regime,future_idx,method,family,method_type,true_val,curr_val,estimate,error,valid,catastrophic,beats_current,improve_ratio
osc_exp,150,anderson_1,anderson,limit,0.01795622,0.06170344,0.06237661,0.04442038,1,0,0,0.984845
osc_exp,150,anderson_2,anderson,limit,0.01795622,0.06170344,0.06237271,0.04441649,1,0,0,0.984932
osc_exp,150,anderson_3,anderson,limit,0.01795622,0.06170344,0.06234806,0.04439183,1,0,0,0.985479
osc_exp,150,median_ensemble,ensemble,trajectory,0.01795622,0.06170344,0.06232926,0.04437303,1,0,0,0.985896
osc_exp,150,stability_weighted,ensemble,trajectory,0.01795622,0.06170344,0.06244234,0.04448612,1,0,0,0.98339
osc_exp,150,best_shanks_wynn,ensemble,limit,0.01795622,0.06170344,0.0626023,0.04464607,1,0,0,0.979867
osc_exp,1000,current_value,baseline,limit,0.01,0.06170344,0.06170344,0.05170344,1,0,0,1.0
osc_exp,1000,linear,baseline,trajectory,0.01,0.06170344,,,0,1,0,
osc_exp,1000,log_linear,baseline,trajectory,0.01,0.06170344,0.01075165,0.00075165,1,0,1,68.786651
osc_exp,1000,geom_avg_diff,baseline,limit,0.01,0.06170344,0.05479677,0.04479677,1,0,1,1.154178
osc_exp,1000,richardson_1,richardson,trajectory,0.01,0.06170344,0.01154377,0.00154377,1,0,1,33.491772
osc_exp,1000,richardson_2,richardson,trajectory,0.01,0.06170344,0.00686938,0.00313062,1,0,1,16.515416
osc_exp,1000,richardson_3,richardson,trajectory,0.01,0.06170344,0.0050334,0.0049666,1,0,1,10.410224
osc_exp,1000,richardson_a05,richardson,trajectory,0.01,0.06170344,-0.20364216,0.21364216,1,0,0,0.24201
osc_exp,1000,richardson_a10,richardson,trajectory,0.01,0.06170344,-0.0693452,0.0793452,1,0,0,0.651627
osc_exp,1000,richardson_a20,richardson,trajectory,0.01,0.06170344,0.03305403,0.02305403,1,0,1,2.242707
osc_exp,1000,single_exp_fit,parametric,trajectory,0.01,0.06170344,0.04777315,0.03777315,1,0,1,1.368788
osc_exp,1000,double_exp_fit,parametric,trajectory,0.01,0.06170344,0.0,0.01,1,0,1,5.170344
osc_exp,1000,rational_fit,parametric,trajectory,0.01,0.06170344,0.00884592,0.00115408,1,0,1,44.800485
osc_exp,1000,log_fit,parametric,trajectory,0.01,0.06170344,0.08575629,0.07575629,1,0,0,0.682497
osc_exp,1000,shanks_1,shanks,limit,0.01,0.06170344,0.0626023,0.0526023,1,0,0,0.982912
osc_exp,1000,shanks_2,shanks,limit,0.01,0.06170344,0.06238393,0.05238393,1,0,0,0.98701
osc_exp,1000,shanks_3,shanks,limit,0.01,0.06170344,0.06241091,0.05241091,1,0,0,0.986501
osc_exp,1000,shanks_4,shanks,limit,0.01,0.06170344,0.06241082,0.05241082,1,0,0,0.986503
osc_exp,1000,wynn_eps_1,wynn_eps,limit,0.01,0.06170344,0.0626023,0.0526023,1,0,0,0.982912
osc_exp,1000,wynn_eps_2,wynn_eps,limit,0.01,0.06170344,0.06227458,0.05227458,1,0,0,0.989074
osc_exp,1000,wynn_eps_3,wynn_eps,limit,0.01,0.06170344,0.01,0.0,1,0,1,854273685.935076
osc_exp,1000,wynn_rho_1,wynn_rho,limit,0.01,0.06170344,0.06310716,0.05310716,1,0,0,0.973568
osc_exp,1000,wynn_rho_2,wynn_rho,limit,0.01,0.06170344,0.06115854,0.05115854,1,0,1,1.010651
osc_exp,1000,wynn_rho_3,wynn_rho,limit,0.01,0.06170344,-0.09696354,0.10696354,1,0,0,0.483374
osc_exp,1000,pade_11,pade,trajectory,0.01,0.06170344,-0.11775194,0.12775194,1,0,0,0.404717
osc_exp,1000,pade_12,pade,trajectory,0.01,0.06170344,0.00483373,0.00516627,1,0,1,10.007892
osc_exp,1000,pade_13,pade,trajectory,0.01,0.06170344,0.00132322,0.00867678,1,0,1,5.958825
osc_exp,1000,pade_21,pade,trajectory,0.01,0.06170344,,,0,1,0,
osc_exp,1000,pade_22,pade,trajectory,0.01,0.06170344,-0.01802254,0.02802254,1,0,1,1.845066
osc_exp,1000,pade_23,pade,trajectory,0.01,0.06170344,0.00500052,0.00499948,1,0,1,10.341768
osc_exp,1000,pade_31,pade,trajectory,0.01,0.06170344,81.50818834,81.49818834,1,1,0,0.000634
osc_exp,1000,pade_32,pade,trajectory,0.01,0.06170344,8.1815912,8.1715912,1,1,0,0.006327
osc_exp,1000,levin_t1,levin,limit,0.01,0.06170344,0.0626023,0.0526023,1,0,0,0.982912
osc_exp,1000,levin_t2,levin,limit,0.01,0.06170344,0.0624101,0.0524101,1,0,0,0.986517
osc_exp,1000,levin_u1,levin,limit,0.01,0.06170344,0.06259521,0.05259521,1,0,0,0.983045
osc_exp,1000,levin_u2,levin,limit,0.01,0.06170344,0.06241194,0.05241194,1,0,0,0.986482
osc_exp,1000,levin_v1,levin,limit,0.01,0.06170344,0.0624456,0.0524456,1,0,0,0.985849
osc_exp,1000,levin_v2,levin,limit,0.01,0.06170344,0.06241495,0.05241495,1,0,0,0.986425
osc_exp,1000,weniger_d1,weniger,limit,0.01,0.06170344,-0.0,0.01,1,0,1,5.170344
osc_exp,1000,weniger_d2,weniger,limit,0.01,0.06170344,0.0,0.01,1,0,1,5.170344
osc_exp,1000,brezinski_theta1,brezinski,limit,0.01,0.06170344,0.062381,0.052381,1,0,0,0.987065
osc_exp,1000,brezinski_theta2,brezinski,limit,0.01,0.06170344,0.06235122,0.05235122,1,0,0,0.987626
osc_exp,1000,neville_2,neville,trajectory,0.01,0.06170344,,,0,1,0,
osc_exp,1000,neville_3,neville,trajectory,0.01,0.06170344,,,0,1,0,
osc_exp,1000,neville_4,neville,trajectory,0.01,0.06170344,0.24631933,0.23631933,1,0,0,0.218786
osc_exp,1000,anderson_1,anderson,limit,0.01,0.06170344,0.06237661,0.05237661,1,0,0,0.987148
osc_exp,1000,anderson_2,anderson,limit,0.01,0.06170344,0.06237271,0.05237271,1,0,0,0.987221
osc_exp,1000,anderson_3,anderson,limit,0.01,0.06170344,0.06234806,0.05234806,1,0,0,0.987686
osc_exp,1000,median_ensemble,ensemble,trajectory,0.01,0.06170344,0.06232926,0.05232926,1,0,0,0.988041
osc_exp,1000,stability_weighted,ensemble,trajectory,0.01,0.06170344,0.06229473,0.05229473,1,0,0,0.988693
osc_exp,1000,best_shanks_wynn,ensemble,limit,0.01,0.06170344,0.0626023,0.0526023,1,0,0,0.982912
osc_exp,5000,current_value,baseline,limit,0.01,0.06170344,0.06170344,0.05170344,1,0,0,1.0
osc_exp,5000,linear,baseline,trajectory,0.01,0.06170344,,,0,1,0,
osc_exp,5000,log_linear,baseline,trajectory,0.01,0.06170344,0.01004438,4.438e-05,1,0,1,1165.116775
osc_exp,5000,geom_avg_diff,baseline,limit,0.01,0.06170344,0.05479677,0.04479677,1,0,1,1.154178
osc_exp,5000,richardson_1,richardson,trajectory,0.01,0.06170344,0.0028057,0.0071943,1,0,1,7.186719
osc_exp,5000,richardson_2,richardson,trajectory,0.01,0.06170344,0.00125878,0.00874122,1,0,1,5.914902
osc_exp,5000,richardson_3,richardson,trajectory,0.01,0.06170344,0.00078055,0.00921945,1,0,1,5.608082
osc_exp,5000,richardson_a05,richardson,trajectory,0.01,0.06170344,-0.26300714,0.27300714,1,1,0,0.189385
osc_exp,5000,richardson_a10,richardson,trajectory,0.01,0.06170344,-0.0791561,0.0891561,1,0,0,0.57992
osc_exp,5000,richardson_a20,richardson,trajectory,0.01,0.06170344,0.032768,0.022768,1,0,1,2.270882
osc_exp,5000,single_exp_fit,parametric,trajectory,0.01,0.06170344,0.04777315,0.03777315,1,0,1,1.368788
osc_exp,5000,double_exp_fit,parametric,trajectory,0.01,0.06170344,0.0,0.01,1,0,1,5.170344
osc_exp,5000,rational_fit,parametric,trajectory,0.01,0.06170344,0.00177547,0.00822453,1,0,1,6.286488
osc_exp,5000,log_fit,parametric,trajectory,0.01,0.06170344,0.06957438,0.05957438,1,0,0,0.86788
osc_exp,5000,shanks_1,shanks,limit,0.01,0.06170344,0.0626023,0.0526023,1,0,0,0.982912
osc_exp,5000,shanks_2,shanks,limit,0.01,0.06170344,0.06238393,0.05238393,1,0,0,0.98701
osc_exp,5000,shanks_3,shanks,limit,0.01,0.06170344,0.06241091,0.05241091,1,0,0,0.986501
osc_exp,5000,shanks_4,shanks,limit,0.01,0.06170344,0.06241082,0.05241082,1,0,0,0.986503
osc_exp,5000,wynn_eps_1,wynn_eps,limit,0.01,0.06170344,0.0626023,0.0526023,1,0,0,0.982912
osc_exp,5000,wynn_eps_2,wynn_eps,limit,0.01,0.06170344,0.06227458,0.05227458,1,0,0,0.989074
osc_exp,5000,wynn_eps_3,wynn_eps,limit,0.01,0.06170344,0.01,0.0,1,0,1,853282693.693648
osc_exp,5000,wynn_rho_1,wynn_rho,limit,0.01,0.06170344,0.06310716,0.05310716,1,0,0,0.973568
osc_exp,5000,wynn_rho_2,wynn_rho,limit,0.01,0.06170344,0.06115854,0.05115854,1,0,1,1.010651
osc_exp,5000,wynn_rho_3,wynn_rho,limit,0.01,0.06170344,-0.09696354,0.10696354,1,0,0,0.483374
osc_exp,5000,pade_11,pade,trajectory,0.01,0.06170344,-0.13334223,0.14334223,1,0,0,0.360699
osc_exp,5000,pade_12,pade,trajectory,0.01,0.06170344,0.00095467,0.00904533,1,0,1,5.716039
osc_exp,5000,pade_13,pade,trajectory,0.01,0.06170344,6.296e-05,0.00993704,1,0,1,5.203101
osc_exp,5000,pade_21,pade,trajectory,0.01,0.06170344,,,0,1,0,
osc_exp,5000,pade_22,pade,trajectory,0.01,0.06170344,-0.02323367,0.03323367,1,0,1,1.555755
osc_exp,5000,pade_23,pade,trajectory,0.01,0.06170344,0.00098789,0.00901211,1,0,1,5.737104
osc_exp,5000,pade_31,pade,trajectory,0.01,0.06170344,,,0,1,0,
osc_exp,5000,pade_32,pade,trajectory,0.01,0.06170344,50.24274415,50.23274415,1,1,0,0.001029
osc_exp,5000,levin_t1,levin,limit,0.01,0.06170344,0.0626023,0.0526023,1,0,0,0.982912
osc_exp,5000,levin_t2,levin,limit,0.01,0.06170344,0.0624101,0.0524101,1,0,0,0.986517
osc_exp,5000,levin_u1,levin,limit,0.01,0.06170344,0.06259521,0.05259521,1,0,0,0.983045
osc_exp,5000,levin_u2,levin,limit,0.01,0.06170344,0.06241194,0.05241194,1,0,0,0.986482
osc_exp,5000,levin_v1,levin,limit,0.01,0.06170344,0.0624456,0.0524456,1,0,0,0.985849
osc_exp,5000,levin_v2,levin,limit,0.01,0.06170344,0.06241495,0.05241495,1,0,0,0.986425
osc_exp,5000,weniger_d1,weniger,limit,0.01,0.06170344,-0.0,0.01,1,0,1,5.170344
osc_exp,5000,weniger_d2,weniger,limit,0.01,0.06170344,0.0,0.01,1,0,1,5.170344
osc_exp,5000,brezinski_theta1,brezinski,limit,0.01,0.06170344,0.062381,0.052381,1,0,0,0.987065
osc_exp,5000,brezinski_theta2,brezinski,limit,0.01,0.06170344,0.06235122,0.05235122,1,0,0,0.987626
osc_exp,5000,neville_2,neville,trajectory,0.01,0.06170344,,,0,1,0,
osc_exp,5000,neville_3,neville,trajectory,0.01,0.06170344,,,0,1,0,
osc_exp,5000,neville_4,neville,trajectory,0.01,0.06170344,0.84728785,0.83728785,1,1,0,0.061751
osc_exp,5000,anderson_1,anderson,limit,0.01,0.06170344,0.06237661,0.05237661,1,0,0,0.987148
osc_exp,5000,anderson_2,anderson,limit,0.01,0.06170344,0.06237271,0.05237271,1,0,0,0.987221
osc_exp,5000,anderson_3,anderson,limit,0.01,0.06170344,0.06234806,0.05234806,1,0,0,0.987686
osc_exp,5000,median_ensemble,ensemble,trajectory,0.01,0.06170344,0.06232926,0.05232926,1,0,0,0.988041
osc_exp,5000,stability_weighted,ensemble,trajectory,0.01,0.06170344,0.06150075,0.05150075,1,0,1,1.003936
osc_exp,5000,best_shanks_wynn,ensemble,limit,0.01,0.06170344,0.0626023,0.0526023,1,0,0,0.982912
damped_osc_pow,150,current_value,baseline,limit,0.04993574,0.06572092,0.06572092,0.01578518,1,0,0,1.0
damped_osc_pow,150,linear,baseline,trajectory,0.04993574,0.06572092,0.00880315,0.04113259,1,0,0,0.383763
damped_osc_pow,150,log_linear,baseline,trajectory,0.04993574,0.06572092,0.05023651,0.00030077,1,0,1,52.482692
damped_osc_pow,150,geom_avg_diff,baseline,limit,0.04993574,0.06572092,0.05135498,0.00141924,1,0,1,11.122262
damped_osc_pow,150,richardson_1,richardson,trajectory,0.04993574,0.06572092,0.04974571,0.00019003,1,0,1,83.067398
damped_osc_pow,150,richardson_2,richardson,trajectory,0.04993574,0.06572092,0.04993542,3.2e-07,1,0,1,48729.923501
damped_osc_pow,150,richardson_3,richardson,trajectory,0.04993574,0.06572092,0.0499354,3.4e-07,1,0,1,46562.703689
damped_osc_pow,150,richardson_a05,richardson,trajectory,0.04993574,0.06572092,0.04796347,0.00197227,1,0,1,8.003565
damped_osc_pow,150,richardson_a10,richardson,trajectory,0.04993574,0.06572092,0.05548505,0.00554931,1,0,1,2.844533
damped_osc_pow,150,richardson_a20,richardson,trajectory,0.04993574,0.06572092,0.06560563,0.01566989,1,0,1,1.007358
damped_osc_pow,150,single_exp_fit,parametric,trajectory,0.04993574,0.06572092,0.05715767,0.00722193,1,0,1,2.185729
damped_osc_pow,150,double_exp_fit,parametric,trajectory,0.04993574,0.06572092,0.05715766,0.00722192,1,0,1,2.185732
damped_osc_pow,150,rational_fit,parametric,trajectory,0.04993574,0.06572092,0.05106397,0.00112823,1,0,1,13.99113
damped_osc_pow,150,log_fit,parametric,trajectory,0.04993574,0.06572092,0.06997366,0.02003792,1,0,0,0.787765
damped_osc_pow,150,shanks_1,shanks,limit,0.04993574,0.06572092,0.04374848,0.00618726,1,0,1,2.551239
damped_osc_pow,150,shanks_2,shanks,limit,0.04993574,0.06572092,0.03046142,0.01947432,1,0,0,0.810564
damped_osc_pow,150,shanks_3,shanks,limit,0.04993574,0.06572092,0.02243324,0.0275025,1,0,0,0.573955
damped_osc_pow,150,shanks_4,shanks,limit,0.04993574,0.06572092,0.02279849,0.02713725,1,0,0,0.58168
damped_osc_pow,150,wynn_eps_1,wynn_eps,limit,0.04993574,0.06572092,0.04374848,0.00618726,1,0,1,2.551239
damped_osc_pow,150,wynn_eps_2,wynn_eps,limit,0.04993574,0.06572092,0.03553996,0.01439578,1,0,1,1.096515
damped_osc_pow,150,wynn_eps_3,wynn_eps,limit,0.04993574,0.06572092,0.03108203,0.01885371,1,0,0,0.837245
damped_osc_pow,150,wynn_rho_1,wynn_rho,limit,0.04993574,0.06572092,0.02137059,0.02856515,1,0,0,0.552603
damped_osc_pow,150,wynn_rho_2,wynn_rho,limit,0.04993574,0.06572092,0.01579222,0.03414352,1,0,0,0.462319
damped_osc_pow,150,wynn_rho_3,wynn_rho,limit,0.04993574,0.06572092,0.01377411,0.03616163,1,0,0,0.436518
damped_osc_pow,150,pade_11,pade,trajectory,0.04993574,0.06572092,0.05092978,0.00099404,1,0,1,15.879866
damped_osc_pow,150,pade_12,pade,trajectory,0.04993574,0.06572092,0.04962311,0.00031263,1,0,1,50.491024
damped_osc_pow,150,pade_13,pade,trajectory,0.04993574,0.06572092,0.05006765,0.00013191,1,0,1,119.662207
damped_osc_pow,150,pade_21,pade,trajectory,0.04993574,0.06572092,0.04936474,0.000571,1,0,1,27.644788
damped_osc_pow,150,pade_22,pade,trajectory,0.04993574,0.06572092,0.0499825,4.676e-05,1,0,1,337.560517
damped_osc_pow,150,pade_23,pade,trajectory,0.04993574,0.06572092,0.04992077,1.497e-05,1,0,1,1054.443973
damped_osc_pow,150,pade_31,pade,trajectory,0.04993574,0.06572092,0.05036675,0.00043101,1,0,1,36.623328
damped_osc_pow,150,pade_32,pade,trajectory,0.04993574,0.06572092,0.04991599,1.975e-05,1,0,1,799.282396
damped_osc_pow,150,levin_t1,levin,limit,0.04993574,0.06572092,0.04374848,0.00618726,1,0,1,2.551239
damped_osc_pow,150,levin_t2,levin,limit,0.04993574,0.06572092,0.03551167,0.01442407,1,0,1,1.094364
damped_osc_pow,150,levin_u1,levin,limit,0.04993574,0.06572092,0.00826413,0.04167161,1,0,0,0.378799
damped_osc_pow,150,levin_u2,levin,limit,0.04993574,0.06572092,0.00978007,0.04015567,1,0,0,0.3931
damped_osc_pow,150,levin_v1,levin,limit,0.04993574,0.06572092,0.00914157,0.04079417,1,0,0,0.386947
damped_osc_pow,150,levin_v2,levin,limit,0.04993574,0.06572092,0.01010492,0.03983082,1,0,0,0.396306
damped_osc_pow,150,weniger_d1,weniger,limit,0.04993574,0.06572092,-0.0,0.04993574,1,0,0,0.31611
damped_osc_pow,150,weniger_d2,weniger,limit,0.04993574,0.06572092,0.0,0.04993574,1,0,0,0.31611
damped_osc_pow,150,brezinski_theta1,brezinski,limit,0.04993574,0.06572092,0.04333555,0.00660019,1,0,1,2.391626
damped_osc_pow,150,brezinski_theta2,brezinski,limit,0.04993574,0.06572092,0.02995626,0.01997948,1,0,0,0.79007
damped_osc_pow,150,neville_2,neville,trajectory,0.04993574,0.06572092,0.05019535,0.00025961,1,0,1,60.804007
damped_osc_pow,150,neville_3,neville,trajectory,0.04993574,0.06572092,0.05000175,6.601e-05,1,0,1,239.13389
damped_osc_pow,150,neville_4,neville,trajectory,0.04993574,0.06572092,0.04995507,1.933e-05,1,0,1,816.616967
damped_osc_pow,150,anderson_1,anderson,limit,0.04993574,0.06572092,0.06559862,0.01566288,1,0,1,1.007808
damped_osc_pow,150,anderson_2,anderson,limit,0.04993574,0.06572092,0.06547181,0.01553607,1,0,1,1.016035
damped_osc_pow,150,anderson_3,anderson,limit,0.04993574,0.06572092,0.06534033,0.01540459,1,0,1,1.024706
damped_osc_pow,150,median_ensemble,ensemble,trajectory,0.04993574,0.06572092,0.04374848,0.00618726,1,0,1,2.551239
damped_osc_pow,150,stability_weighted,ensemble,trajectory,0.04993574,0.06572092,0.03597613,0.01395961,1,0,1,1.130775
damped_osc_pow,150,best_shanks_wynn,ensemble,limit,0.04993574,0.06572092,0.04374848,0.00618726,1,0,1,2.551239
damped_osc_pow,1000,current_value,baseline,limit,0.02145246,0.06572092,0.06572092,0.04426846,1,0,0,1.0
damped_osc_pow,1000,linear,baseline,trajectory,0.02145246,0.06572092,,,0,1,0,
damped_osc_pow,1000,log_linear,baseline,trajectory,0.02145246,0.06572092,0.02194456,0.00049209,1,0,1,89.959669
damped_osc_pow,1000,geom_avg_diff,baseline,limit,0.02145246,0.06572092,0.04461882,0.02316636,1,0,1,1.910894
damped_osc_pow,1000,richardson_1,richardson,trajectory,0.02145246,0.06572092,0.01972076,0.0017317,1,0,1,25.563532
damped_osc_pow,1000,richardson_2,richardson,trajectory,0.02145246,0.06572092,0.02144295,9.52e-06,1,0,1,4652.430008
damped_osc_pow,1000,richardson_3,richardson,trajectory,0.02145246,0.06572092,0.02144246,1e-05,1,0,1,4424.653294
damped_osc_pow,1000,richardson_a05,richardson,trajectory,0.02145246,0.06572092,0.01142035,0.01003211,1,0,1,4.412676
damped_osc_pow,1000,richardson_a10,richardson,trajectory,0.02145246,0.06572092,0.04065123,0.01919877,1,0,1,2.305797
damped_osc_pow,1000,richardson_a20,richardson,trajectory,0.02145246,0.06572092,0.0628882,0.04143573,1,0,1,1.068364
damped_osc_pow,1000,single_exp_fit,parametric,trajectory,0.02145246,0.06572092,0.05533425,0.03388179,1,0,1,1.306556
damped_osc_pow,1000,double_exp_fit,parametric,trajectory,0.02145246,0.06572092,0.05533424,0.03388178,1,0,1,1.306557
damped_osc_pow,1000,rational_fit,parametric,trajectory,0.02145246,0.06572092,0.029884,0.00843154,1,0,1,5.250343
damped_osc_pow,1000,log_fit,parametric,trajectory,0.02145246,0.06572092,0.05091828,0.02946582,1,0,1,1.502367
damped_osc_pow,1000,shanks_1,shanks,limit,0.02145246,0.06572092,0.04374848,0.02229602,1,0,1,1.985488
damped_osc_pow,1000,shanks_2,shanks,limit,0.02145246,0.06572092,0.03046142,0.00900896,1,0,1,4.913828
damped_osc_pow,1000,shanks_3,shanks,limit,0.02145246,0.06572092,0.02243324,0.00098078,1,0,1,45.136152
damped_osc_pow,1000,shanks_4,shanks,limit,0.02145246,0.06572092,0.02279849,0.00134603,1,0,1,32.888231
damped_osc_pow,1000,wynn_eps_1,wynn_eps,limit,0.02145246,0.06572092,0.04374848,0.02229602,1,0,1,1.985488
damped_osc_pow,1000,wynn_eps_2,wynn_eps,limit,0.02145246,0.06572092,0.03553996,0.0140875,1,0,1,3.142393
damped_osc_pow,1000,wynn_eps_3,wynn_eps,limit,0.02145246,0.06572092,0.03108203,0.00962956,1,0,1,4.597141
damped_osc_pow,1000,wynn_rho_1,wynn_rho,limit,0.02145246,0.06572092,0.02137059,8.188e-05,1,0,1,540.669278
damped_osc_pow,1000,wynn_rho_2,wynn_rho,limit,0.02145246,0.06572092,0.01579222,0.00566025,1,0,1,7.820944
damped_osc_pow,1000,wynn_rho_3,wynn_rho,limit,0.02145246,0.06572092,0.01377411,0.00767835,1,0,1,5.765361
damped_osc_pow,1000,pade_11,pade,trajectory,0.02145246,0.06572092,0.02952085,0.00806838,1,0,1,5.486658
damped_osc_pow,1000,pade_12,pade,trajectory,0.02145246,0.06572092,0.01465463,0.00679784,1,0,1,6.51214
damped_osc_pow,1000,pade_13,pade,trajectory,0.02145246,0.06572092,-0.06205982,0.08351229,1,0,0,0.530083
damped_osc_pow,1000,pade_21,pade,trajectory,0.02145246,0.06572092,-0.01632422,0.03777668,1,0,1,1.171846
damped_osc_pow,1000,pade_22,pade,trajectory,0.02145246,0.06572092,0.02370678,0.00225432,1,0,1,19.637179
damped_osc_pow,1000,pade_23,pade,trajectory,0.02145246,0.06572092,0.0187486,0.00270386,1,0,1,16.372328
damped_osc_pow,1000,pade_31,pade,trajectory,0.02145246,0.06572092,0.28977742,0.26832496,1,1,0,0.164981
damped_osc_pow,1000,pade_32,pade,trajectory,0.02145246,0.06572092,0.01510073,0.00635174,1,0,1,6.969505
damped_osc_pow,1000,levin_t1,levin,limit,0.02145246,0.06572092,0.04374848,0.02229602,1,0,1,1.985488
damped_osc_pow,1000,levin_t2,levin,limit,0.02145246,0.06572092,0.03551167,0.01405921,1,0,1,3.148716
damped_osc_pow,1000,levin_u1,levin,limit,0.02145246,0.06572092,0.00826413,0.01318834,1,0,1,3.356637
damped_osc_pow,1000,levin_u2,levin,limit,0.02145246,0.06572092,0.00978007,0.0116724,1,0,1,3.792577
damped_osc_pow,1000,levin_v1,levin,limit,0.02145246,0.06572092,0.00914157,0.0123109,1,0,1,3.595876
damped_osc_pow,1000,levin_v2,levin,limit,0.02145246,0.06572092,0.01010492,0.01134754,1,0,1,3.901149
damped_osc_pow,1000,weniger_d1,weniger,limit,0.02145246,0.06572092,-0.0,0.02145246,1,0,1,2.063561
damped_osc_pow,1000,weniger_d2,weniger,limit,0.02145246,0.06572092,0.0,0.02145246,1,0,1,2.063561
damped_osc_pow,1000,brezinski_theta1,brezinski,limit,0.02145246,0.06572092,0.04333555,0.02188309,1,0,1,2.022953
damped_osc_pow,1000,brezinski_theta2,brezinski,limit,0.02145246,0.06572092,0.02995626,0.00850379,1,0,1,5.205732
damped_osc_pow,1000,neville_2,neville,trajectory,0.02145246,0.06572092,0.02732034,0.00586788,1,0,1,7.544203
damped_osc_pow,1000,neville_3,neville,trajectory,0.02145246,0.06572092,0.02514335,0.00369089,1,0,1,11.993981
damped_osc_pow,1000,neville_4,neville,trajectory,0.02145246,0.06572092,0.0240023,0.00254983,1,0,1,17.361305
damped_osc_pow,1000,anderson_1,anderson,limit,0.02145246,0.06572092,0.06559862,0.04414616,1,0,1,1.00277
damped_osc_pow,1000,anderson_2,anderson,limit,0.02145246,0.06572092,0.06547181,0.04401934,1,0,1,1.005659
damped_osc_pow,1000,anderson_3,anderson,limit,0.02145246,0.06572092,0.06534033,0.04388787,1,0,1,1.008672
damped_osc_pow,1000,median_ensemble,ensemble,trajectory,0.02145246,0.06572092,0.02644733,0.00499487,1,0,1,8.862792
damped_osc_pow,1000,stability_weighted,ensemble,trajectory,0.02145246,0.06572092,0.03506075,0.01360829,1,0,1,3.253051
damped_osc_pow,1000,best_shanks_wynn,ensemble,limit,0.02145246,0.06572092,0.04374848,0.02229602,1,0,1,1.985488
damped_osc_pow,5000,current_value,baseline,limit,0.01402267,0.06572092,0.06572092,0.05169825,1,0,0,1.0
damped_osc_pow,5000,linear,baseline,trajectory,0.01402267,0.06572092,,,0,1,0,
damped_osc_pow,5000,log_linear,baseline,trajectory,0.01402267,0.06572092,0.01426288,0.00024021,1,0,1,215.221099
damped_osc_pow,5000,geom_avg_diff,baseline,limit,0.01402267,0.06572092,0.04461882,0.03059615,1,0,1,1.689698
damped_osc_pow,5000,richardson_1,richardson,trajectory,0.01402267,0.06572092,0.01106435,0.00295832,1,0,1,17.475542
damped_osc_pow,5000,richardson_2,richardson,trajectory,0.01402267,0.06572092,0.01401579,6.88e-06,1,0,1,7511.079416
damped_osc_pow,5000,richardson_3,richardson,trajectory,0.01402267,0.06572092,0.01401446,8.21e-06,1,0,1,6297.059544
damped_osc_pow,5000,richardson_a05,richardson,trajectory,0.01402267,0.06572092,-0.00134873,0.01537139,1,0,1,3.363277
damped_osc_pow,5000,richardson_a10,richardson,trajectory,0.01402267,0.06572092,0.03855705,0.02453438,1,0,1,2.107176
damped_osc_pow,5000,richardson_a20,richardson,trajectory,0.01402267,0.06572092,0.06282815,0.04880548,1,0,1,1.059271
damped_osc_pow,5000,single_exp_fit,parametric,trajectory,0.01402267,0.06572092,0.05533425,0.04131159,1,0,1,1.251423
damped_osc_pow,5000,double_exp_fit,parametric,trajectory,0.01402267,0.06572092,0.05533424,0.04131157,1,0,1,1.251423
damped_osc_pow,5000,rational_fit,parametric,trajectory,0.01402267,0.06572092,0.02665142,0.01262875,1,0,1,4.093695
damped_osc_pow,5000,log_fit,parametric,trajectory,0.01402267,0.06572092,0.04131018,0.02728751,1,0,1,1.894575
damped_osc_pow,5000,shanks_1,shanks,limit,0.01402267,0.06572092,0.04374848,0.02972581,1,0,1,1.739171
damped_osc_pow,5000,shanks_2,shanks,limit,0.01402267,0.06572092,0.03046142,0.01643875,1,0,1,3.144902
damped_osc_pow,5000,shanks_3,shanks,limit,0.01402267,0.06572092,0.02243324,0.00841057,1,0,1,6.146819
damped_osc_pow,5000,shanks_4,shanks,limit,0.01402267,0.06572092,0.02279849,0.00877582,1,0,1,5.890987
damped_osc_pow,5000,wynn_eps_1,wynn_eps,limit,0.01402267,0.06572092,0.04374848,0.02972581,1,0,1,1.739171
damped_osc_pow,5000,wynn_eps_2,wynn_eps,limit,0.01402267,0.06572092,0.03553996,0.0215173,1,0,1,2.402637
damped_osc_pow,5000,wynn_eps_3,wynn_eps,limit,0.01402267,0.06572092,0.03108203,0.01705936,1,0,1,3.030492
damped_osc_pow,5000,wynn_rho_1,wynn_rho,limit,0.01402267,0.06572092,0.02137059,0.00734792,1,0,1,7.03577
damped_osc_pow,5000,wynn_rho_2,wynn_rho,limit,0.01402267,0.06572092,0.01579222,0.00176955,1,0,1,29.2155
damped_osc_pow,5000,wynn_rho_3,wynn_rho,limit,0.01402267,0.06572092,0.01377411,0.00024856,1,0,1,207.994795
damped_osc_pow,5000,pade_11,pade,trajectory,0.01402267,0.06572092,0.0262445,0.01222183,1,0,1,4.229992
damped_osc_pow,5000,pade_12,pade,trajectory,0.01402267,0.06572092,0.0036113,0.01041137,1,0,1,4.965559
damped_osc_pow,5000,pade_13,pade,trajectory,0.01402267,0.06572092,-0.00039635,0.01441902,1,0,1,3.585421
damped_osc_pow,5000,pade_21,pade,trajectory,0.01402267,0.06572092,-0.24349632,0.25751899,1,0,0,0.200755
