regime,obs_idx,noise,future_idx,richardson_stability,richardson_rank,best_method,best_stability,stability_margin,richardson_wins
noisy_plateau,60,0.0,5000,0.7,5,single_exp_fit,1.3,0.6,0
noisy_plateau,60,0.003,5000,0.24,5,single_exp_fit,1.24,1.0,0
noisy_plateau,60,0.005,5000,0.14,6,current_value,1.0,0.86,0
noisy_plateau,60,0.01,5000,0.64,5,single_exp_fit,1.16,0.52,0
noisy_plateau,60,0.02,5000,0.5,5,single_exp_fit,1.18,0.68,0
noisy_plateau,70,0.0,5000,0.68,6,single_exp_fit,1.3,0.62,0
noisy_plateau,70,0.003,5000,0.66,6,anderson_1,1.22,0.56,0
noisy_plateau,70,0.005,5000,0.3,6,richardson_a10,1.26,0.96,0
noisy_plateau,70,0.01,5000,0.5,5,richardson_a10,1.06,0.56,0
noisy_plateau,70,0.02,5000,0.82,6,single_exp_fit,1.24,0.42,0
noisy_plateau,80,0.0,5000,0.78,5,single_exp_fit,1.02,0.24,0
noisy_plateau,80,0.003,5000,0.52,5,anderson_1,1.1,0.58,0
noisy_plateau,80,0.005,5000,0.96,4,single_exp_fit,1.22,0.26,0
noisy_plateau,80,0.01,5000,0.62,6,anderson_1,1.1,0.48,0
noisy_plateau,80,0.02,5000,0.62,6,richardson_a10,1.1,0.48,0
noisy_plateau,90,0.0,5000,1.26,1,richardson_1,1.26,0.0,1
noisy_plateau,90,0.003,5000,0.82,5,richardson_a10,1.16,0.34,0
noisy_plateau,90,0.005,5000,0.5,7,current_value,1.0,0.5,0
noisy_plateau,90,0.01,5000,1.1,2,single_exp_fit,1.14,0.04,0
noisy_plateau,90,0.02,5000,1.22,1,richardson_1,1.22,0.0,1
noisy_plateau,100,0.0,5000,0.68,6,richardson_a10,1.14,0.46,0
noisy_plateau,100,0.003,5000,0.64,6,current_value,1.0,0.36,0
noisy_plateau,100,0.005,5000,0.98,5,pade_22,1.32,0.34,0
noisy_plateau,100,0.01,5000,0.82,5,single_exp_fit,1.1,0.28,0
noisy_plateau,100,0.02,5000,0.9,5,single_exp_fit,1.08,0.18,0
noisy_plateau,110,0.0,5000,0.8,6,pade_22,1.28,0.48,0
noisy_plateau,110,0.003,5000,0.62,7,pade_22,1.18,0.56,0
noisy_plateau,110,0.005,5000,1.02,4,pade_22,1.22,0.2,0
noisy_plateau,110,0.01,5000,1.02,4,single_exp_fit,1.2,0.18,0
noisy_plateau,110,0.02,5000,1.02,5,pade_22,1.32,0.3,0
noisy_plateau,120,0.0,5000,0.9,5,pade_22,1.18,0.28,0
noisy_plateau,120,0.003,5000,1.06,6,pade_22,1.38,0.32,0
noisy_plateau,120,0.005,5000,0.98,6,pade_22,1.26,0.28,0
noisy_plateau,120,0.01,5000,0.88,5,pade_22,1.22,0.34,0
noisy_plateau,120,0.02,5000,0.88,6,pade_22,1.32,0.44,0
noisy_plateau,130,0.0,5000,0.92,7,pade_22,1.38,0.46,0
noisy_plateau,130,0.003,5000,0.96,6,pade_22,1.16,0.2,0
noisy_plateau,130,0.005,5000,0.58,6,pade_22,1.08,0.5,0
noisy_plateau,130,0.01,5000,0.94,7,richardson_a10,1.2,0.26,0
noisy_plateau,130,0.02,5000,1.08,3,single_exp_fit,1.26,0.18,0
noisy_plateau,140,0.0,5000,0.96,5,pade_22,1.26,0.3,0
noisy_plateau,140,0.003,5000,0.96,7,pade_22,1.34,0.38,0
noisy_plateau,140,0.005,5000,1.02,4,single_exp_fit,1.34,0.32,0
noisy_plateau,140,0.01,5000,1.02,4,pade_22,1.32,0.3,0
noisy_plateau,140,0.02,5000,1.12,5,pade_22,1.4,0.28,0
osc_exp,20,0.0,5000,1.4,5,anderson_1,1.4,0.0,0
osc_exp,20,0.003,5000,1.4,5,log_linear,1.4,0.0,0
osc_exp,20,0.005,5000,1.4,5,log_linear,1.4,0.0,0
osc_exp,20,0.01,5000,1.4,5,log_linear,1.4,0.0,0
osc_exp,20,0.02,5000,1.4,5,log_linear,1.4,0.0,0
osc_exp,30,0.0,5000,1.4,5,log_linear,1.4,0.0,0
osc_exp,30,0.003,5000,1.4,5,log_linear,1.4,0.0,0
osc_exp,30,0.005,5000,1.4,5,log_linear,1.4,0.0,0
osc_exp,30,0.01,5000,1.4,5,log_linear,1.4,0.0,0
osc_exp,30,0.02,5000,1.4,4,log_linear,1.4,0.0,0
osc_exp,40,0.0,5000,1.4,5,anderson_1,1.4,0.0,0
osc_exp,40,0.003,5000,1.4,5,log_linear,1.4,0.0,0
osc_exp,40,0.005,5000,1.4,5,log_linear,1.4,0.0,0
osc_exp,40,0.01,5000,1.4,5,log_linear,1.4,0.0,0
osc_exp,40,0.02,5000,1.4,4,log_linear,1.4,0.0,0
osc_exp,50,0.0,5000,1.4,5,anderson_1,1.4,0.0,0
osc_exp,50,0.003,5000,1.4,4,log_linear,1.4,0.0,0
osc_exp,50,0.005,5000,1.4,4,log_linear,1.4,0.0,0
osc_exp,50,0.01,5000,1.4,4,log_linear,1.4,0.0,0
osc_exp,50,0.02,5000,1.4,4,log_linear,1.4,0.0,0
osc_exp,60,0.0,5000,1.4,5,log_linear,1.4,0.0,0
osc_exp,60,0.003,5000,1.4,5,log_linear,1.4,0.0,0
osc_exp,60,0.005,5000,1.4,5,log_linear,1.4,0.0,0
osc_exp,60,0.01,5000,1.4,5,log_linear,1.4,0.0,0
osc_exp,60,0.02,5000,1.4,4,log_linear,1.4,0.0,0
osc_exp,70,0.0,5000,1.4,5,anderson_1,1.4,0.0,0
osc_exp,70,0.003,5000,1.4,5,log_linear,1.4,0.0,0
osc_exp,70,0.005,5000,1.4,5,log_linear,1.4,0.0,0
osc_exp,70,0.01,5000,1.4,5,log_linear,1.4,0.0,0
osc_exp,70,0.02,5000,1.4,5,log_linear,1.4,0.0,0
osc_exp,80,0.0,5000,1.4,5,anderson_1,1.4,0.0,0
osc_exp,80,0.003,5000,1.4,5,log_linear,1.4,0.0,0
osc_exp,80,0.005,5000,1.4,5,log_linear,1.4,0.0,0
osc_exp,80,0.01,5000,1.4,5,log_linear,1.4,0.0,0
osc_exp,80,0.02,5000,1.4,5,log_linear,1.4,0.0,0
osc_exp,90,0.0,5000,1.4,5,log_linear,1.4,0.0,0
osc_exp,90,0.003,5000,1.4,5,log_linear,1.4,0.0,0
osc_exp,90,0.005,5000,1.4,5,log_linear,1.4,0.0,0
osc_exp,90,0.01,5000,1.4,5,log_linear,1.4,0.0,0
osc_exp,90,0.02,5000,1.4,4,log_linear,1.4,0.0,0
osc_exp,100,0.0,5000,1.4,5,log_linear,1.4,0.0,0
osc_exp,100,0.003,5000,1.4,5,log_linear,1.4,0.0,0
osc_exp,100,0.005,5000,1.4,5,log_linear,1.4,0.0,0
osc_exp,100,0.01,5000,1.4,5,log_linear,1.4,0.0,0
osc_exp,100,0.02,5000,1.4,4,rational_fit,1.4,0.0,0
osc_exp,110,0.0,5000,1.4,5,anderson_1,1.4,0.0,0
osc_exp,110,0.003,5000,1.4,5,log_linear,1.4,0.0,0
osc_exp,110,0.005,5000,1.38,5,log_linear,1.4,0.02,0
osc_exp,110,0.01,5000,1.36,1,richardson_1,1.36,0.0,1
osc_exp,110,0.02,5000,1.34,2,single_exp_fit,1.34,0.0,0
osc_exp,120,0.0,5000,1.4,5,log_linear,1.4,0.0,0
osc_exp,120,0.003,5000,1.4,5,log_linear,1.4,0.0,0
osc_exp,120,0.005,5000,1.4,5,log_linear,1.4,0.0,0
osc_exp,120,0.01,5000,1.22,3,rational_fit,1.22,0.0,0
osc_exp,120,0.02,5000,1.36,3,rational_fit,1.36,0.0,0
osc_exp,130,0.0,5000,1.4,5,log_linear,1.4,0.0,0
osc_exp,130,0.003,5000,1.4,5,log_linear,1.4,0.0,0
osc_exp,130,0.005,5000,1.36,2,log_linear,1.4,0.04,0
osc_exp,130,0.01,5000,1.26,2,rational_fit,1.26,0.0,0
osc_exp,130,0.02,5000,1.26,3,rational_fit,1.26,0.0,0
osc_exp,140,0.0,5000,1.0,7,anderson_1,1.4,0.4,0
osc_exp,140,0.003,5000,1.18,3,log_linear,1.4,0.22,0
osc_exp,140,0.005,5000,0.9,5,single_exp_fit,1.1,0.2,0
osc_exp,140,0.01,5000,0.98,4,current_value,1.0,0.02,0
osc_exp,140,0.02,5000,0.8,4,current_value,1.0,0.2,0
power_law,20,0.0,5000,1.4,5,anderson_1,1.4,0.0,0
power_law,20,0.003,5000,1.4,5,log_linear,1.4,0.0,0
power_law,20,0.005,5000,1.4,5,log_linear,1.4,0.0,0
power_law,20,0.01,5000,1.4,5,log_linear,1.4,0.0,0
power_law,20,0.02,5000,1.4,4,log_linear,1.4,0.0,0
power_law,30,0.0,5000,1.4,5,anderson_1,1.4,0.0,0
power_law,30,0.003,5000,1.4,5,log_linear,1.4,0.0,0
power_law,30,0.005,5000,1.4,5,log_linear,1.4,0.0,0
power_law,30,0.01,5000,1.4,5,log_linear,1.4,0.0,0
power_law,30,0.02,5000,1.4,5,log_linear,1.4,0.0,0
power_law,40,0.0,5000,1.4,5,anderson_1,1.4,0.0,0
power_law,40,0.003,5000,1.4,5,log_linear,1.4,0.0,0
power_law,40,0.005,5000,1.4,5,log_linear,1.4,0.0,0
power_law,40,0.01,5000,1.4,5,log_linear,1.4,0.0,0
power_law,40,0.02,5000,1.4,4,log_linear,1.4,0.0,0
power_law,50,0.0,5000,1.4,5,anderson_1,1.4,0.0,0
power_law,50,0.003,5000,1.4,5,log_linear,1.4,0.0,0
power_law,50,0.005,5000,1.4,5,log_linear,1.4,0.0,0
power_law,50,0.01,5000,1.4,2,log_linear,1.4,0.0,0
power_law,50,0.02,5000,1.4,3,log_linear,1.4,0.0,0
power_law,60,0.0,5000,1.4,5,anderson_1,1.4,0.0,0
power_law,60,0.003,5000,1.4,5,log_linear,1.4,0.0,0
power_law,60,0.005,5000,1.4,5,log_linear,1.4,0.0,0
power_law,60,0.01,5000,1.4,4,log_linear,1.4,0.0,0
power_law,60,0.02,5000,1.4,2,weniger_d2,1.4,0.0,0
power_law,70,0.0,5000,1.4,5,anderson_1,1.4,0.0,0
power_law,70,0.003,5000,1.4,5,log_linear,1.4,0.0,0
power_law,70,0.005,5000,1.4,5,log_linear,1.4,0.0,0
power_law,70,0.01,5000,1.4,4,log_linear,1.4,0.0,0
power_law,70,0.02,5000,1.24,4,rational_fit,1.38,0.14,0
power_law,80,0.0,5000,1.4,5,anderson_1,1.4,0.0,0
power_law,80,0.003,5000,1.4,5,log_linear,1.4,0.0,0
power_law,80,0.005,5000,1.4,5,log_linear,1.4,0.0,0
power_law,80,0.01,5000,1.36,5,log_linear,1.4,0.04,0
power_law,80,0.02,5000,1.18,2,rational_fit,1.24,0.06,0
power_law,90,0.0,5000,1.4,5,anderson_1,1.4,0.0,0
power_law,90,0.003,5000,1.4,5,log_linear,1.4,0.0,0
power_law,90,0.005,5000,1.4,5,log_linear,1.4,0.0,0
power_law,90,0.01,5000,1.38,5,log_linear,1.4,0.02,0
power_law,90,0.02,5000,1.32,4,richardson_a10,1.36,0.04,0
power_law,100,0.0,5000,1.4,5,anderson_1,1.4,0.0,0
power_law,100,0.003,5000,1.4,5,log_linear,1.4,0.0,0
power_law,100,0.005,5000,1.4,5,log_linear,1.4,0.0,0
power_law,100,0.01,5000,1.26,4,rational_fit,1.28,0.02,0
power_law,100,0.02,5000,1.26,2,weniger_d2,1.26,0.0,0
power_law,110,0.0,5000,1.4,5,anderson_1,1.4,0.0,0
power_law,110,0.003,5000,1.4,5,log_linear,1.4,0.0,0
power_law,110,0.005,5000,1.4,5,log_linear,1.4,0.0,0
power_law,110,0.01,5000,1.24,5,log_linear,1.38,0.14,0
power_law,110,0.02,5000,1.2,2,richardson_a10,1.32,0.12,0
power_law,120,0.0,5000,1.4,5,anderson_1,1.4,0.0,0
power_law,120,0.003,5000,1.4,5,log_linear,1.4,0.0,0
power_law,120,0.005,5000,1.4,5,log_linear,1.4,0.0,0
power_law,120,0.01,5000,1.38,3,rational_fit,1.4,0.02,0
power_law,120,0.02,5000,1.3,3,rational_fit,1.32,0.02,0
power_law,130,0.0,5000,1.4,5,anderson_1,1.4,0.0,0
power_law,130,0.003,5000,1.4,5,log_linear,1.4,0.0,0
power_law,130,0.005,5000,1.4,5,log_linear,1.4,0.0,0
power_law,130,0.01,5000,1.36,2,richardson_a10,1.38,0.02,0
power_law,130,0.02,5000,1.24,2,richardson_a10,1.32,0.08,0
power_law,140,0.0,5000,1.4,5,anderson_1,1.4,0.0,0
power_law,140,0.003,5000,1.4,5,log_linear,1.4,0.0,0
power_law,140,0.005,5000,1.38,4,log_linear,1.4,0.02,0
power_law,140,0.01,5000,1.36,2,richardson_a10,1.38,0.02,0
power_law,140,0.02,5000,1.1,3,richardson_a10,1.2,0.1,0
rational_decay,20,0.0,5000,1.4,5,anderson_1,1.4,0.0,0
rational_decay,20,0.003,5000,1.4,5,log_linear,1.4,0.0,0
rational_decay,20,0.005,5000,1.4,5,log_linear,1.4,0.0,0
rational_decay,20,0.01,5000,1.4,5,log_linear,1.4,0.0,0
rational_decay,20,0.02,5000,1.4,5,log_linear,1.4,0.0,0
rational_decay,30,0.0,5000,1.4,5,anderson_1,1.4,0.0,0
rational_decay,30,0.003,5000,1.4,5,log_linear,1.4,0.0,0
rational_decay,30,0.005,5000,1.4,5,log_linear,1.4,0.0,0
rational_decay,30,0.01,5000,1.4,5,log_linear,1.4,0.0,0
rational_decay,30,0.02,5000,1.4,5,log_linear,1.4,0.0,0
rational_decay,40,0.0,5000,1.4,5,anderson_1,1.4,0.0,0
rational_decay,40,0.003,5000,1.4,5,log_linear,1.4,0.0,0
rational_decay,40,0.005,5000,1.4,5,log_linear,1.4,0.0,0
rational_decay,40,0.01,5000,1.4,5,log_linear,1.4,0.0,0
rational_decay,40,0.02,5000,1.4,5,log_linear,1.4,0.0,0
rational_decay,50,0.0,5000,1.4,5,anderson_1,1.4,0.0,0
rational_decay,50,0.003,5000,1.4,5,log_linear,1.4,0.0,0
rational_decay,50,0.005,5000,1.4,5,log_linear,1.4,0.0,0
rational_decay,50,0.01,5000,1.4,5,log_linear,1.4,0.0,0
rational_decay,50,0.02,5000,1.4,5,log_linear,1.4,0.0,0
rational_decay,60,0.0,5000,1.4,5,anderson_1,1.4,0.0,0
rational_decay,60,0.003,5000,1.4,5,log_linear,1.4,0.0,0
rational_decay,60,0.005,5000,1.4,5,log_linear,1.4,0.0,0
rational_decay,60,0.01,5000,1.4,5,log_linear,1.4,0.0,0
rational_decay,60,0.02,5000,1.4,5,log_linear,1.4,0.0,0
rational_decay,70,0.0,5000,1.4,5,anderson_1,1.4,0.0,0
rational_decay,70,0.003,5000,1.4,5,log_linear,1.4,0.0,0
rational_decay,70,0.005,5000,1.4,5,log_linear,1.4,0.0,0
rational_decay,70,0.01,5000,1.4,5,log_linear,1.4,0.0,0
rational_decay,70,0.02,5000,1.4,5,log_linear,1.4,0.0,0
rational_decay,80,0.0,5000,1.4,5,anderson_1,1.4,0.0,0
rational_decay,80,0.003,5000,1.4,5,log_linear,1.4,0.0,0
rational_decay,80,0.005,5000,1.4,5,log_linear,1.4,0.0,0
rational_decay,80,0.01,5000,1.4,5,log_linear,1.4,0.0,0
rational_decay,80,0.02,5000,1.4,5,log_linear,1.4,0.0,0
rational_decay,90,0.0,5000,1.4,5,anderson_1,1.4,0.0,0
rational_decay,90,0.003,5000,1.4,5,log_linear,1.4,0.0,0
rational_decay,90,0.005,5000,1.4,5,log_linear,1.4,0.0,0
rational_decay,90,0.01,5000,1.4,5,log_linear,1.4,0.0,0
rational_decay,90,0.02,5000,1.4,5,log_linear,1.4,0.0,0
rational_decay,100,0.0,5000,1.4,5,anderson_1,1.4,0.0,0
rational_decay,100,0.003,5000,1.4,5,log_linear,1.4,0.0,0
rational_decay,100,0.005,5000,1.4,5,log_linear,1.4,0.0,0
rational_decay,100,0.01,5000,1.4,5,log_linear,1.4,0.0,0
rational_decay,100,0.02,5000,1.4,5,log_linear,1.4,0.0,0
rational_decay,110,0.0,5000,1.4,5,anderson_1,1.4,0.0,0
rational_decay,110,0.003,5000,1.4,5,log_linear,1.4,0.0,0
rational_decay,110,0.005,5000,1.4,5,log_linear,1.4,0.0,0
rational_decay,110,0.01,5000,1.4,5,log_linear,1.4,0.0,0
rational_decay,110,0.02,5000,1.4,5,log_linear,1.4,0.0,0
rational_decay,120,0.0,5000,1.4,5,anderson_1,1.4,0.0,0
rational_decay,120,0.003,5000,1.4,5,log_linear,1.4,0.0,0
rational_decay,120,0.005,5000,1.4,5,log_linear,1.4,0.0,0
rational_decay,120,0.01,5000,1.4,5,log_linear,1.4,0.0,0
rational_decay,120,0.02,5000,1.4,5,log_linear,1.4,0.0,0
rational_decay,130,0.0,5000,1.4,5,anderson_1,1.4,0.0,0
rational_decay,130,0.003,5000,1.4,5,log_linear,1.4,0.0,0
rational_decay,130,0.005,5000,1.4,5,log_linear,1.4,0.0,0
rational_decay,130,0.01,5000,1.4,5,log_linear,1.4,0.0,0
rational_decay,130,0.02,5000,1.4,5,log_linear,1.4,0.0,0
rational_decay,140,0.0,5000,1.4,5,anderson_1,1.4,0.0,0
rational_decay,140,0.003,5000,1.4,5,log_linear,1.4,0.0,0
rational_decay,140,0.005,5000,1.4,5,log_linear,1.4,0.0,0
rational_decay,140,0.01,5000,1.4,5,log_linear,1.4,0.0,0
rational_decay,140,0.02,5000,1.4,5,log_linear,1.4,0.0,0
single_exp,20,0.0,5000,1.4,5,anderson_1,1.4,0.0,0
single_exp,20,0.003,5000,1.4,5,log_linear,1.4,0.0,0
single_exp,20,0.005,5000,1.4,5,log_linear,1.4,0.0,0
single_exp,20,0.01,5000,1.4,5,log_linear,1.4,0.0,0
single_exp,20,0.02,5000,1.4,5,log_linear,1.4,0.0,0
single_exp,30,0.0,5000,1.4,5,anderson_1,1.4,0.0,0
single_exp,30,0.003,5000,1.4,5,log_linear,1.4,0.0,0
single_exp,30,0.005,5000,1.4,5,log_linear,1.4,0.0,0
single_exp,30,0.01,5000,1.4,5,log_linear,1.4,0.0,0
single_exp,30,0.02,5000,1.4,5,log_linear,1.4,0.0,0
single_exp,40,0.0,5000,1.4,5,anderson_1,1.4,0.0,0
single_exp,40,0.003,5000,1.4,5,log_linear,1.4,0.0,0
single_exp,40,0.005,5000,1.4,5,log_linear,1.4,0.0,0
single_exp,40,0.01,5000,1.4,5,log_linear,1.4,0.0,0
single_exp,40,0.02,5000,1.4,5,log_linear,1.4,0.0,0
single_exp,50,0.0,5000,1.4,5,anderson_1,1.4,0.0,0
single_exp,50,0.003,5000,1.4,5,log_linear,1.4,0.0,0
single_exp,50,0.005,5000,1.4,5,log_linear,1.4,0.0,0
single_exp,50,0.01,5000,1.4,5,log_linear,1.4,0.0,0
single_exp,50,0.02,5000,1.4,5,log_linear,1.4,0.0,0
single_exp,60,0.0,5000,1.4,5,anderson_1,1.4,0.0,0
single_exp,60,0.003,5000,1.4,5,log_linear,1.4,0.0,0
single_exp,60,0.005,5000,1.4,5,log_linear,1.4,0.0,0
single_exp,60,0.01,5000,1.4,5,log_linear,1.4,0.0,0
single_exp,60,0.02,5000,1.4,5,log_linear,1.4,0.0,0
single_exp,70,0.0,5000,1.4,5,anderson_1,1.4,0.0,0
single_exp,70,0.003,5000,1.4,5,log_linear,1.4,0.0,0
single_exp,70,0.005,5000,1.4,5,log_linear,1.4,0.0,0
single_exp,70,0.01,5000,1.4,5,log_linear,1.4,0.0,0
single_exp,70,0.02,5000,1.26,4,rational_fit,1.26,0.0,0
single_exp,80,0.0,5000,1.4,5,anderson_1,1.4,0.0,0
single_exp,80,0.003,5000,1.4,5,log_linear,1.4,0.0,0
single_exp,80,0.005,5000,1.4,5,log_linear,1.4,0.0,0
single_exp,80,0.01,5000,1.38,5,log_linear,1.4,0.02,0
single_exp,80,0.02,5000,1.24,2,rational_fit,1.24,0.0,0
single_exp,90,0.0,5000,1.4,5,anderson_1,1.4,0.0,0
single_exp,90,0.003,5000,1.4,5,log_linear,1.4,0.0,0
single_exp,90,0.005,5000,1.38,3,log_linear,1.4,0.02,0
single_exp,90,0.01,5000,1.34,2,rational_fit,1.34,0.0,0
single_exp,90,0.02,5000,1.34,2,rational_fit,1.34,0.0,0
single_exp,100,0.0,5000,1.4,5,anderson_1,1.4,0.0,0
single_exp,100,0.003,5000,1.34,5,log_linear,1.4,0.06,0
single_exp,100,0.005,5000,1.3,2,single_exp_fit,1.38,0.08,0
single_exp,100,0.01,5000,1.06,2,single_exp_fit,1.08,0.02,0
single_exp,100,0.02,5000,1.3,3,rational_fit,1.3,0.0,0
single_exp,110,0.0,5000,1.0,7,anderson_1,1.4,0.4,0
single_exp,110,0.003,5000,1.16,5,log_linear,1.4,0.24,0
single_exp,110,0.005,5000,1.08,4,single_exp_fit,1.26,0.18,0
single_exp,110,0.01,5000,0.7,5,current_value,1.0,0.3,0
single_exp,110,0.02,5000,1.18,2,single_exp_fit,1.26,0.08,0
single_exp,120,0.0,5000,1.0,7,anderson_1,1.4,0.4,0
single_exp,120,0.003,5000,0.98,7,log_linear,1.4,0.42,0
single_exp,120,0.005,5000,0.88,4,single_exp_fit,1.36,0.48,0
single_exp,120,0.01,5000,0.82,4,single_exp_fit,1.06,0.24,0
single_exp,120,0.02,5000,1.22,2,single_exp_fit,1.32,0.1,0
single_exp,130,0.0,5000,1.0,7,anderson_1,1.4,0.4,0
single_exp,130,0.003,5000,0.72,4,single_exp_fit,1.08,0.36,0
single_exp,130,0.005,5000,0.84,5,single_exp_fit,1.28,0.44,0
single_exp,130,0.01,5000,0.38,4,current_value,1.0,0.62,0
single_exp,130,0.02,5000,0.96,4,current_value,1.0,0.04,0
single_exp,140,0.0,5000,1.0,7,anderson_1,1.4,0.4,0
single_exp,140,0.003,5000,0.3,4,single_exp_fit,1.04,0.74,0
single_exp,140,0.005,5000,0.16,4,single_exp_fit,1.06,0.9,0
single_exp,140,0.01,5000,1.12,4,single_exp_fit,1.3,0.18,0
single_exp,140,0.02,5000,1.14,2,single_exp_fit,1.3,0.16,0
slow_osc_power,20,0.0,5000,1.4,5,anderson_1,1.4,0.0,0
slow_osc_power,20,0.003,5000,1.4,5,log_linear,1.4,0.0,0
slow_osc_power,20,0.005,5000,1.4,5,log_linear,1.4,0.0,0
slow_osc_power,20,0.01,5000,1.4,5,log_linear,1.4,0.0,0
slow_osc_power,20,0.02,5000,1.4,5,log_linear,1.4,0.0,0
slow_osc_power,30,0.0,5000,1.4,5,log_linear,1.4,0.0,0
slow_osc_power,30,0.003,5000,1.4,5,log_linear,1.4,0.0,0
slow_osc_power,30,0.005,5000,1.4,5,log_linear,1.4,0.0,0
slow_osc_power,30,0.01,5000,1.4,5,log_linear,1.4,0.0,0
slow_osc_power,30,0.02,5000,1.4,3,log_linear,1.4,0.0,0
slow_osc_power,40,0.0,5000,1.4,5,log_linear,1.4,0.0,0
slow_osc_power,40,0.003,5000,1.4,5,log_linear,1.4,0.0,0
slow_osc_power,40,0.005,5000,1.4,5,log_linear,1.4,0.0,0
slow_osc_power,40,0.01,5000,1.38,4,log_linear,1.4,0.02,0
slow_osc_power,40,0.02,5000,1.38,3,log_linear,1.4,0.02,0
slow_osc_power,50,0.0,5000,1.4,5,anderson_1,1.4,0.0,0
slow_osc_power,50,0.003,5000,1.4,4,log_linear,1.4,0.0,0
slow_osc_power,50,0.005,5000,1.4,4,log_linear,1.4,0.0,0
slow_osc_power,50,0.01,5000,1.4,4,log_linear,1.4,0.0,0
slow_osc_power,50,0.02,5000,1.3,3,log_linear,1.4,0.1,0
slow_osc_power,60,0.0,5000,1.4,5,anderson_1,1.4,0.0,0
slow_osc_power,60,0.003,5000,1.4,4,log_linear,1.4,0.0,0
slow_osc_power,60,0.005,5000,1.38,4,log_linear,1.4,0.02,0
slow_osc_power,60,0.01,5000,1.3,4,log_linear,1.4,0.1,0
slow_osc_power,60,0.02,5000,1.28,2,weniger_d2,1.4,0.12,0
slow_osc_power,70,0.0,5000,1.4,5,anderson_1,1.4,0.0,0
slow_osc_power,70,0.003,5000,1.4,5,log_linear,1.4,0.0,0
slow_osc_power,70,0.005,5000,1.4,5,log_linear,1.4,0.0,0
slow_osc_power,70,0.01,5000,1.4,5,log_linear,1.4,0.0,0
slow_osc_power,70,0.02,5000,1.4,1,richardson_1,1.4,0.0,1
slow_osc_power,80,0.0,5000,1.4,5,anderson_1,1.4,0.0,0
slow_osc_power,80,0.003,5000,1.4,5,log_linear,1.4,0.0,0
slow_osc_power,80,0.005,5000,1.4,5,log_linear,1.4,0.0,0
slow_osc_power,80,0.01,5000,1.4,5,log_linear,1.4,0.0,0
slow_osc_power,80,0.02,5000,1.3,4,richardson_a10,1.34,0.04,0
slow_osc_power,90,0.0,5000,1.4,5,anderson_1,1.4,0.0,0
slow_osc_power,90,0.003,5000,1.4,5,log_linear,1.4,0.0,0
slow_osc_power,90,0.005,5000,1.38,4,log_linear,1.4,0.02,0
slow_osc_power,90,0.01,5000,1.34,4,log_linear,1.4,0.06,0
slow_osc_power,90,0.02,5000,1.08,2,rational_fit,1.08,0.0,0
slow_osc_power,100,0.0,5000,1.4,5,anderson_1,1.4,0.0,0
slow_osc_power,100,0.003,5000,1.4,5,log_linear,1.4,0.0,0
slow_osc_power,100,0.005,5000,1.4,5,log_linear,1.4,0.0,0
slow_osc_power,100,0.01,5000,1.38,3,rational_fit,1.4,0.02,0
slow_osc_power,100,0.02,5000,0.96,5,richardson_a10,1.08,0.12,0
slow_osc_power,110,0.0,5000,1.4,5,anderson_1,1.4,0.0,0
slow_osc_power,110,0.003,5000,1.4,5,log_linear,1.4,0.0,0
slow_osc_power,110,0.005,5000,1.4,5,log_linear,1.4,0.0,0
slow_osc_power,110,0.01,5000,1.4,2,log_linear,1.4,0.0,0
slow_osc_power,110,0.02,5000,1.14,2,rational_fit,1.14,0.0,0
slow_osc_power,120,0.0,5000,1.4,5,log_linear,1.4,0.0,0
slow_osc_power,120,0.003,5000,1.4,5,log_linear,1.4,0.0,0
slow_osc_power,120,0.005,5000,1.4,5,log_linear,1.4,0.0,0
slow_osc_power,120,0.01,5000,1.36,4,rational_fit,1.4,0.04,0
slow_osc_power,120,0.02,5000,1.26,2,weniger_d2,1.34,0.08,0
slow_osc_power,130,0.0,5000,1.4,5,log_linear,1.4,0.0,0
slow_osc_power,130,0.003,5000,1.38,5,rational_fit,1.4,0.02,0
slow_osc_power,130,0.005,5000,1.26,5,weniger_d2,1.4,0.14,0
slow_osc_power,130,0.01,5000,1.26,4,weniger_d2,1.4,0.14,0
slow_osc_power,130,0.02,5000,1.08,4,weniger_d2,1.12,0.04,0
slow_osc_power,140,0.0,5000,1.0,9,rational_fit,1.4,0.4,0
slow_osc_power,140,0.003,5000,1.0,8,weniger_d2,1.4,0.4,0
slow_osc_power,140,0.005,5000,1.0,8,weniger_d2,1.4,0.4,0
slow_osc_power,140,0.01,5000,1.0,8,weniger_d2,1.4,0.4,0
slow_osc_power,140,0.02,5000,0.82,8,weniger_d2,1.3,0.48,0
staircase,20,0.0,5000,1.0,7,rational_fit,1.4,0.4,0
staircase,20,0.003,5000,1.0,9,rational_fit,1.4,0.4,0
staircase,20,0.005,5000,1.0,9,rational_fit,1.4,0.4,0
staircase,20,0.01,5000,1.0,9,rational_fit,1.4,0.4,0
staircase,20,0.02,5000,1.0,9,rational_fit,1.4,0.4,0
staircase,30,0.0,5000,1.4,4,log_linear,1.4,0.0,0
staircase,30,0.003,5000,1.4,5,log_linear,1.4,0.0,0
staircase,30,0.005,5000,1.4,5,log_linear,1.4,0.0,0
staircase,30,0.01,5000,1.4,5,log_linear,1.4,0.0,0
staircase,30,0.02,5000,1.4,5,log_linear,1.4,0.0,0
staircase,40,0.0,5000,1.4,5,log_linear,1.4,0.0,0
