regime,obs_idx,noise,seed,L_true,L_hat,log_log_slope,curvature_idx,oscillation_idx,noise_var,richardson_r2,diff_ratio_cv
delayed_plateau,60,0.005,12,0.013759283421246,0.0,-0.1609780958979581,0.02737793753288573,0.3620689655172414,0.00013772239253502928,0.8446193081267942,0.01639690059580322
staircase,60,0.005,12,0.08085268324785433,0.0,-0.1672580983533183,0.06107888110964373,0.603448275862069,0.001570092915386221,0.6381789483436469,0.039277145389837065
noisy_plateau,60,0.005,12,0.02748362581142701,0.0,-0.17255939852233773,0.21951995796383592,0.7068965517241379,4.768343850525271e-05,0.7340320726336431,0.12484370303314324
slow_osc_power,60,0.005,12,0.011470545890036854,0.0,-0.4186273098126725,0.022391872311460392,0.4827586206896552,0.00013843886598945108,0.9564740337525429,0.07883693433890902
log_oscillatory,60,0.005,12,0.05405602445280805,0.0,-0.2653746052194305,0.01989442013043063,0.3103448275862069,0.00012313401130681484,0.8799105732064373,0.03380753116438115
heavy_noise_plat,60,0.005,12,0.006543709957707807,0.0,-0.5566834079384586,0.25624680850905684,0.603448275862069,0.0002988171686137412,0.659140592500711,3.36743730875274
broken_power_law,60,0.005,12,0.45278010344304387,0.0,-0.1207314803763657,0.02840888588380368,0.5,0.0004138404902721014,0.8401392474511914,0.04452775469776784
single_exp,60,0.005,13,0.021748429540284785,0.0,-0.6368522397072276,0.016563312962239327,0.27586206896551724,0.0001630881898183948,0.7912600844271134,0.03987325720179843
two_exp,60,0.005,13,0.035060740750384324,0.0,-0.37142023070533065,0.019316280616987525,0.3103448275862069,0.0001627351946097331,0.900722471861168,0.026262372544224765
three_exp,60,0.005,13,0.016290046787838405,0.0,-0.34790902202498847,0.02094855453717382,0.5172413793103449,0.00016969101467141423,0.9445590016439305,0.02914428071886411
four_exp,60,0.005,13,0.04797455168145383,0.0,-0.2695829557059758,0.02778246918326458,0.5172413793103449,0.00018660408604456204,0.9479833444375448,0.023968739941044523
power_law,60,0.005,13,0.2955696542229373,0.0,-0.18765211322945952,0.023405715183301735,0.5689655172413793,0.00020664008448763907,0.9655459254604675,0.03280729606400759
rational_decay,60,0.005,13,0.06797628840611558,0.0,-0.30611265629265993,0.019303604451474797,0.27586206896551724,0.00017373328613140928,0.8887931504698955,0.017044197239810936
mixed_pow_rat,60,0.005,13,0.3529584220564369,0.0,-0.14428559535137664,0.033377612626968305,0.5862068965517241,0.0002469313435046239,0.9801770423095177,0.017072542451690417
multiphase,60,0.005,13,0.2068369666932298,0.0,-0.23724263419375882,0.020166029399504466,0.3620689655172414,0.00015563935194272483,0.9267268434883442,0.01625682162948513
osc_exp,60,0.005,13,0.080427000128312,0.0,-0.4303100649889503,0.017854223299365757,0.3103448275862069,0.00022395449734035437,0.8653951966609288,0.028470493388301203
damped_osc_pow,60,0.005,13,0.009273157125299187,0.0,-0.5393002251387701,0.018536659447004132,0.43103448275862066,0.0002390353076298177,0.9885939866316894,0.08139137011175833
log_slow,60,0.005,13,0.011282942073440433,0.0,-0.274236135136243,0.02685059609502009,0.4827586206896552,0.0002100930377673893,0.9945892997212539,0.04177799002385158
delayed_plateau,60,0.005,13,0.1360481526069861,0.0,-0.12825871722323767,0.0263101101890743,0.3793103448275862,0.0001295029720842348,0.8472837997498404,0.012123807583610301
staircase,60,0.005,13,0.008136631220316356,0.0,-0.19069004860272193,0.07058622454922465,0.7241379310344828,0.001619140630093814,0.6336485605819191,0.043306866420329396
noisy_plateau,60,0.005,13,0.035056716647070066,0.0,-0.12550400413888393,0.17770922481066265,0.5689655172413793,3.7252609472658135e-05,0.7382092951080528,0.09653176407800174
slow_osc_power,60,0.005,13,0.007976145636718699,0.0,-0.4206866891002503,0.026725069490812686,0.603448275862069,0.0001887988752122842,0.9522519681916696,0.09100956013011753
log_oscillatory,60,0.005,13,0.01850536623688148,0.0,-0.2931853289500211,0.026041686349862214,0.4827586206896552,0.0002259224502971452,0.885478823779803,0.04184182312742074
heavy_noise_plat,60,0.005,13,0.3769068981483133,0.0,-0.0300748276181592,0.25898932442502814,0.6896551724137931,0.0003796063869934845,0.3547428547580901,0.02869315937817954
broken_power_law,60,0.005,13,0.21881476641744496,0.0,-0.2012545221243564,0.030629700333758104,0.5,0.0005379487394086125,0.8613410229844689,0.08977311002223241
single_exp,60,0.005,14,0.021691261914890115,0.0,-0.6321967375555716,0.01585577289104326,0.27586206896551724,0.00014035770726695743,0.7875643518169222,0.03518032545151562
two_exp,60,0.005,14,0.013732955950823165,0.0,-0.39474872075420103,0.016363413028765407,0.25862068965517243,0.00012680258805464927,0.8959472840602968,0.027683128551464837
three_exp,60,0.005,14,0.006044156044945291,0.0,-0.35540612699481106,0.021737112881903768,0.46551724137931033,0.00018911206042783506,0.9420107068873816,0.030588116489992618
four_exp,60,0.005,14,0.24894712816527215,0.0,-0.1757863000167945,0.023071935549252985,0.43103448275862066,0.00011253503418667609,0.9638580618009409,0.014263942151886899
power_law,60,0.005,14,0.011598501392798478,0.0,-0.563925750803311,0.025800558655256822,0.5862068965517241,0.000226252655539127,0.9899897012110482,0.10196509308201754
rational_decay,60,0.005,14,0.15156321026056074,0.0,-0.26441786180808863,0.018223389486683256,0.3103448275862069,0.00014290221982213902,0.899803048615349,0.01497379201334257
mixed_pow_rat,60,0.005,14,0.00535602865647872,0.0,-0.3037761146569984,0.031062067041748298,0.5344827586206896,0.00023005850871975233,0.9563510640931451,0.03580789602735623
multiphase,60,0.005,14,0.018675903430069054,0.0,-0.3479692051667685,0.017159506461921537,0.3620689655172414,0.00011471821670926657,0.9038069822072768,0.02150408006821213
osc_exp,60,0.005,14,0.017961542192985975,0.0,-0.5214859461354551,0.014063238148274728,0.3275862068965517,0.00014253279490744435,0.8394631551553906,0.040659315472039624
damped_osc_pow,60,0.005,14,0.013581260641228114,0.0,-0.5322735998780131,0.02134334321639128,0.5517241379310345,0.00029767446988502146,0.9879022881438003,0.07615661036042723
log_slow,60,0.005,14,0.17800195173530198,0.0,-0.17999899406799574,0.02124773787414014,0.4482758620689655,0.00015833570880945352,0.9883644294302035,0.02562288824479113
delayed_plateau,60,0.005,14,0.00664009439943114,0.0,-0.163002089487981,0.025543746749625597,0.4482758620689655,0.0001267352414898877,0.8325487682455253,0.015331044615548762
staircase,60,0.005,14,0.013426504452425294,0.0,-0.1869386713713902,0.07024801558747219,0.7586206896551724,0.0017647573352324395,0.6312005155206075,0.04432012117881273
noisy_plateau,60,0.005,14,0.3463731700455718,0.0,-0.014742629460066596,0.2752194557808563,0.6551724137931034,5.515586919708366e-05,-3.439479658721339,0.01240502928612032
slow_osc_power,60,0.005,14,0.2811966718289347,0.0,-0.14584117953263662,0.023055923179468685,0.5344827586206896,0.00018101534658615523,0.8594395746495331,0.03469850417092409
log_oscillatory,60,0.005,14,0.020908123796052884,0.0,-0.2900354058848478,0.01907208774588005,0.3448275862068966,0.00012119035747420936,0.8804947713781994,0.03685825163434213
heavy_noise_plat,60,0.005,14,0.13401963839726752,0.0,-0.08568293710414518,0.19835473513248422,0.5862068965517241,0.00024449897174579256,0.7084860988076249,0.0709137439436503
broken_power_law,60,0.005,14,0.48450770712527824,0.0,-0.11380469714946499,0.03467303324954924,0.5344827586206896,0.0006375606540831721,0.8235319998777925,0.04700036244592747
single_exp,60,0.005,15,0.4212497078883484,0.0,-0.2664106354506829,0.013518872660945043,0.1724137931034483,0.00011328924921093354,0.8828444826345637,0.010874872852997488
two_exp,60,0.005,15,0.005824871598256018,0.0,-0.4031801375735622,0.019035578010025686,0.29310344827586204,0.00016863581430125207,0.895307996210868,0.025159536499966665
three_exp,60,0.005,15,0.1906762254644511,0.0,-0.23311984632142677,0.021999273618349614,0.4827586206896552,0.00016488603642645576,0.9648556305201255,0.01904367711640443
four_exp,60,0.005,15,0.14588022052628236,0.0,-0.2100151800607634,0.025857907206648358,0.39655172413793105,0.00015673012285873425,0.9593779800932669,0.019351751474461554
power_law,60,0.005,15,0.08361559983453659,0.0,-0.3660036581007388,0.02794778898666872,0.4827586206896552,0.00024926528752038416,0.9929998206739916,0.06486659825694345
rational_decay,60,0.005,15,0.3340973074686589,0.0,-0.20155795191584971,0.020484844828292756,0.3448275862068966,0.00018258363026158164,0.916990641196417,0.012126157806498067
mixed_pow_rat,60,0.005,15,0.1417257466951636,0.0,-0.21319565139280844,0.021710672176690975,0.41379310344827586,0.00010585533069765402,0.9700590034808576,0.019173858326294344
multiphase,60,0.005,15,0.005934017573148734,0.0,-0.3639603317791082,0.01713928117632569,0.3620689655172414,0.00011143622036490111,0.8947962224586019,0.023315050307487793
osc_exp,60,0.005,15,0.06450331139784907,0.0,-0.450452944395343,0.015315676876919286,0.3620689655172414,0.00014614633112985758,0.8560619382955588,0.03263939375470339
damped_osc_pow,60,0.005,15,0.2929321982676195,0.0,-0.21824761252381591,0.016175770803133052,0.43103448275862066,0.00018074146284854145,0.9879465545231935,0.030134847281569642
log_slow,60,0.005,15,0.05482747158682382,0.0,-0.2372956077984506,0.019374301309915014,0.43103448275862066,0.00010464312904603282,0.9920538164534077,0.03184502835843164
delayed_plateau,60,0.005,15,0.01637539458037458,0.0,-0.16004167790887036,0.028047619883514535,0.46551724137931033,0.00014069016806957191,0.8483325413750078,0.017385580558329602
staircase,60,0.005,15,0.0405482795074465,0.0,-0.18038613655893354,0.06632932303602788,0.6896551724137931,0.0016116399048642612,0.6440377817783596,0.04053408174609795
noisy_plateau,60,0.005,15,0.045061085007445316,0.0,-0.09379759246626244,0.2549820326042086,0.6206896551724138,6.86857269731948e-05,0.6313255977564618,0.09495520733725864
slow_osc_power,60,0.005,15,0.011715675530771276,0.0,-0.4087801672108804,0.023950746467871258,0.5689655172413793,0.00020300836318879874,0.9512773393648923,0.08416129034833697
log_oscillatory,60,0.005,15,0.18401095649457044,0.0,-0.19565461294637626,0.02274168366194949,0.41379310344827586,0.00018533429548167388,0.8853680530327572,0.026468294571559334
heavy_noise_plat,60,0.005,15,0.009469761390009854,0.0,-0.5761961473615698,0.2976624385595388,0.6551724137931034,0.00028083440226013475,0.6017608006266214,5.5323725966264545
broken_power_law,60,0.005,15,0.05095601187200649,0.0,-0.44410857758529604,0.026436018038920612,0.5344827586206896,0.00043493433384099027,0.9313553503301181,0.24431060475552055
single_exp,60,0.005,16,0.19655816282671226,0.0,-0.39109127134990196,0.01588086851069706,0.2413793103448276,0.00017082397221361665,0.8445579806642097,0.018994675781247222
two_exp,60,0.005,16,0.012712418072107084,0.0,-0.39632046434836965,0.01924161289217421,0.3103448275862069,0.00017241693192541308,0.8967151222869056,0.0273638305830766
three_exp,60,0.005,16,0.3285503189799499,0.0,-0.1846544122049877,0.01855599054003347,0.3620689655172414,0.00011648597536048803,0.9784623574292576,0.014756932419398058
four_exp,60,0.005,16,0.046648853200803746,0.0,-0.27006557595835695,0.027515059329446867,0.5517241379310345,0.00017297853285589158,0.9469563880915297,0.024404383132157897
power_law,60,0.005,16,0.007962703428631902,0.0,-0.5783099977523234,0.023993727136418033,0.5,0.00017803390716458788,0.9893678795585379,0.09086054844754043
rational_decay,60,0.005,16,0.140453339568489,0.0,-0.2674261225790109,0.01469458873319325,0.2413793103448276,9.504484170253858e-05,0.8984833627927604,0.01243054973032372
mixed_pow_rat,60,0.005,16,0.006057035237870066,0.0,-0.3042117640712307,0.029609456154083776,0.5172413793103449,0.00023647212928268652,0.952500436530543,0.03882708491785281
multiphase,60,0.005,16,0.17451389677852255,0.0,-0.25088570171308616,0.021221979098576614,0.3793103448275862,0.00016539340966717262,0.9247341096422714,0.01721926552233477
osc_exp,60,0.005,16,0.02043187500728728,0.0,-0.5118918148278376,0.018238020167258902,0.4482758620689655,0.00020076923968876114,0.8428387543508379,0.037238991711765715
damped_osc_pow,60,0.005,16,0.0064665253552595595,0.0,-0.5457128047679384,0.022856680131969752,0.5517241379310345,0.0002932820756055172,0.9876020264904186,0.08762658594149905
log_slow,60,0.005,16,0.024821703169779205,0.0,-0.2627359817946229,0.02337532134856431,0.4827586206896552,0.00013787881744168893,0.9959635783473804,0.034999931754882245
delayed_plateau,60,0.005,16,0.013136364345916515,0.0,-0.16126166406276785,0.025657659922521933,0.3275862068965517,0.0001191225283552002,0.8458349184564007,0.015267544681255676
staircase,60,0.005,16,0.027432985251297434,0.0,-0.1828279100778721,0.06410076247989682,0.6551724137931034,0.0014636277257484868,0.6332231942721178,0.03990328364193856
noisy_plateau,60,0.005,16,0.011729708947835902,0.0,-0.2896803900058302,0.23597399829463617,0.5862068965517241,5.0410399812180704e-05,0.5900283175524061,0.28221989165596034
slow_osc_power,60,0.005,16,0.45861981719356415,0.0,-0.10472623485236646,0.02275653014645408,0.5862068965517241,0.00022602424670991843,0.8344581129153761,0.027829996982945363
log_oscillatory,60,0.005,16,0.027243909726128644,0.0,-0.2831424482205817,0.021560912025424015,0.3448275862068966,0.00016442882612960937,0.8857835824644722,0.03730033257350604
heavy_noise_plat,60,0.005,16,0.10961427711457289,0.0,-0.09894828041309595,0.23168176005088092,0.7068965517241379,0.00033851664391736026,0.7197129761925385,0.09335675596586358
broken_power_law,60,0.005,16,0.3304016583684908,0.0,-0.15161886735930596,0.040769872933415434,0.6379310344827587,0.0005146657696779423,0.844109300430569,0.05844473878549991
single_exp,60,0.005,17,0.0058711850545072036,0.0,-0.686403731950169,0.013197396226977985,0.20689655172413793,0.00013876029107771893,0.7813959507680632,0.031012699051040035
two_exp,60,0.005,17,0.03077161041860408,0.0,-0.3770750538506936,0.02216293941947141,0.4827586206896552,0.000185900014127262,0.896923590260429,0.026109628690169695
three_exp,60,0.005,17,0.07294069443760641,0.0,-0.2995988466873883,0.019005500716308212,0.41379310344827586,0.0001384886094666368,0.9553339524766852,0.022298100065546635
four_exp,60,0.005,17,0.08305926061431873,0.0,-0.24356871703271646,0.0264897272339421,0.5344827586206896,0.00016499721369799008,0.9535445749861681,0.021158713460748674
power_law,60,0.005,17,0.04248553625963438,0.0,-0.46012985898680664,0.023207451678594292,0.5,0.00019286619385136658,0.9953781479112647,0.07173548510129017
rational_decay,60,0.005,17,0.09081870614221903,0.0,-0.2956596102538834,0.018114726507971385,0.2413793103448276,0.00014833265720182097,0.892057606486276,0.016847901849463245
mixed_pow_rat,60,0.005,17,0.005386385102716044,0.0,-0.2988359694436504,0.0272232694631271,0.5172413793103449,0.0001591642941073613,0.9511821976683349,0.02867032553881928
multiphase,60,0.005,17,0.021200821560263934,0.0,-0.34646239019402014,0.017332221288278625,0.39655172413793105,0.00012330791544002843,0.9064066326096127,0.02251553591638693
osc_exp,60,0.005,17,0.11164158778873039,0.0,-0.4004543689630574,0.014896361966109958,0.3448275862068966,0.00013404141132658407,0.8705355854489027,0.023553879834815775
damped_osc_pow,60,0.005,17,0.03496627169513421,0.0,-0.47962538367230245,0.018551090388522463,0.4827586206896552,0.00019905193332351667,0.9934471516327806,0.05876347115512538
log_slow,60,0.005,17,0.25171018901638853,0.0,-0.15627635239310372,0.0287235883068016,0.5862068965517241,0.00021058687524253117,0.9864844131000867,0.02459090983238155
delayed_plateau,60,0.005,17,0.005720029061978699,0.0,-0.16141914209418365,0.03058601578180216,0.5517241379310345,0.00016092723293116624,0.8453641477187258,0.01632275219206307
staircase,60,0.005,17,0.005156609340929356,0.0,-0.18817806822374633,0.06845206058142901,0.6724137931034483,0.0015889204599611347,0.6195695626007143,0.043944178078047305
noisy_plateau,60,0.005,17,0.029617672376113437,0.0,-0.1624146359268998,0.19990950699629814,0.6206896551724138,4.8552894044855556e-05,0.7699555362487109,0.11747972622260221
slow_osc_power,60,0.005,17,0.37351744983143004,0.0,-0.12098158715125976,0.029396525066046862,0.5344827586206896,0.0002289535012020127,0.8567448861564587,0.031222048661760836
log_oscillatory,60,0.005,17,0.00799421360037456,0.0,-0.30268491843579653,0.020525501007477773,0.41379310344827586,0.0001511393333283305,0.8902255157203691,0.04057674078656497
heavy_noise_plat,60,0.005,17,0.0062403015245515985,0.0,-0.8055961962468219,0.20858081108652937,0.603448275862069,0.0002575745557873154,0.7459616992874438,2.8301872339799825
broken_power_law,60,0.005,17,0.00897009653967928,0.0,-0.6727794337602716,0.03138998079639148,0.603448275862069,0.0005070551068709082,0.9367638644214176,0.6955648515896609
single_exp,60,0.005,18,0.23860944608857307,0.0,-0.361011897471036,0.02027088958897977,0.3103448275862069,0.0002670805655561285,0.8569578015604684,0.021693570860478975
two_exp,60,0.005,18,0.011185289645326854,0.0,-0.40014760603551297,0.018130190128300104,0.29310344827586204,0.00015232247211077404,0.896652009795901,0.02820494624543633
three_exp,60,0.005,18,0.015281987553073015,0.0,-0.34768094028070573,0.01973812438111379,0.46551724137931033,0.00015488006200039422,0.9449712464925281,0.029819947658170223
four_exp,60,0.005,18,0.1724675883447124,0.0,-0.20258027945702978,0.025812124138181146,0.3448275862068966,0.000174764862747204,0.9626632005463601,0.01898867226713969
power_law,60,0.005,18,0.41673981342433775,0.0,-0.14777115023481216,0.024593350902987532,0.5,0.00022496051753389057,0.9608957080676465,0.026244131053480873
rational_decay,60,0.005,18,0.25427778311243093,0.0,-0.22275507071733316,0.01877635456114919,0.3103448275862069,0.00014975726719955196,0.9119876362992789,0.01238883072443851
mixed_pow_rat,60,0.005,18,0.0208526722992304,0.0,-0.2867848252425082,0.018065377207692447,0.3448275862068966,8.25081933707843e-05,0.9562988635379948,0.02441354560916418
multiphase,60,0.005,18,0.00909884900761215,0.0,-0.35714533827034434,0.020436260236451342,0.27586206896551724,0.0001763266254903735,0.8927775930250664,0.027736204169299117
osc_exp,60,0.005,18,0.0948521807457173,0.0,-0.41344867367111215,0.014862494251045633,0.3448275862068966,0.00014846928362375543,0.8668433913610964,0.028059785121368842
damped_osc_pow,60,0.005,18,0.0051107571720866865,0.0,-0.5494013851175189,0.022990679117451725,0.46551724137931033,0.0002969437409881675,0.9862308291255771,0.08643579027414618
log_slow,60,0.005,18,0.031049498063974855,0.0,-0.25809025136410113,0.027795277863064977,0.6206896551724138,0.00020841642914065918,0.9945198754343353,0.0392302390887252
delayed_plateau,60,0.005,18,0.04519562898137993,0.0,-0.15111098622455846,0.024320697779568762,0.3103448275862069,0.00012846116444619284,0.849717922995778,0.013786554086994569
staircase,60,0.005,18,0.26469741828913945,0.0,-0.13035419756198222,0.06376997795268838,0.7241379310344828,0.0015875113507139672,0.6482959132930246,0.03055612053687961
noisy_plateau,60,0.005,18,0.02139623784275507,0.0,-0.21068064743472076,0.228739477311828,0.603448275862069,4.3869555360476285e-05,0.6918224000584305,0.1521027473059499
slow_osc_power,60,0.005,18,0.062440238459854656,0.0,-0.30437232786755963,0.022327530165785127,0.5344827586206896,0.00017396543754241242,0.9237901910945513,0.0607065034434529
log_oscillatory,60,0.005,18,0.04077186600081161,0.0,-0.27319111510333954,0.020651517256922026,0.2413793103448276,0.00016760021856354325,0.8827138685278836,0.0376282949382475
heavy_noise_plat,60,0.005,18,0.011604772490941141,0.0,-0.5218610866050447,0.19252436397668202,0.6206896551724138,0.00021461458614376578,0.7283464963150843,7.615773105796399
broken_power_law,60,0.005,18,0.022468987929396535,0.0,-0.5694615747837817,0.02950325046215392,0.5,0.0006193172032829248,0.935809327247578,0.5367829988922074
single_exp,60,0.005,19,0.13028845031412878,0.0,-0.452748456209181,0.01591805083251245,0.1896551724137931,0.00017203289102415718,0.8247276319171077,0.025182949189449393
two_exp,60,0.005,19,0.07553505754152716,0.0,-0.3330477112068748,0.015727405455658462,0.27586206896551724,0.00011710083997998033,0.9108113975764953,0.020243891126987133
three_exp,60,0.005,19,0.047089485988581696,0.0,-0.31638340487653777,0.016751213438530328,0.3448275862068966,0.00010800427390356524,0.9523153978882524,0.02305123205015266
four_exp,60,0.005,19,0.011890606484945748,0.0,-0.2983048105533407,0.026627661654486937,0.4482758620689655,0.00016925209058167963,0.9389595473632188,0.030058939425704014
power_law,60,0.005,19,0.008629042056207435,0.0,-0.5805991638736451,0.017964756336522107,0.41379310344827586,0.00015823960561306478,0.9915534556157468,0.08580094211652582
rational_decay,60,0.005,19,0.24580955637807023,0.0,-0.2278483987978334,0.020993186433811286,0.3103448275862069,0.00018578672988399275,0.9102786909295285,0.014195460962135897
mixed_pow_rat,60,0.005,19,0.009702173359335696,0.0,-0.2948306789889625,0.020473585708235972,0.3448275862068966,9.547072955524841e-05,0.9540315154879295,0.025499409142282745
multiphase,60,0.005,19,0.03718933214002088,0.0,-0.3361164860413528,0.020249759704616604,0.3448275862068966,0.00017774458753649087,0.9055982226110297,0.023869068954603275
osc_exp,60,0.005,19,0.13427372475044227,0.0,-0.3797800627682847,0.016698349287755203,0.3275862068965517,0.00018850695291908453,0.8740796586786159,0.024449226944147428
damped_osc_pow,60,0.005,19,0.09756250016109726,0.0,-0.3613397507265189,0.018356762014348868,0.5,0.00018323252958311764,0.9955216012741633,0.04558588883761632
log_slow,60,0.005,19,0.026193301831386687,0.0,-0.2588677942972533,0.023596138309493562,0.5344827586206896,0.00014921636900699727,0.9953949293709673,0.03455689172660428
delayed_plateau,60,0.005,19,0.04052610705194743,0.0,-0.15228742989371005,0.02055065066866588,0.3103448275862069,8.25274574478921e-05,0.8405295763125964,0.012861137907424816
staircase,60,0.005,19,0.061453091600931806,0.0,-0.17394882489489774,0.06544435121279461,0.6896551724137931,0.0015132129436711173,0.6287091598758338,0.03919579978086237
noisy_plateau,60,0.005,19,0.0668807773290185,0.0,-0.07597782179582571,0.28722568439371077,0.7068965517241379,7.568011425524807e-05,0.6981659410223198,0.06778425551305657
slow_osc_power,60,0.005,19,0.34754808186586056,0.0,-0.12784714982668915,0.028736747059026558,0.5689655172413793,0.00024360344767888236,0.8581362295339794,0.033340792090268995
log_oscillatory,60,0.005,19,0.11521109186836898,0.0,-0.22921016480566597,0.021811972188555753,0.3103448275862069,0.00012936749159294267,0.8866899345326941,0.028334603573048494
heavy_noise_plat,60,0.005,19,0.3248842139641683,0.0,-0.032194586475598086,0.3065666455464166,0.7413793103448276,0.00046600691013289134,0.4423146766977022,0.036010775019102124
broken_power_law,60,0.005,19,0.23929641380710107,0.0,-0.19186209453326095,0.03198570460825938,0.5344827586206896,0.0005833304010605208,0.8619111397580087,0.0829569468128706
single_exp,60,0.01,0,0.06735891791521717,0.0,-0.5458079614995494,0.031884523294533,0.43103448275862066,0.0006310083382947106,0.7925451518187737,0.058801162292012515
two_exp,60,0.01,0,0.13596366675481716,0.0,-0.2965233190859494,0.031342608054813724,0.46551724137931033,0.0005090736268793448,0.9146311814330633,0.03508785246230338
three_exp,60,0.01,0,0.06521067692414381,0.0,-0.30109353782571946,0.042012910861867585,0.5689655172413793,0.0006841664867236513,0.9495052447269168,0.045427645942227056
four_exp,60,0.01,0,0.07874497719263741,0.0,-0.25323088874750677,0.046289512362081925,0.603448275862069,0.0005165678480190685,0.9497842984660445,0.037365706785711314
power_law,60,0.01,0,0.1459630352831592,0.0,-0.2728214769775087,0.039987058606033604,0.5689655172413793,0.0005873052756436882,0.9669705704698994,0.0635305266724993
rational_decay,60,0.01,0,0.458687030565698,0.0,-0.1737559005891769,0.03999154010015031,0.5517241379310345,0.0007438166169242442,0.9176461700664484,0.019950009662542626
mixed_pow_rat,60,0.01,0,0.012216375422538948,0.0,-0.3000709482173388,0.036354813312295516,0.43103448275862066,0.0003287845731155696,0.9425641603152927,0.046536227780698734
multiphase,60,0.01,0,0.15559566430540717,0.0,-0.26581654538787886,0.04311235505084139,0.4827586206896552,0.0006720902115530754,0.9097059865610326,0.03315187382011589
osc_exp,60,0.01,0,0.014799026856258274,0.0,-0.5168621527579359,0.028051183896710498,0.3275862068965517,0.0004844249369939538,0.8381193872751074,0.06296628088941296
damped_osc_pow,60,0.01,0,0.008399554389805833,0.0,-0.5404852722086922,0.0370876084204969,0.5862068965517241,0.0006659646989189946,0.9813156140267966,0.1343214801998079
log_slow,60,0.01,0,0.13535386305677266,0.0,-0.2011007628578685,0.044867987628881674,0.46551724137931033,0.0005882481744953238,0.98252361567575,0.04373128614378737
delayed_plateau,60,0.01,0,0.09290598631024231,0.0,-0.13609060534127299,0.057457936504444994,0.6206896551724138,0.0005529942482360693,0.8507402938053918,0.02342086528246269
staircase,60,0.01,0,0.009447812101444329,0.0,-0.1868204763368066,0.0926417800734156,0.6551724137931034,0.0018927426791681466,0.6311980089027525,0.04804454845492046
noisy_plateau,60,0.01,0,0.01714830526085775,0.0,-0.19388425101227277,0.27840455119395235,0.7068965517241379,4.781591593990643e-05,0.6548914802429417,0.19051095668251297
slow_osc_power,60,0.01,0,0.010563587159109612,0.0,-0.40995308185974844,0.040603960011893675,0.5,0.0005279219514485175,0.9390586551045202,0.14304227533077568
log_oscillatory,60,0.01,0,0.06520252252606136,0.0,-0.25874929270579317,0.04491072869324594,0.5172413793103449,0.0007706486533176271,0.8833207525724404,0.06176021094480781
heavy_noise_plat,60,0.01,0,0.18053545412092245,0.0,-0.07101360051472054,0.3604395610483091,0.7068965517241379,0.0009775582391698854,0.48987008894797834,0.0973650963285913
broken_power_law,60,0.01,0,0.06266323218193295,0.0,-0.3949832936281969,0.05152346064530561,0.5344827586206896,0.0009646774203536573,0.8844098195157996,0.28772902720763255
single_exp,60,0.01,1,0.007845893898485853,0.0,-0.6786629039312114,0.027694458075335108,0.39655172413793105,0.000545259371863745,0.7838962438487338,0.0651189625120421
two_exp,60,0.01,1,0.14304591375660955,0.0,-0.29131689920079157,0.045795964879386794,0.5344827586206896,0.000997770184145113,0.9179333274802646,0.0436902123537852
three_exp,60,0.01,1,0.2252323301618024,0.0,-0.21794962078844218,0.04864258747739103,0.6724137931034483,0.0007288425706986182,0.9579362410769383,0.031221564332712712
four_exp,60,0.01,1,0.006767935035822961,0.0,-0.29561608981145215,0.04778350298911483,0.603448275862069,0.0005301666354788142,0.9390284032051018,0.04845557696185441
power_law,60,0.01,1,0.1061809441131961,0.0,-0.3293417631337948,0.0507141566728752,0.603448275862069,0.0008126699906940174,0.9759230018523686,0.0974743648175585
rational_decay,60,0.01,1,0.01034001371423024,0.0,-0.3484215639709291,0.0376025241627433,0.41379310344827586,0.0006226449918229717,0.8736602313346356,0.042923228020382696
mixed_pow_rat,60,0.01,1,0.17808662687447444,0.0,-0.1988376932478332,0.05481977381640693,0.6379310344827587,0.0006812999566831145,0.9617578938561808,0.03486758679752496
multiphase,60,0.01,1,0.00767518487871059,0.0,-0.36215704563525575,0.03151672259129936,0.5,0.00041638728096194,0.8938596413922304,0.03541121386020024
osc_exp,60,0.01,1,0.3478395265589302,0.0,-0.25855268161573497,0.02350618876836663,0.3448275862068966,0.000381208231650508,0.8974450168116841,0.025377866130751128
damped_osc_pow,60,0.01,1,0.006080704058338458,0.0,-0.5465221011501118,0.038510557327522,0.5172413793103449,0.0008784619508476768,0.9793510000745625,0.1604502732918873
log_slow,60,0.01,1,0.008470969196247019,0.0,-0.2809296645090927,0.05147660634889269,0.5689655172413793,0.0007389731969245605,0.9841781540239537,0.06867881276510372
delayed_plateau,60,0.01,1,0.06539130467751941,0.0,-0.14417874984852655,0.05466789800100875,0.5,0.0005051814208913994,0.83351741140636,0.025362729965914942
staircase,60,0.01,1,0.07234264834831271,0.0,-0.16876274597723157,0.09012835811529048,0.6206896551724138,0.0018810340098467215,0.6170948892579977,0.04244533395223189
noisy_plateau,60,0.01,1,0.02292963252837559,0.0,-0.15048236617718844,0.3033097961405486,0.6724137931034483,5.871956824313381e-05,0.5732791290703378,0.15569227050966344
slow_osc_power,60,0.01,1,0.2673348271239766,0.0,-0.15280285723365533,0.05061564045815489,0.5517241379310345,0.000779584903768273,0.8344887354884454,0.053962893089572896
log_oscillatory,60,0.01,1,0.2080137485513171,0.0,-0.18669355376047905,0.044271193468722304,0.5,0.000584797172960761,0.868804915663229,0.03612583053622401
