method,regime,obs_idx,noise,target_g,n_f,achieved_g,capped,L_true,L_hat,is_trivial,is_oracle,valid_rate,cat_rate,beats_rate,med_error,med_skill,stability,n_seeds
pade_22,heavy_noise_plat,50,0.003,0.1,74.0,0.09071795328941246,0,0.036337265471460156,0.0,0,0,1.0,0.95,0.0,0.07582048515965052,34.92337313053892,-0.9,20
log_linear,heavy_noise_plat,50,0.003,0.1,74.0,0.09071795328941246,0,0.036337265471460156,0.0,0,0,0.8,0.45,0.15,0.005310067870375872,2.484881330367748,-0.04,20
weniger_d2,heavy_noise_plat,50,0.003,0.1,74.0,0.09071795328941246,0,0.036337265471460156,0.0,0,0,0.9,0.7,0.0,0.04673894367133097,28.600423685831814,-0.5,20
anderson_1,heavy_noise_plat,50,0.003,0.1,74.0,0.09071795328941246,0,0.036337265471460156,0.0,0,0,1.0,0.15,0.45,0.003447367030012363,1.0501601930854976,0.88,20
constant_assumed,heavy_noise_plat,50,0.003,0.1,74.0,0.09071795328941246,0,0.036337265471460156,0.0,1,0,1.0,0.6,0.0,0.03636782810951664,24.798988443267298,-0.2,20
constant_oracle,heavy_noise_plat,50,0.003,0.1,74.0,0.09071795328941246,0,0.036337265471460156,0.0,1,1,1.0,0.0,1.0,3.056263805647878e-05,0.010637282061372468,1.4,20
current_value,heavy_noise_plat,50,0.003,0.02,90.0,0.018315638888734182,0,0.036337265471460156,0.0,0,0,1.0,0.0,0.0,0.003193567544618462,1.0,1.0,20
richardson_1,heavy_noise_plat,50,0.003,0.02,90.0,0.018315638888734182,0,0.036337265471460156,0.0,0,0,1.0,0.25,0.45,0.0048666992843781325,1.494858023287982,0.68,20
richardson_a10,heavy_noise_plat,50,0.003,0.02,90.0,0.018315638888734182,0,0.036337265471460156,0.0,0,0,1.0,0.2,0.35,0.0045913535118936345,1.584465222304478,0.74,20
single_exp_fit,heavy_noise_plat,50,0.003,0.02,90.0,0.018315638888734182,0,0.036337265471460156,0.0,0,0,1.0,0.0,0.75,0.0008406296885591562,0.3717582486970422,1.3,20
rational_fit,heavy_noise_plat,50,0.003,0.02,90.0,0.018315638888734182,0,0.036337265471460156,0.0,0,0,1.0,0.15,0.35,0.003742642978568963,1.4086517170289454,0.84,20
pade_22,heavy_noise_plat,50,0.003,0.02,90.0,0.018315638888734182,0,0.036337265471460156,0.0,0,0,1.0,0.95,0.0,0.09811257943811716,40.565545485099065,-0.9,20
log_linear,heavy_noise_plat,50,0.003,0.02,90.0,0.018315638888734182,0,0.036337265471460156,0.0,0,0,0.8,0.5,0.0,0.006965832675408047,3.3306594619394048,-0.2,20
weniger_d2,heavy_noise_plat,50,0.003,0.02,90.0,0.018315638888734182,0,0.036337265471460156,0.0,0,0,0.9,0.7,0.0,0.04671455152347882,29.401803993448524,-0.5,20
anderson_1,heavy_noise_plat,50,0.003,0.02,90.0,0.018315638888734182,0,0.036337265471460156,0.0,0,0,1.0,0.15,0.45,0.0034473670300123626,1.0499151318046578,0.88,20
constant_assumed,heavy_noise_plat,50,0.003,0.02,90.0,0.018315638888734182,0,0.036337265471460156,0.0,1,0,1.0,0.6,0.0,0.03634343596166449,25.324517989902436,-0.2,20
constant_oracle,heavy_noise_plat,50,0.003,0.02,90.0,0.018315638888734182,0,0.036337265471460156,0.0,1,1,1.0,0.0,1.0,6.17049020433481e-06,0.0021278907009562014,1.4,20
current_value,broken_power_law,50,0.003,0.5,39319.0,0.4999974101604059,0,0.038805461336372714,0.0,0,0,1.0,0.0,0.0,0.010718010276630573,1.4444969962468184,1.0,20
richardson_1,broken_power_law,50,0.003,0.5,39319.0,0.4999974101604059,0,0.038805461336372714,0.0,0,0,1.0,0.1,0.0,0.03687582219707822,4.309433487919705,0.8,20
richardson_a10,broken_power_law,50,0.003,0.5,39319.0,0.4999974101604059,0,0.038805461336372714,0.0,0,0,1.0,0.0,0.0,0.016887631188655702,2.0557270278494713,1.0,20
single_exp_fit,broken_power_law,50,0.003,0.5,39319.0,0.4999974101604059,0,0.038805461336372714,0.0,0,0,1.0,0.0,0.0,0.024934215240709157,2.9823387660455616,1.0,20
rational_fit,broken_power_law,50,0.003,0.5,39319.0,0.4999974101604059,0,0.038805461336372714,0.0,0,0,1.0,0.0,0.95,0.006435550568847384,0.7957852892481185,1.38,20
pade_22,broken_power_law,50,0.003,0.5,39319.0,0.4999974101604059,0,0.038805461336372714,0.0,0,0,1.0,0.0,0.8,0.008169630975118651,0.9719909565061983,1.32,20
log_linear,broken_power_law,50,0.003,0.5,39319.0,0.4999974101604059,0,0.038805461336372714,0.0,0,0,1.0,0.4,0.0,0.04845899756396554,5.779366701276475,0.2,20
weniger_d2,broken_power_law,50,0.003,0.5,39319.0,0.4999974101604059,0,0.038805461336372714,0.0,0,0,1.0,0.5,0.0,0.05042649029271886,5.973858459811122,0.0,20
anderson_1,broken_power_law,50,0.003,0.5,39319.0,0.4999974101604059,0,0.038805461336372714,0.0,0,0,1.0,0.0,0.5,0.012382161661720847,1.472318310919056,1.2,20
constant_assumed,broken_power_law,50,0.003,0.5,39319.0,0.4999974101604059,0,0.038805461336372714,0.0,1,0,1.0,0.5,0.0,0.05042649029271886,5.973858459811122,0.0,20
constant_oracle,broken_power_law,50,0.003,0.5,39319.0,0.4999974101604059,0,0.038805461336372714,0.0,1,1,1.0,0.0,0.45,0.011621028956346147,1.3966390189081281,1.18,20
current_value,broken_power_law,50,0.003,0.1,50000.0,0.4541733869663374,1,0.038805461336372714,0.0,0,0,1.0,0.0,0.0,0.01178306039411759,1.3969560786554789,1.0,20
richardson_1,broken_power_law,50,0.003,0.1,50000.0,0.4541733869663374,1,0.038805461336372714,0.0,0,0,1.0,0.05,0.0,0.035933002541353246,3.7568674494767924,0.9,20
richardson_a10,broken_power_law,50,0.003,0.1,50000.0,0.4541733869663374,1,0.038805461336372714,0.0,0,0,1.0,0.0,0.0,0.017950150227346764,1.9356604766573833,1.0,20
single_exp_fit,broken_power_law,50,0.003,0.1,50000.0,0.4541733869663374,1,0.038805461336372714,0.0,0,0,1.0,0.0,0.0,0.02599926535819618,2.757392670252848,1.0,20
rational_fit,broken_power_law,50,0.003,0.1,50000.0,0.4541733869663374,1,0.038805461336372714,0.0,0,0,1.0,0.0,1.0,0.005375839214574402,0.5759421745114214,1.4,20
pade_22,broken_power_law,50,0.003,0.1,50000.0,0.4541733869663374,1,0.038805461336372714,0.0,0,0,1.0,0.0,0.95,0.007110225445846238,0.750275318245501,1.38,20
log_linear,broken_power_law,50,0.003,0.1,50000.0,0.4541733869663374,1,0.038805461336372714,0.0,0,0,1.0,0.4,0.0,0.047617579195341396,4.83121272340829,0.2,20
weniger_d2,broken_power_law,50,0.003,0.1,50000.0,0.4541733869663374,1,0.038805461336372714,0.0,0,0,1.0,0.4,0.0,0.049361440175231835,4.9821332514329715,0.2,20
anderson_1,broken_power_law,50,0.003,0.1,50000.0,0.4541733869663374,1,0.038805461336372714,0.0,0,0,1.0,0.0,0.5,0.01344721177920787,1.424631446827485,1.2,20
constant_assumed,broken_power_law,50,0.003,0.1,50000.0,0.4541733869663374,1,0.038805461336372714,0.0,1,0,1.0,0.4,0.0,0.049361440175231835,4.9821332514329715,0.2,20
constant_oracle,broken_power_law,50,0.003,0.1,50000.0,0.4541733869663374,1,0.038805461336372714,0.0,1,1,1.0,0.0,0.75,0.010555978838859122,1.1246801685457746,1.3,20
current_value,broken_power_law,50,0.003,0.02,50000.0,0.4541733869663374,1,0.038805461336372714,0.0,0,0,1.0,0.0,0.0,0.01178306039411759,1.3969560786554789,1.0,20
richardson_1,broken_power_law,50,0.003,0.02,50000.0,0.4541733869663374,1,0.038805461336372714,0.0,0,0,1.0,0.05,0.0,0.035933002541353246,3.7568674494767924,0.9,20
richardson_a10,broken_power_law,50,0.003,0.02,50000.0,0.4541733869663374,1,0.038805461336372714,0.0,0,0,1.0,0.0,0.0,0.017950150227346764,1.9356604766573833,1.0,20
single_exp_fit,broken_power_law,50,0.003,0.02,50000.0,0.4541733869663374,1,0.038805461336372714,0.0,0,0,1.0,0.0,0.0,0.02599926535819618,2.757392670252848,1.0,20
rational_fit,broken_power_law,50,0.003,0.02,50000.0,0.4541733869663374,1,0.038805461336372714,0.0,0,0,1.0,0.0,1.0,0.005375839214574402,0.5759421745114214,1.4,20
pade_22,broken_power_law,50,0.003,0.02,50000.0,0.4541733869663374,1,0.038805461336372714,0.0,0,0,1.0,0.0,0.95,0.007110225445846238,0.750275318245501,1.38,20
log_linear,broken_power_law,50,0.003,0.02,50000.0,0.4541733869663374,1,0.038805461336372714,0.0,0,0,1.0,0.4,0.0,0.047617579195341396,4.83121272340829,0.2,20
weniger_d2,broken_power_law,50,0.003,0.02,50000.0,0.4541733869663374,1,0.038805461336372714,0.0,0,0,1.0,0.4,0.0,0.049361440175231835,4.9821332514329715,0.2,20
anderson_1,broken_power_law,50,0.003,0.02,50000.0,0.4541733869663374,1,0.038805461336372714,0.0,0,0,1.0,0.0,0.5,0.01344721177920787,1.424631446827485,1.2,20
constant_assumed,broken_power_law,50,0.003,0.02,50000.0,0.4541733869663374,1,0.038805461336372714,0.0,1,0,1.0,0.4,0.0,0.049361440175231835,4.9821332514329715,0.2,20
constant_oracle,broken_power_law,50,0.003,0.02,50000.0,0.4541733869663374,1,0.038805461336372714,0.0,1,1,1.0,0.0,0.75,0.010555978838859122,1.1246801685457746,1.3,20
current_value,single_exp,50,0.005,0.5,68.0,0.4867522559599715,0,0.02327915654581565,0.0,0,0,1.0,0.0,0.0,0.052709427993451914,1.0,1.0,20
richardson_1,single_exp,50,0.005,0.5,68.0,0.4867522559599715,0,0.02327915654581565,0.0,0,0,1.0,0.0,0.0,0.13110287436372775,2.451549785747085,1.0,20
richardson_a10,single_exp,50,0.005,0.5,68.0,0.4867522559599715,0,0.02327915654581565,0.0,0,0,1.0,0.0,0.0,0.208769793776517,4.016666609714144,1.0,20
single_exp_fit,single_exp,50,0.005,0.5,68.0,0.4867522559599715,0,0.02327915654581565,0.0,0,0,1.0,0.0,1.0,0.002186656142924112,0.0456185200829142,1.4,20
rational_fit,single_exp,50,0.005,0.5,68.0,0.4867522559599715,0,0.02327915654581565,0.0,0,0,1.0,0.0,0.45,0.06289288771559641,1.283014218339572,1.18,20
pade_22,single_exp,50,0.005,0.5,68.0,0.4867522559599715,0,0.02327915654581565,0.0,0,0,1.0,0.0,1.0,0.037111887462007324,0.7453718169240576,1.4,20
log_linear,single_exp,50,0.005,0.5,68.0,0.4867522559599715,0,0.02327915654581565,0.0,0,0,1.0,0.0,0.05,0.07508404800818493,1.4543889389772635,1.02,20
weniger_d2,single_exp,50,0.005,0.5,68.0,0.4867522559599715,0,0.02327915654581565,0.0,0,0,1.0,0.15,0.1,0.07268522236561786,1.6123516563518416,0.74,20
anderson_1,single_exp,50,0.005,0.5,68.0,0.4867522559599715,0,0.02327915654581565,0.0,0,0,1.0,0.0,0.45,0.05602630074699114,1.0858446166842906,1.18,20
constant_assumed,single_exp,50,0.005,0.5,68.0,0.4867522559599715,0,0.02327915654581565,0.0,1,0,1.0,0.15,0.1,0.07268522236561786,1.6123516563518416,0.74,20
constant_oracle,single_exp,50,0.005,0.5,68.0,0.4867522559599715,0,0.02327915654581565,0.0,1,1,1.0,0.0,0.65,0.04940606581980221,0.9523553890277113,1.26,20
current_value,single_exp,50,0.005,0.1,108.0,0.09827358560436149,0,0.02327915654581565,0.0,0,0,1.0,0.0,0.0,0.09214058115642132,2.5453656314241364,1.0,20
richardson_1,single_exp,50,0.005,0.1,108.0,0.09827358560436149,0,0.02327915654581565,0.0,0,0,1.0,0.0,0.15,0.13811330653709286,4.165728795405586,1.06,20
richardson_a10,single_exp,50,0.005,0.1,108.0,0.09827358560436149,0,0.02327915654581565,0.0,0,0,1.0,0.0,0.0,0.2439297350899241,7.3288812636632885,1.0,20
single_exp_fit,single_exp,50,0.005,0.1,108.0,0.09827358560436149,0,0.02327915654581565,0.0,0,0,1.0,0.0,1.0,0.0035665175024496704,0.08196118953871848,1.4,20
rational_fit,single_exp,50,0.005,0.1,108.0,0.09827358560436149,0,0.02327915654581565,0.0,0,0,1.0,0.0,0.95,0.06012254783144175,1.728026694116701,1.38,20
pade_22,single_exp,50,0.005,0.1,108.0,0.09827358560436149,0,0.02327915654581565,0.0,0,0,1.0,0.0,0.1,0.10193787272492716,3.0987887174584645,1.04,20
log_linear,single_exp,50,0.005,0.1,108.0,0.09827358560436149,0,0.02327915654581565,0.0,0,0,1.0,0.0,0.95,0.08077954434163526,2.4357399790234906,1.38,20
weniger_d2,single_exp,50,0.005,0.1,108.0,0.09827358560436149,0,0.02327915654581565,0.0,0,0,1.0,0.0,0.65,0.03325406920264847,1.0,1.26,20
anderson_1,single_exp,50,0.005,0.1,108.0,0.09827358560436149,0,0.02327915654581565,0.0,0,0,1.0,0.0,0.45,0.09545745390996052,2.6518052724600674,1.18,20
constant_assumed,single_exp,50,0.005,0.1,108.0,0.09827358560436149,0,0.02327915654581565,0.0,1,0,1.0,0.0,0.65,0.03325406920264847,1.0,1.26,20
constant_oracle,single_exp,50,0.005,0.1,108.0,0.09827358560436149,0,0.02327915654581565,0.0,1,1,1.0,0.0,1.0,0.009974912656832823,0.3005975928861465,1.4,20
current_value,single_exp,50,0.005,0.02,148.0,0.019841094744370288,0,0.02327915654581565,0.0,0,0,1.0,0.0,0.0,0.10010159368053878,3.6669814640507026,1.0,20
richardson_1,single_exp,50,0.005,0.02,148.0,0.019841094744370288,0,0.02327915654581565,0.0,0,0,1.0,0.0,0.3,0.12699938103776434,5.045723856058769,1.12,20
richardson_a10,single_exp,50,0.005,0.02,148.0,0.019841094744370288,0,0.02327915654581565,0.0,0,0,1.0,0.0,0.0,0.24992829892640486,9.890361950155139,1.0,20
single_exp_fit,single_exp,50,0.005,0.02,148.0,0.019841094744370288,0,0.02327915654581565,0.0,0,0,1.0,0.0,1.0,0.0040101068067494704,0.11271114636787112,1.4,20
rational_fit,single_exp,50,0.005,0.02,148.0,0.019841094744370288,0,0.02327915654581565,0.0,0,0,1.0,0.0,0.9,0.054136980933900236,1.6963717235006803,1.36,20
pade_22,single_exp,50,0.005,0.02,148.0,0.019841094744370288,0,0.02327915654581565,0.0,0,0,1.0,0.0,0.0,0.15218933606076152,6.0868752251965965,1.0,20
log_linear,single_exp,50,0.005,0.02,148.0,0.019841094744370288,0,0.02327915654581565,0.0,0,0,1.0,0.0,1.0,0.07039718800399342,2.795965427327509,1.4,20
weniger_d2,single_exp,50,0.005,0.02,148.0,0.019841094744370288,0,0.02327915654581565,0.0,0,0,1.0,0.0,0.65,0.025293056678531014,1.0,1.26,20
anderson_1,single_exp,50,0.005,0.02,148.0,0.019841094744370288,0,0.02327915654581565,0.0,0,0,1.0,0.0,0.45,0.10341846643407798,3.808136501059307,1.18,20
constant_assumed,single_exp,50,0.005,0.02,148.0,0.019841094744370288,0,0.02327915654581565,0.0,1,0,1.0,0.0,0.65,0.025293056678531014,1.0,1.26,20
constant_oracle,single_exp,50,0.005,0.02,148.0,0.019841094744370288,0,0.02327915654581565,0.0,1,1,1.0,0.0,1.0,0.0020139001327153655,0.07991534758425295,1.4,20
current_value,two_exp,50,0.005,0.5,89.0,0.49525821782910073,0,0.05121174159446621,0.0,0,0,1.0,0.0,0.0,0.10317219235861368,1.0,1.0,20
richardson_1,two_exp,50,0.005,0.5,89.0,0.49525821782910073,0,0.05121174159446621,0.0,0,0,1.0,0.0,0.4,0.10914183125788778,1.0426571320405316,1.16,20
richardson_a10,two_exp,50,0.005,0.5,89.0,0.49525821782910073,0,0.05121174159446621,0.0,0,0,1.0,0.0,0.0,0.2071313826388407,2.0461003951100074,1.0,20
single_exp_fit,two_exp,50,0.005,0.5,89.0,0.49525821782910073,0,0.05121174159446621,0.0,0,0,1.0,0.0,1.0,0.09060535266909725,0.9009373039047442,1.4,20
rational_fit,two_exp,50,0.005,0.5,89.0,0.49525821782910073,0,0.05121174159446621,0.0,0,0,1.0,0.0,1.0,0.04449360748978001,0.4435604230796876,1.4,20
pade_22,two_exp,50,0.005,0.5,89.0,0.49525821782910073,0,0.05121174159446621,0.0,0,0,1.0,0.0,1.0,0.0499898420969742,0.48172033850716184,1.4,20
log_linear,two_exp,50,0.005,0.5,89.0,0.49525821782910073,0,0.05121174159446621,0.0,0,0,1.0,0.0,1.0,0.08553899667824039,0.821510004518605,1.4,20
weniger_d2,two_exp,50,0.005,0.5,89.0,0.49525821782910073,0,0.05121174159446621,0.0,0,0,1.0,0.1,0.0,0.15195870404258985,1.4215359894208337,0.8,20
anderson_1,two_exp,50,0.005,0.5,89.0,0.49525821782910073,0,0.05121174159446621,0.0,0,0,1.0,0.0,0.5,0.1053417872838259,1.0242588636936887,1.2,20
constant_assumed,two_exp,50,0.005,0.5,89.0,0.49525821782910073,0,0.05121174159446621,0.0,1,0,1.0,0.1,0.0,0.15195870404258985,1.4215359894208337,0.8,20
constant_oracle,two_exp,50,0.005,0.5,89.0,0.49525821782910073,0,0.05121174159446621,0.0,1,1,1.0,0.0,0.6,0.10074696244812364,0.9960815221088045,1.24,20
current_value,two_exp,50,0.005,0.1,178.0,0.09979073329141679,0,0.05121174159446621,0.0,0,0,1.0,0.0,0.0,0.18361941439324198,2.700330512168659,1.0,20
richardson_1,two_exp,50,0.005,0.1,178.0,0.09979073329141679,0,0.05121174159446621,0.0,0,0,1.0,0.0,1.0,0.14436891940160324,2.093529833193519,1.4,20
richardson_a10,two_exp,50,0.005,0.1,178.0,0.09979073329141679,0,0.05121174159446621,0.0,0,0,1.0,0.0,0.0,0.2840252048906456,4.093917288107342,1.0,20
single_exp_fit,two_exp,50,0.005,0.1,178.0,0.09979073329141679,0,0.05121174159446621,0.0,0,0,1.0,0.0,1.0,0.1676605740002739,2.3979346090270335,1.4,20
rational_fit,two_exp,50,0.005,0.1,178.0,0.09979073329141679,0,0.05121174159446621,0.0,0,0,1.0,0.0,1.0,0.07264522697106177,1.0288800747832152,1.4,20
pade_22,two_exp,50,0.005,0.1,178.0,0.09979073329141679,0,0.05121174159446621,0.0,0,0,1.0,0.0,1.0,0.08203126831267578,1.1264882095149018,1.4,20
log_linear,two_exp,50,0.005,0.1,178.0,0.09979073329141679,0,0.05121174159446621,0.0,0,0,1.0,0.0,1.0,0.11808997111761979,1.7185617588786668,1.4,20
weniger_d2,two_exp,50,0.005,0.1,178.0,0.09979073329141679,0,0.05121174159446621,0.0,0,0,1.0,0.0,0.8,0.07151148200796159,1.0,1.32,20
anderson_1,two_exp,50,0.005,0.1,178.0,0.09979073329141679,0,0.05121174159446621,0.0,0,0,1.0,0.0,0.5,0.18578900931845418,2.323983885539523,1.2,20
constant_assumed,two_exp,50,0.005,0.1,178.0,0.09979073329141679,0,0.05121174159446621,0.0,1,0,1.0,0.0,0.8,0.07151148200796159,1.0,1.32,20
constant_oracle,two_exp,50,0.005,0.1,178.0,0.09979073329141679,0,0.05121174159446621,0.0,1,1,1.0,0.0,1.0,0.020299740413495367,0.2924276415126609,1.4,20
current_value,two_exp,50,0.005,0.02,268.0,0.019748456298354297,0,0.05121174159446621,0.0,0,0,1.0,0.0,0.0,0.19990186258729703,3.8796925516222327,1.0,20
richardson_1,two_exp,50,0.005,0.02,268.0,0.019748456298354297,0,0.05121174159446621,0.0,0,0,1.0,0.0,1.0,0.1377561037445842,2.645274789956152,1.4,20
richardson_a10,two_exp,50,0.005,0.02,268.0,0.019748456298354297,0,0.05121174159446621,0.0,0,0,1.0,0.0,0.0,0.29911434718748386,5.699199807099242,1.0,20
single_exp_fit,two_exp,50,0.005,0.02,268.0,0.019748456298354297,0,0.05121174159446621,0.0,0,0,1.0,0.0,1.0,0.18391945406488447,3.482403857471451,1.4,20
rational_fit,two_exp,50,0.005,0.02,268.0,0.019748456298354297,0,0.05121174159446621,0.0,0,0,1.0,0.0,1.0,0.06915822341805705,1.2928718278032303,1.4,20
pade_22,two_exp,50,0.005,0.02,268.0,0.019748456298354297,0,0.05121174159446621,0.0,0,0,1.0,0.0,1.0,0.07991761840660234,1.4524439732718908,1.4,20
log_linear,two_exp,50,0.005,0.02,268.0,0.019748456298354297,0,0.05121174159446621,0.0,0,0,1.0,0.0,1.0,0.11080961914529454,2.1367586388186313,1.4,20
weniger_d2,two_exp,50,0.005,0.02,268.0,0.019748456298354297,0,0.05121174159446621,0.0,0,0,1.0,0.0,0.8,0.0552290338139065,1.0,1.32,20
anderson_1,two_exp,50,0.005,0.02,268.0,0.019748456298354297,0,0.05121174159446621,0.0,0,0,1.0,0.0,0.5,0.20207145751250927,3.5108092207347874,1.2,20
constant_assumed,two_exp,50,0.005,0.02,268.0,0.019748456298354297,0,0.05121174159446621,0.0,1,0,1.0,0.0,0.8,0.0552290338139065,1.0,1.32,20
constant_oracle,two_exp,50,0.005,0.02,268.0,0.019748456298354297,0,0.05121174159446621,0.0,1,1,1.0,0.0,1.0,0.004017292219440291,0.07649311419456627,1.4,20
current_value,three_exp,50,0.005,0.5,130.0,0.49703608535725824,0,0.05883875511903757,0.0,0,0,1.0,0.0,0.0,0.10606618215808786,1.0,1.0,20
richardson_1,three_exp,50,0.005,0.5,130.0,0.49703608535725824,0,0.05883875511903757,0.0,0,0,1.0,0.0,1.0,0.06805909843347353,0.6270869006269602,1.4,20
richardson_a10,three_exp,50,0.005,0.5,130.0,0.49703608535725824,0,0.05883875511903757,0.0,0,0,1.0,0.0,0.0,0.18178570290981244,1.7289294426977475,1.0,20
single_exp_fit,three_exp,50,0.005,0.5,130.0,0.49703608535725824,0,0.05883875511903757,0.0,0,0,1.0,0.0,0.25,0.1109990518094417,1.0565843779353812,1.1,20
rational_fit,three_exp,50,0.005,0.5,130.0,0.49703608535725824,0,0.05883875511903757,0.0,0,0,1.0,0.0,1.0,0.04994854003068332,0.4728159880351679,1.4,20
pade_22,three_exp,50,0.005,0.5,130.0,0.49703608535725824,0,0.05883875511903757,0.0,0,0,1.0,0.0,1.0,0.050587570194283574,0.47017653230713397,1.4,20
log_linear,three_exp,50,0.005,0.5,130.0,0.49703608535725824,0,0.05883875511903757,0.0,0,0,1.0,0.0,1.0,0.05288104703769471,0.4871792045255364,1.4,20
weniger_d2,three_exp,50,0.005,0.5,130.0,0.49703608535725824,0,0.05883875511903757,0.0,0,0,1.0,0.0,0.0,0.1649775934514181,1.5437472662541298,1.0,20
anderson_1,three_exp,50,0.005,0.5,130.0,0.49703608535725824,0,0.05883875511903757,0.0,0,0,1.0,0.0,0.6,0.10847501175243204,1.0284749044345003,1.24,20
constant_assumed,three_exp,50,0.005,0.5,130.0,0.49703608535725824,0,0.05883875511903757,0.0,1,0,1.0,0.0,0.0,0.1649775934514181,1.5437472662541298,1.0,20
constant_oracle,three_exp,50,0.005,0.5,130.0,0.49703608535725824,0,0.05883875511903757,0.0,1,1,1.0,0.0,0.5,0.10613883833238053,1.0081784727246255,1.2,20
current_value,three_exp,50,0.005,0.1,331.0,0.09945418637738732,0,0.05883875511903757,0.0,0,0,1.0,0.0,0.0,0.19096722283277803,2.45724760098757,1.0,20
richardson_1,three_exp,50,0.005,0.1,331.0,0.09945418637738732,0,0.05883875511903757,0.0,0,0,1.0,0.0,1.0,0.10187359745308491,1.281450801528973,1.4,20
richardson_a10,three_exp,50,0.005,0.1,331.0,0.09945418637738732,0,0.05883875511903757,0.0,0,0,1.0,0.0,0.0,0.26389700276728106,3.320445884698633,1.0,20
single_exp_fit,three_exp,50,0.005,0.1,331.0,0.09945418637738732,0,0.05883875511903757,0.0,0,0,1.0,0.0,0.25,0.19586728425941372,2.467328832122239,1.1,20
rational_fit,three_exp,50,0.005,0.1,331.0,0.09945418637738732,0,0.05883875511903757,0.0,0,0,1.0,0.0,1.0,0.10635424168780303,1.3449764795922314,1.4,20
pade_22,three_exp,50,0.005,0.1,331.0,0.09945418637738732,0,0.05883875511903757,0.0,0,0,1.0,0.0,1.0,0.10746949401249117,1.370979066879496,1.4,20
log_linear,three_exp,50,0.005,0.1,331.0,0.09945418637738732,0,0.05883875511903757,0.0,0,0,1.0,0.0,1.0,0.08533321624586884,1.0726392684933082,1.4,20
weniger_d2,three_exp,50,0.005,0.1,331.0,0.09945418637738732,0,0.05883875511903757,0.0,0,0,1.0,0.0,0.75,0.0800765527767279,1.0,1.3,20
anderson_1,three_exp,50,0.005,0.1,331.0,0.09945418637738732,0,0.05883875511903757,0.0,0,0,1.0,0.0,0.6,0.19337605242712225,2.4306206945368034,1.24,20
constant_assumed,three_exp,50,0.005,0.1,331.0,0.09945418637738732,0,0.05883875511903757,0.0,1,0,1.0,0.0,0.75,0.0800765527767279,1.0,1.3,20
constant_oracle,three_exp,50,0.005,0.1,331.0,0.09945418637738732,0,0.05883875511903757,0.0,1,1,1.0,0.0,1.0,0.02123779765769034,0.2669087044006607,1.4,20
current_value,three_exp,50,0.005,0.02,532.0,0.01991945857473637,0,0.05883875511903757,0.0,0,0,1.0,0.0,0.0,0.20795134906576118,3.4040493167311703,1.0,20
richardson_1,three_exp,50,0.005,0.02,532.0,0.01991945857473637,0,0.05883875511903757,0.0,0,0,1.0,0.0,1.0,0.09737501327320958,1.5616382866927911,1.4,20
richardson_a10,three_exp,50,0.005,0.02,532.0,0.01991945857473637,0,0.05883875511903757,0.0,0,0,1.0,0.0,0.0,0.2801994254171085,4.491706991253844,1.0,20
single_exp_fit,three_exp,50,0.005,0.02,532.0,0.01991945857473637,0,0.05883875511903757,0.0,0,0,1.0,0.0,0.25,0.21285141047997713,3.4143895319867656,1.1,20
rational_fit,three_exp,50,0.005,0.02,532.0,0.01991945857473637,0,0.05883875511903757,0.0,0,0,1.0,0.0,1.0,0.11594036850618819,1.8652288743341545,1.4,20
