selector,regime,obs_idx,noise,target_g,n_f,achieved_g,chosen_method,achieved_stability
fixed_richardson,log_slow,30,0.003,0.1,50000.0,0.3223648749744652,richardson_1,1.4
fixed_richardson,log_slow,30,0.005,0.02,50000.0,0.3223648749744652,richardson_1,1.4
fixed_richardson,log_slow,30,0.005,0.1,50000.0,0.3223648749744652,richardson_1,1.4
fixed_richardson,log_slow,30,0.01,0.02,50000.0,0.3223648749744652,richardson_1,1.38
fixed_richardson,log_slow,30,0.01,0.1,50000.0,0.3223648749744652,richardson_1,1.38
fixed_richardson,log_slow,30,0.02,0.02,50000.0,0.3223648749744652,richardson_1,1.34
fixed_richardson,log_slow,30,0.02,0.1,50000.0,0.3223648749744652,richardson_1,1.34
fixed_richardson,log_slow,40,0.0,0.02,50000.0,0.3470134055140294,richardson_1,1.4
fixed_richardson,log_slow,40,0.0,0.1,50000.0,0.3470134055140294,richardson_1,1.4
fixed_richardson,log_slow,40,0.003,0.02,50000.0,0.3470134055140294,richardson_1,1.4
fixed_richardson,log_slow,40,0.003,0.1,50000.0,0.3470134055140294,richardson_1,1.4
fixed_richardson,log_slow,40,0.005,0.02,50000.0,0.3470134055140294,richardson_1,1.4
fixed_richardson,log_slow,40,0.005,0.1,50000.0,0.3470134055140294,richardson_1,1.4
fixed_richardson,log_slow,40,0.01,0.02,50000.0,0.3470134055140294,richardson_1,1.4
fixed_richardson,log_slow,40,0.01,0.1,50000.0,0.3470134055140294,richardson_1,1.4
fixed_richardson,log_slow,40,0.02,0.02,50000.0,0.3470134055140294,richardson_1,1.36
fixed_richardson,log_slow,40,0.02,0.1,50000.0,0.3470134055140294,richardson_1,1.36
fixed_richardson,log_slow,50,0.0,0.02,50000.0,0.3664532001500322,richardson_1,1.4
fixed_richardson,log_slow,50,0.0,0.1,50000.0,0.3664532001500322,richardson_1,1.4
fixed_richardson,log_slow,50,0.003,0.02,50000.0,0.3664532001500322,richardson_1,1.4
fixed_richardson,log_slow,50,0.003,0.1,50000.0,0.3664532001500322,richardson_1,1.4
fixed_richardson,log_slow,50,0.005,0.02,50000.0,0.3664532001500322,richardson_1,1.4
fixed_richardson,log_slow,50,0.005,0.1,50000.0,0.3664532001500322,richardson_1,1.4
fixed_richardson,log_slow,50,0.01,0.02,50000.0,0.3664532001500322,richardson_1,1.4
fixed_richardson,log_slow,50,0.01,0.1,50000.0,0.3664532001500322,richardson_1,1.4
fixed_richardson,log_slow,50,0.02,0.02,50000.0,0.3664532001500322,richardson_1,1.4
fixed_richardson,log_slow,50,0.02,0.1,50000.0,0.3664532001500322,richardson_1,1.4
fixed_richardson,log_slow,60,0.0,0.02,50000.0,0.3825061917106075,richardson_1,1.4
fixed_richardson,log_slow,60,0.0,0.1,50000.0,0.3825061917106075,richardson_1,1.4
fixed_richardson,log_slow,60,0.003,0.02,50000.0,0.3825061917106075,richardson_1,1.4
fixed_richardson,log_slow,60,0.003,0.1,50000.0,0.3825061917106075,richardson_1,1.4
fixed_richardson,log_slow,60,0.005,0.02,50000.0,0.3825061917106075,richardson_1,1.4
fixed_richardson,log_slow,60,0.005,0.1,50000.0,0.3825061917106075,richardson_1,1.4
fixed_richardson,log_slow,60,0.01,0.02,50000.0,0.3825061917106075,richardson_1,1.4
fixed_richardson,log_slow,60,0.01,0.1,50000.0,0.3825061917106075,richardson_1,1.4
fixed_richardson,log_slow,60,0.02,0.02,50000.0,0.3825061917106075,richardson_1,1.4
fixed_richardson,log_slow,60,0.02,0.1,50000.0,0.3825061917106075,richardson_1,1.4
fixed_richardson,log_slow,70,0.0,0.02,50000.0,0.3961792165921883,richardson_1,1.4
fixed_richardson,log_slow,70,0.0,0.1,50000.0,0.3961792165921883,richardson_1,1.4
fixed_richardson,log_slow,70,0.003,0.02,50000.0,0.3961792165921883,richardson_1,1.4
fixed_richardson,log_slow,70,0.003,0.1,50000.0,0.3961792165921883,richardson_1,1.4
fixed_richardson,log_slow,70,0.005,0.02,50000.0,0.3961792165921883,richardson_1,1.4
fixed_richardson,log_slow,70,0.005,0.1,50000.0,0.3961792165921883,richardson_1,1.4
fixed_richardson,log_slow,70,0.01,0.02,50000.0,0.3961792165921883,richardson_1,1.4
fixed_richardson,log_slow,70,0.01,0.1,50000.0,0.3961792165921883,richardson_1,1.4
fixed_richardson,log_slow,70,0.02,0.02,50000.0,0.3961792165921883,richardson_1,1.4
fixed_richardson,log_slow,70,0.02,0.1,50000.0,0.3961792165921883,richardson_1,1.4
fixed_richardson,log_slow,80,0.0,0.02,50000.0,0.4080877018181774,richardson_1,1.4
fixed_richardson,log_slow,80,0.0,0.1,50000.0,0.4080877018181774,richardson_1,1.4
fixed_richardson,log_slow,80,0.003,0.02,50000.0,0.4080877018181774,richardson_1,1.4
fixed_richardson,log_slow,80,0.003,0.1,50000.0,0.4080877018181774,richardson_1,1.4
fixed_richardson,log_slow,80,0.005,0.02,50000.0,0.4080877018181774,richardson_1,1.4
fixed_richardson,log_slow,80,0.005,0.1,50000.0,0.4080877018181774,richardson_1,1.4
fixed_richardson,log_slow,80,0.01,0.02,50000.0,0.4080877018181774,richardson_1,1.4
fixed_richardson,log_slow,80,0.01,0.1,50000.0,0.4080877018181774,richardson_1,1.4
fixed_richardson,log_slow,80,0.02,0.02,50000.0,0.4080877018181774,richardson_1,1.34
fixed_richardson,log_slow,80,0.02,0.1,50000.0,0.4080877018181774,richardson_1,1.34
fixed_richardson,log_slow,90,0.0,0.02,50000.0,0.41863546463489,richardson_1,1.4
fixed_richardson,log_slow,90,0.0,0.1,50000.0,0.41863546463489,richardson_1,1.4
fixed_richardson,log_slow,90,0.003,0.02,50000.0,0.41863546463489,richardson_1,1.4
fixed_richardson,log_slow,90,0.003,0.1,50000.0,0.41863546463489,richardson_1,1.4
fixed_richardson,log_slow,90,0.005,0.02,50000.0,0.41863546463489,richardson_1,1.38
fixed_richardson,log_slow,90,0.005,0.1,50000.0,0.41863546463489,richardson_1,1.38
fixed_richardson,log_slow,90,0.01,0.02,50000.0,0.41863546463489,richardson_1,1.38
fixed_richardson,log_slow,90,0.01,0.1,50000.0,0.41863546463489,richardson_1,1.38
fixed_richardson,log_slow,90,0.02,0.02,50000.0,0.41863546463489,richardson_1,1.32
fixed_richardson,log_slow,90,0.02,0.1,50000.0,0.41863546463489,richardson_1,1.32
fixed_richardson,log_slow,100,0.0,0.02,50000.0,0.4281018259248643,richardson_1,1.4
fixed_richardson,log_slow,100,0.0,0.1,50000.0,0.4281018259248643,richardson_1,1.4
fixed_richardson,log_slow,100,0.003,0.02,50000.0,0.4281018259248643,richardson_1,1.4
fixed_richardson,log_slow,100,0.003,0.1,50000.0,0.4281018259248643,richardson_1,1.4
fixed_richardson,log_slow,100,0.005,0.02,50000.0,0.4281018259248643,richardson_1,1.38
fixed_richardson,log_slow,100,0.005,0.1,50000.0,0.4281018259248643,richardson_1,1.38
fixed_richardson,log_slow,100,0.01,0.02,50000.0,0.4281018259248643,richardson_1,1.4
fixed_richardson,log_slow,100,0.01,0.1,50000.0,0.4281018259248643,richardson_1,1.4
fixed_richardson,log_slow,100,0.02,0.02,50000.0,0.4281018259248643,richardson_1,1.38
fixed_richardson,log_slow,100,0.02,0.1,50000.0,0.4281018259248643,richardson_1,1.38
fixed_richardson,log_slow,110,0.0,0.02,50000.0,0.4366880503712215,richardson_1,1.4
fixed_richardson,log_slow,110,0.0,0.1,50000.0,0.4366880503712215,richardson_1,1.4
fixed_richardson,log_slow,110,0.003,0.02,50000.0,0.4366880503712215,richardson_1,1.4
fixed_richardson,log_slow,110,0.003,0.1,50000.0,0.4366880503712215,richardson_1,1.4
fixed_richardson,log_slow,110,0.005,0.02,50000.0,0.4366880503712215,richardson_1,1.36
fixed_richardson,log_slow,110,0.005,0.1,50000.0,0.4366880503712215,richardson_1,1.36
fixed_richardson,log_slow,110,0.01,0.02,50000.0,0.4366880503712215,richardson_1,1.36
fixed_richardson,log_slow,110,0.01,0.1,50000.0,0.4366880503712215,richardson_1,1.36
fixed_richardson,log_slow,110,0.02,0.02,50000.0,0.4366880503712215,richardson_1,1.36
fixed_richardson,log_slow,110,0.02,0.1,50000.0,0.4366880503712215,richardson_1,1.36
fixed_richardson,log_slow,120,0.0,0.02,50000.0,0.4445439678229312,richardson_1,1.4
fixed_richardson,log_slow,120,0.0,0.1,50000.0,0.4445439678229312,richardson_1,1.4
fixed_richardson,log_slow,120,0.003,0.02,50000.0,0.4445439678229312,richardson_1,1.38
fixed_richardson,log_slow,120,0.003,0.1,50000.0,0.4445439678229312,richardson_1,1.38
fixed_richardson,log_slow,120,0.005,0.02,50000.0,0.4445439678229312,richardson_1,1.4
fixed_richardson,log_slow,120,0.005,0.1,50000.0,0.4445439678229312,richardson_1,1.4
fixed_richardson,log_slow,120,0.01,0.02,50000.0,0.4445439678229312,richardson_1,1.36
fixed_richardson,log_slow,120,0.01,0.1,50000.0,0.4445439678229312,richardson_1,1.36
fixed_richardson,log_slow,120,0.02,0.02,50000.0,0.4445439678229312,richardson_1,1.38
fixed_richardson,log_slow,120,0.02,0.1,50000.0,0.4445439678229312,richardson_1,1.38
fixed_richardson,log_slow,130,0.0,0.02,50000.0,0.4517841318559988,richardson_1,1.4
fixed_richardson,log_slow,130,0.0,0.1,50000.0,0.4517841318559988,richardson_1,1.4
fixed_richardson,log_slow,130,0.003,0.02,50000.0,0.4517841318559988,richardson_1,1.4
fixed_richardson,log_slow,130,0.003,0.1,50000.0,0.4517841318559988,richardson_1,1.4
fixed_richardson,log_slow,130,0.005,0.02,50000.0,0.4517841318559988,richardson_1,1.4
fixed_richardson,log_slow,130,0.005,0.1,50000.0,0.4517841318559988,richardson_1,1.4
fixed_richardson,log_slow,130,0.01,0.02,50000.0,0.4517841318559988,richardson_1,1.4
fixed_richardson,log_slow,130,0.01,0.1,50000.0,0.4517841318559988,richardson_1,1.4
fixed_richardson,log_slow,130,0.02,0.02,50000.0,0.4517841318559988,richardson_1,1.36
fixed_richardson,log_slow,130,0.02,0.1,50000.0,0.4517841318559988,richardson_1,1.36
fixed_richardson,log_slow,140,0.0,0.02,50000.0,0.4584980924503768,richardson_1,1.4
fixed_richardson,log_slow,140,0.0,0.1,50000.0,0.4584980924503768,richardson_1,1.4
fixed_richardson,log_slow,140,0.003,0.02,50000.0,0.4584980924503768,richardson_1,1.4
fixed_richardson,log_slow,140,0.003,0.1,50000.0,0.4584980924503768,richardson_1,1.4
fixed_richardson,log_slow,140,0.005,0.02,50000.0,0.4584980924503768,richardson_1,1.4
fixed_richardson,log_slow,140,0.005,0.1,50000.0,0.4584980924503768,richardson_1,1.4
fixed_richardson,log_slow,140,0.01,0.02,50000.0,0.4584980924503768,richardson_1,1.4
fixed_richardson,log_slow,140,0.01,0.1,50000.0,0.4584980924503768,richardson_1,1.4
fixed_richardson,log_slow,140,0.02,0.02,50000.0,0.4584980924503768,richardson_1,1.34
fixed_richardson,log_slow,140,0.02,0.1,50000.0,0.4584980924503768,richardson_1,1.34
fixed_rational,broken_power_law,20,0.0,0.02,50000.0,0.2043647033558935,rational_fit,1.4
fixed_rational,broken_power_law,20,0.0,0.1,50000.0,0.2043647033558935,rational_fit,1.4
fixed_rational,broken_power_law,20,0.003,0.02,50000.0,0.2043647033558935,rational_fit,1.4
fixed_rational,broken_power_law,20,0.003,0.1,50000.0,0.2043647033558935,rational_fit,1.4
fixed_rational,broken_power_law,20,0.005,0.02,50000.0,0.2043647033558935,rational_fit,1.4
fixed_rational,broken_power_law,20,0.005,0.1,50000.0,0.2043647033558935,rational_fit,1.4
fixed_rational,broken_power_law,20,0.01,0.02,50000.0,0.2043647033558935,rational_fit,1.4
fixed_rational,broken_power_law,20,0.01,0.1,50000.0,0.2043647033558935,rational_fit,1.4
fixed_rational,broken_power_law,20,0.02,0.02,50000.0,0.2043647033558935,rational_fit,1.38
fixed_rational,broken_power_law,20,0.02,0.1,50000.0,0.2043647033558935,rational_fit,1.38
fixed_rational,broken_power_law,30,0.0,0.02,50000.0,0.2901576654864911,rational_fit,1.4
fixed_rational,broken_power_law,30,0.0,0.1,50000.0,0.2901576654864911,rational_fit,1.4
fixed_rational,broken_power_law,30,0.003,0.02,50000.0,0.2901576654864911,rational_fit,1.4
fixed_rational,broken_power_law,30,0.003,0.1,50000.0,0.2901576654864911,rational_fit,1.4
fixed_rational,broken_power_law,30,0.005,0.02,50000.0,0.2901576654864911,rational_fit,1.4
fixed_rational,broken_power_law,30,0.005,0.1,50000.0,0.2901576654864911,rational_fit,1.4
fixed_rational,broken_power_law,30,0.01,0.02,50000.0,0.2901576654864911,rational_fit,1.38
fixed_rational,broken_power_law,30,0.01,0.1,50000.0,0.2901576654864911,rational_fit,1.38
fixed_rational,broken_power_law,30,0.02,0.02,50000.0,0.2901576654864911,rational_fit,1.24
fixed_rational,broken_power_law,30,0.02,0.1,50000.0,0.2901576654864911,rational_fit,1.24
fixed_rational,broken_power_law,40,0.0,0.02,50000.0,0.3731762489488806,rational_fit,1.4
fixed_rational,broken_power_law,40,0.0,0.1,50000.0,0.3731762489488806,rational_fit,1.4
fixed_rational,broken_power_law,40,0.003,0.02,50000.0,0.3731762489488806,rational_fit,1.4
fixed_rational,broken_power_law,40,0.003,0.1,50000.0,0.3731762489488806,rational_fit,1.4
fixed_rational,broken_power_law,40,0.005,0.02,50000.0,0.3731762489488806,rational_fit,1.4
fixed_rational,broken_power_law,40,0.005,0.1,50000.0,0.3731762489488806,rational_fit,1.4
fixed_rational,broken_power_law,40,0.01,0.02,50000.0,0.3731762489488806,rational_fit,1.38
fixed_rational,broken_power_law,40,0.01,0.1,50000.0,0.3731762489488806,rational_fit,1.38
fixed_rational,broken_power_law,40,0.02,0.02,50000.0,0.3731762489488806,rational_fit,1.18
fixed_rational,broken_power_law,40,0.02,0.1,50000.0,0.3731762489488806,rational_fit,1.18
fixed_rational,broken_power_law,50,0.0,0.02,50000.0,0.4541733869663374,rational_fit,1.4
fixed_rational,broken_power_law,50,0.0,0.1,50000.0,0.4541733869663374,rational_fit,1.4
fixed_rational,broken_power_law,50,0.003,0.02,50000.0,0.4541733869663374,rational_fit,1.4
fixed_rational,broken_power_law,50,0.003,0.1,50000.0,0.4541733869663374,rational_fit,1.4
fixed_rational,broken_power_law,50,0.005,0.02,50000.0,0.4541733869663374,rational_fit,1.4
fixed_rational,broken_power_law,50,0.005,0.1,50000.0,0.4541733869663374,rational_fit,1.4
fixed_rational,broken_power_law,50,0.01,0.02,50000.0,0.4541733869663374,rational_fit,1.08
fixed_rational,broken_power_law,50,0.01,0.1,50000.0,0.4541733869663374,rational_fit,1.08
fixed_rational,broken_power_law,50,0.02,0.02,50000.0,0.4541733869663374,rational_fit,1.24
fixed_rational,broken_power_law,50,0.02,0.1,50000.0,0.4541733869663374,rational_fit,1.24
fixed_rational,broken_power_law,60,0.0,0.02,50000.0,0.068318835938711,rational_fit,1.4
fixed_rational,broken_power_law,60,0.003,0.02,50000.0,0.068318835938711,rational_fit,1.4
fixed_rational,broken_power_law,60,0.005,0.02,50000.0,0.068318835938711,rational_fit,1.4
fixed_rational,broken_power_law,60,0.01,0.02,50000.0,0.068318835938711,rational_fit,1.4
fixed_rational,broken_power_law,60,0.02,0.02,50000.0,0.068318835938711,rational_fit,1.4
fixed_rational,broken_power_law,70,0.0,0.02,50000.0,0.0725958615029638,rational_fit,1.4
fixed_rational,broken_power_law,70,0.003,0.02,50000.0,0.0725958615029638,rational_fit,1.4
fixed_rational,broken_power_law,70,0.005,0.02,50000.0,0.0725958615029638,rational_fit,1.4
fixed_rational,broken_power_law,70,0.01,0.02,50000.0,0.0725958615029638,rational_fit,1.4
fixed_rational,broken_power_law,70,0.02,0.02,50000.0,0.0725958615029638,rational_fit,1.4
fixed_rational,broken_power_law,80,0.0,0.02,50000.0,0.0765248578423578,rational_fit,1.4
fixed_rational,broken_power_law,80,0.003,0.02,50000.0,0.0765248578423578,rational_fit,1.4
fixed_rational,broken_power_law,80,0.005,0.02,50000.0,0.0765248578423578,rational_fit,1.4
fixed_rational,broken_power_law,80,0.01,0.02,50000.0,0.0765248578423578,rational_fit,1.4
fixed_rational,broken_power_law,80,0.02,0.02,50000.0,0.0765248578423578,rational_fit,1.4
fixed_rational,broken_power_law,90,0.0,0.02,50000.0,0.0801724362309424,rational_fit,1.4
fixed_rational,broken_power_law,90,0.003,0.02,50000.0,0.0801724362309424,rational_fit,1.4
fixed_rational,broken_power_law,90,0.005,0.02,50000.0,0.0801724362309424,rational_fit,1.4
fixed_rational,broken_power_law,90,0.01,0.02,50000.0,0.0801724362309424,rational_fit,1.4
fixed_rational,broken_power_law,90,0.02,0.02,50000.0,0.0801724362309424,rational_fit,1.4
fixed_rational,broken_power_law,100,0.0,0.02,50000.0,0.0835866795638285,rational_fit,1.4
fixed_rational,broken_power_law,100,0.003,0.02,50000.0,0.0835866795638285,rational_fit,1.4
fixed_rational,broken_power_law,100,0.005,0.02,50000.0,0.0835866795638285,rational_fit,1.4
fixed_rational,broken_power_law,100,0.01,0.02,50000.0,0.0835866795638285,rational_fit,1.38
fixed_rational,broken_power_law,100,0.02,0.02,50000.0,0.0835866795638285,rational_fit,1.32
fixed_rational,broken_power_law,110,0.0,0.02,50000.0,0.0868035956912711,rational_fit,1.4
fixed_rational,broken_power_law,110,0.003,0.02,50000.0,0.0868035956912711,rational_fit,1.34
fixed_rational,broken_power_law,110,0.005,0.02,50000.0,0.0868035956912711,rational_fit,1.36
fixed_rational,broken_power_law,110,0.01,0.02,50000.0,0.0868035956912711,rational_fit,1.3
fixed_rational,broken_power_law,110,0.02,0.02,50000.0,0.0868035956912711,rational_fit,1.3
fixed_rational,broken_power_law,120,0.0,0.02,50000.0,0.089850949747117,rational_fit,1.4
fixed_rational,broken_power_law,120,0.003,0.02,50000.0,0.089850949747117,rational_fit,1.4
fixed_rational,broken_power_law,120,0.005,0.02,50000.0,0.089850949747117,rational_fit,1.4
fixed_rational,broken_power_law,120,0.01,0.02,50000.0,0.089850949747117,rational_fit,1.38
fixed_rational,broken_power_law,120,0.02,0.02,50000.0,0.089850949747117,rational_fit,1.36
fixed_rational,broken_power_law,130,0.0,0.02,50000.0,0.092750667161584,rational_fit,1.4
fixed_rational,broken_power_law,130,0.003,0.02,50000.0,0.092750667161584,rational_fit,1.4
fixed_rational,broken_power_law,130,0.005,0.02,50000.0,0.092750667161584,rational_fit,1.38
fixed_rational,broken_power_law,130,0.01,0.02,50000.0,0.092750667161584,rational_fit,1.4
fixed_rational,broken_power_law,130,0.02,0.02,50000.0,0.092750667161584,rational_fit,1.28
fixed_rational,broken_power_law,140,0.0,0.02,50000.0,0.0955204080436849,rational_fit,1.4
fixed_rational,broken_power_law,140,0.003,0.02,50000.0,0.0955204080436849,rational_fit,1.38
fixed_rational,broken_power_law,140,0.005,0.02,50000.0,0.0955204080436849,rational_fit,1.38
fixed_rational,broken_power_law,140,0.01,0.02,50000.0,0.0955204080436849,rational_fit,1.22
fixed_rational,broken_power_law,140,0.02,0.02,50000.0,0.0955204080436849,rational_fit,1.18
fixed_rational,damped_osc_pow,120,0.0,0.02,50000.0,0.0210220445446958,rational_fit,1.4
fixed_rational,damped_osc_pow,120,0.003,0.02,50000.0,0.0210220445446958,rational_fit,1.4
fixed_rational,damped_osc_pow,120,0.005,0.02,50000.0,0.0210220445446958,rational_fit,1.4
fixed_rational,damped_osc_pow,120,0.01,0.02,50000.0,0.0210220445446958,rational_fit,1.38
fixed_rational,damped_osc_pow,120,0.02,0.02,50000.0,0.0210220445446958,rational_fit,1.18
fixed_rational,damped_osc_pow,130,0.0,0.02,50000.0,0.0221499430699973,rational_fit,1.4
fixed_rational,damped_osc_pow,130,0.003,0.02,50000.0,0.0221499430699973,rational_fit,1.4
fixed_rational,damped_osc_pow,130,0.005,0.02,50000.0,0.0221499430699973,rational_fit,1.4
fixed_rational,damped_osc_pow,130,0.01,0.02,50000.0,0.0221499430699973,rational_fit,1.38
fixed_rational,damped_osc_pow,130,0.02,0.02,50000.0,0.0221499430699973,rational_fit,1.26
fixed_rational,damped_osc_pow,140,0.0,0.02,50000.0,0.0232494544447517,rational_fit,1.4
fixed_rational,damped_osc_pow,140,0.003,0.02,50000.0,0.0232494544447517,rational_fit,1.4
fixed_rational,damped_osc_pow,140,0.005,0.02,50000.0,0.0232494544447517,rational_fit,1.4
fixed_rational,damped_osc_pow,140,0.01,0.02,50000.0,0.0232494544447517,rational_fit,1.22
fixed_rational,damped_osc_pow,140,0.02,0.02,50000.0,0.0232494544447517,rational_fit,1.34
fixed_rational,log_oscillatory,20,0.0,0.02,50000.0,0.232935711783342,rational_fit,1.4
fixed_rational,log_oscillatory,20,0.0,0.1,50000.0,0.232935711783342,rational_fit,1.4
fixed_rational,log_oscillatory,20,0.003,0.02,50000.0,0.232935711783342,rational_fit,1.4
fixed_rational,log_oscillatory,20,0.003,0.1,50000.0,0.232935711783342,rational_fit,1.4
fixed_rational,log_oscillatory,20,0.005,0.02,50000.0,0.232935711783342,rational_fit,1.4
fixed_rational,log_oscillatory,20,0.005,0.1,50000.0,0.232935711783342,rational_fit,1.4
fixed_rational,log_oscillatory,20,0.01,0.02,50000.0,0.232935711783342,rational_fit,1.4
fixed_rational,log_oscillatory,20,0.01,0.1,50000.0,0.232935711783342,rational_fit,1.4
fixed_rational,log_oscillatory,20,0.02,0.02,50000.0,0.232935711783342,rational_fit,1.4
fixed_rational,log_oscillatory,20,0.02,0.1,50000.0,0.232935711783342,rational_fit,1.4
fixed_rational,log_oscillatory,30,0.0,0.02,50000.0,0.3324862235710625,rational_fit,1.22
fixed_rational,log_oscillatory,30,0.0,0.1,50000.0,0.3324862235710625,rational_fit,1.22
fixed_rational,log_oscillatory,30,0.003,0.02,50000.0,0.3324862235710625,rational_fit,1.3
fixed_rational,log_oscillatory,30,0.003,0.1,50000.0,0.3324862235710625,rational_fit,1.3
fixed_rational,log_oscillatory,30,0.005,0.02,50000.0,0.3324862235710625,rational_fit,1.3
fixed_rational,log_oscillatory,30,0.005,0.1,50000.0,0.3324862235710625,rational_fit,1.3
fixed_rational,log_oscillatory,30,0.01,0.02,50000.0,0.3324862235710625,rational_fit,1.24
fixed_rational,log_oscillatory,30,0.01,0.1,50000.0,0.3324862235710625,rational_fit,1.24
fixed_rational,log_oscillatory,30,0.02,0.02,50000.0,0.3324862235710625,rational_fit,1.3
fixed_rational,log_oscillatory,30,0.02,0.1,50000.0,0.3324862235710625,rational_fit,1.3
fixed_rational,log_oscillatory,40,0.0,0.02,50000.0,0.3049784955005034,rational_fit,1.4
fixed_rational,log_oscillatory,40,0.0,0.1,50000.0,0.3049784955005034,rational_fit,1.4
fixed_rational,log_oscillatory,40,0.003,0.02,50000.0,0.3049784955005034,rational_fit,1.4
fixed_rational,log_oscillatory,40,0.003,0.1,50000.0,0.3049784955005034,rational_fit,1.4
fixed_rational,log_oscillatory,40,0.005,0.02,50000.0,0.3049784955005034,rational_fit,1.4
fixed_rational,log_oscillatory,40,0.005,0.1,50000.0,0.3049784955005034,rational_fit,1.4
fixed_rational,log_oscillatory,40,0.01,0.02,50000.0,0.3049784955005034,rational_fit,1.4
fixed_rational,log_oscillatory,40,0.01,0.1,50000.0,0.3049784955005034,rational_fit,1.4
fixed_rational,log_oscillatory,40,0.02,0.02,50000.0,0.3049784955005034,rational_fit,1.4
fixed_rational,log_oscillatory,40,0.02,0.1,50000.0,0.3049784955005034,rational_fit,1.4
fixed_rational,log_oscillatory,50,0.0,0.02,50000.0,0.2560336623945213,rational_fit,1.4
fixed_rational,log_oscillatory,50,0.0,0.1,50000.0,0.2560336623945213,rational_fit,1.4
fixed_rational,log_oscillatory,50,0.003,0.02,50000.0,0.2560336623945213,rational_fit,1.4
fixed_rational,log_oscillatory,50,0.003,0.1,50000.0,0.2560336623945213,rational_fit,1.4
fixed_rational,log_oscillatory,50,0.005,0.02,50000.0,0.2560336623945213,rational_fit,1.4
fixed_rational,log_oscillatory,50,0.005,0.1,50000.0,0.2560336623945213,rational_fit,1.4
fixed_rational,log_oscillatory,50,0.01,0.02,50000.0,0.2560336623945213,rational_fit,1.4
fixed_rational,log_oscillatory,50,0.01,0.1,50000.0,0.2560336623945213,rational_fit,1.4
fixed_rational,log_oscillatory,50,0.02,0.02,50000.0,0.2560336623945213,rational_fit,1.4
fixed_rational,log_oscillatory,50,0.02,0.1,50000.0,0.2560336623945213,rational_fit,1.4
fixed_rational,log_oscillatory,60,0.0,0.02,50000.0,0.2932175193086054,rational_fit,1.4
fixed_rational,log_oscillatory,60,0.0,0.1,50000.0,0.2932175193086054,rational_fit,1.4
fixed_rational,log_oscillatory,60,0.003,0.02,50000.0,0.2932175193086054,rational_fit,1.4
fixed_rational,log_oscillatory,60,0.003,0.1,50000.0,0.2932175193086054,rational_fit,1.4
fixed_rational,log_oscillatory,60,0.005,0.02,50000.0,0.2932175193086054,rational_fit,1.4
fixed_rational,log_oscillatory,60,0.005,0.1,50000.0,0.2932175193086054,rational_fit,1.4
fixed_rational,log_oscillatory,60,0.01,0.02,50000.0,0.2932175193086054,rational_fit,1.4
fixed_rational,log_oscillatory,60,0.01,0.1,50000.0,0.2932175193086054,rational_fit,1.4
fixed_rational,log_oscillatory,60,0.02,0.02,50000.0,0.2932175193086054,rational_fit,1.4
fixed_rational,log_oscillatory,60,0.02,0.1,50000.0,0.2932175193086054,rational_fit,1.4
fixed_rational,log_oscillatory,70,0.0,0.02,50000.0,0.3989157148287635,rational_fit,1.4
fixed_rational,log_oscillatory,70,0.0,0.1,50000.0,0.3989157148287635,rational_fit,1.4
fixed_rational,log_oscillatory,70,0.003,0.02,50000.0,0.3989157148287635,rational_fit,1.24
fixed_rational,log_oscillatory,70,0.003,0.1,50000.0,0.3989157148287635,rational_fit,1.24
fixed_rational,log_oscillatory,70,0.005,0.02,50000.0,0.3989157148287635,rational_fit,1.22
fixed_rational,log_oscillatory,70,0.005,0.1,50000.0,0.3989157148287635,rational_fit,1.22
fixed_rational,log_oscillatory,70,0.01,0.02,50000.0,0.3989157148287635,rational_fit,1.28
fixed_rational,log_oscillatory,70,0.01,0.1,50000.0,0.3989157148287635,rational_fit,1.28
fixed_rational,log_oscillatory,70,0.02,0.02,50000.0,0.3989157148287635,rational_fit,1.24
fixed_rational,log_oscillatory,70,0.02,0.1,50000.0,0.3989157148287635,rational_fit,1.24
fixed_rational,log_oscillatory,80,0.0,0.02,50000.0,0.3793183076854851,rational_fit,1.16
fixed_rational,log_oscillatory,80,0.0,0.1,50000.0,0.3793183076854851,rational_fit,1.16
fixed_rational,log_oscillatory,80,0.003,0.02,50000.0,0.3793183076854851,rational_fit,1.16
fixed_rational,log_oscillatory,80,0.003,0.1,50000.0,0.3793183076854851,rational_fit,1.16
fixed_rational,log_oscillatory,80,0.005,0.02,50000.0,0.3793183076854851,rational_fit,1.18
fixed_rational,log_oscillatory,80,0.005,0.1,50000.0,0.3793183076854851,rational_fit,1.18
fixed_rational,log_oscillatory,80,0.01,0.02,50000.0,0.3793183076854851,rational_fit,1.06
fixed_rational,log_oscillatory,80,0.01,0.1,50000.0,0.3793183076854851,rational_fit,1.06
fixed_rational,log_oscillatory,80,0.02,0.02,50000.0,0.3793183076854851,rational_fit,1.18
fixed_rational,log_oscillatory,80,0.02,0.1,50000.0,0.3793183076854851,rational_fit,1.18
fixed_rational,log_oscillatory,90,0.0,0.02,50000.0,0.2992564263745022,rational_fit,1.28
fixed_rational,log_oscillatory,90,0.0,0.1,50000.0,0.2992564263745022,rational_fit,1.28
fixed_rational,log_oscillatory,90,0.003,0.02,50000.0,0.2992564263745022,rational_fit,1.28
fixed_rational,log_oscillatory,90,0.003,0.1,50000.0,0.2992564263745022,rational_fit,1.28
