dataset,obs_depth,target_round,selected_method,cascade_pred,true_val,cascade_err,richardson_err,rational_err,current_err,ref_error,ref_best_method,cascade_skill,improvement,perturb_iqr,L_hat,assumed_mode,nearest_regime,log_log_slope,curvature_idx,oscillation_idx,noise_var,richardson_r2,diff_ratio_cv,phase2_features_path,phase2_features_rows,git_head
jannis,150,400,rational_fit,0.6846688925293875,0.6907154220228485,0.0060465294934610725,0.005775932748186552,0.0060465294934610725,0.017123400001460176,0.017123400001460176,last_value,0.3531150059535759,0.6468849940464241,0.01383235855782139,0.0,zero,multiphase,-0.06360071928619755,0.0035049419806295113,0.0,9.418149362629917e-09,0.9931805144339371,0.0001899045758235128,results\phase2\phase2_features.csv,23400,0375f24
jannis,150,500,rational_fit,0.6818976308939998,0.6895512489191259,0.007653618025126097,0.007350899501947672,0.007653618025126097,0.01828757310518281,0.01828757310518281,last_value,0.41851469197719926,0.5814853080228007,0.016499400845028878,0.0,zero,multiphase,-0.06360071928619755,0.0035049419806295113,0.0,9.418149362629917e-09,0.9931805144339371,0.0001899045758235128,results\phase2\phase2_features.csv,23400,0375f24
miniboone,30,300,richardson_1,0.16427784511511034,0.1410897556232803,0.023188089491830044,0.023188089491830044,0.04748180753020009,0.11193888399769919,0.11193888399769919,last_value,0.20714955039489813,0.7928504496051019,0.0006138355026998055,0.0,zero,rational_decay,-0.271180948929235,0.0025592562155862795,0.0,4.047823091525447e-07,0.9145144011790087,0.009423445680054605,results\phase2\phase2_features.csv,23400,0375f24
miniboone,30,400,richardson_1,0.1533919892879067,0.1384659255516576,0.014926063736249107,0.014926063736249107,0.051391095796520306,0.11456271406932189,0.11456271406932189,last_value,0.1302872741581292,0.8697127258418708,0.0005649102888095059,0.0,zero,rational_decay,-0.271180948929235,0.0025592562155862795,0.0,4.047823091525447e-07,0.9145144011790087,0.009423445680054605,results\phase2\phase2_features.csv,23400,0375f24
miniboone,30,500,richardson_1,0.14544753766592616,0.1371171131773968,0.008330424488529359,0.008330424488529359,0.054044459494437064,0.11591152644358269,0.11591152644358269,last_value,0.07186881878036525,0.9281311812196348,0.0005512858592739978,0.0,zero,rational_decay,-0.271180948929235,0.0025592562155862795,0.0,4.047823091525447e-07,0.9145144011790087,0.009423445680054605,results\phase2\phase2_features.csv,23400,0375f24
miniboone,60,300,richardson_1,0.13430860203303358,0.1410897556232803,0.006781153590246725,0.006781153590246725,0.03079323329950792,0.049395814223043094,0.049395814223043094,last_value,0.1372819478109407,0.8627180521890593,0.00022055092402889498,0.0,zero,rational_decay,-0.3318306166671998,0.0012921572626106207,0.0,3.3312314585938346e-07,0.9235968988678793,0.011336829907278863,results\phase2\phase2_features.csv,23400,0375f24
miniboone,60,400,richardson_1,0.12375094443674789,0.1384659255516576,0.014714981114909709,0.014714981114909709,0.03393892071868479,0.052019644294665796,0.052019644294665796,last_value,0.2828735435320655,0.7171264564679345,0.00020356908400344376,0.0,zero,rational_decay,-0.3318306166671998,0.0012921572626106207,0.0,3.3312314585938346e-07,0.9235968988678793,0.011336829907278863,results\phase2\phase2_features.csv,23400,0375f24
miniboone,60,500,richardson_1,0.11613675404904733,0.1371171131773968,0.020980359128349474,0.020980359128349474,0.03611740757111917,0.05336845666892659,0.05336845666892659,last_value,0.3931228376811043,0.6068771623188958,0.00019130249053335435,0.0,zero,rational_decay,-0.3318306166671998,0.0012921572626106207,0.0,3.3312314585938346e-07,0.9235968988678793,0.011336829907278863,results\phase2\phase2_features.csv,23400,0375f24
miniboone,90,300,richardson_1,0.1340309671950384,0.1410897556232803,0.007058788428241897,0.007058788428241897,0.005476772997543705,0.027187529624077,0.027187529624077,last_value,0.25963331445865184,0.7403666855413481,0.0012662121415736305,0.0,zero,rational_decay,-0.3634588568143323,0.001486009512661609,0.0,2.2784513572232535e-08,0.9946623190318571,0.003162011474327524,results\phase2\phase2_features.csv,23400,0375f24
miniboone,90,400,richardson_1,0.12998052846771774,0.1384659255516576,0.00848539708393986,0.00848539708393986,0.006446452634093658,0.029811359695699702,0.029811359695699702,last_value,0.2846363658201032,0.7153636341798968,0.0013954296351855466,0.0,zero,rational_decay,-0.3634588568143323,0.001486009512661609,0.0,2.2784513572232535e-08,0.9946623190318571,0.003162011474327524,results\phase2\phase2_features.csv,23400,0375f24
miniboone,90,500,richardson_1,0.12747461015384448,0.1371171131773968,0.009642503023552323,0.009642503023552323,0.007262956560005862,0.031160172069960496,0.031160172069960496,last_value,0.30944960772049257,0.6905503922795074,0.0014824477275496573,0.0,zero,rational_decay,-0.3634588568143323,0.001486009512661609,0.0,2.2784513572232535e-08,0.9946623190318571,0.003162011474327524,results\phase2\phase2_features.csv,23400,0375f24
miniboone,120,300,richardson_1,0.139137278711586,0.1410897556232803,0.001952476911694312,0.001952476911694312,0.0036080506888868658,0.017123060848408506,0.017123060848408506,last_value,0.11402616208513817,0.8859738379148618,0.0017410973689565568,0.0,zero,rational_decay,-0.2664899548541023,0.0018820008708498384,0.0,5.6890002517518145e-09,0.9926183161876497,0.0012083877465530791,results\phase2\phase2_features.csv,23400,0375f24
miniboone,120,400,richardson_1,0.13616833082320018,0.1384659255516576,0.0022975947284574194,0.0022975947284574194,0.004382751162382015,0.019746890920031207,0.019746890920031207,last_value,0.11635222667517467,0.8836477733248254,0.0022249375058372156,0.0,zero,rational_decay,-0.2664899548541023,0.0018820008708498384,0.0,5.6890002517518145e-09,0.9926183161876497,0.0012083877465530791,results\phase2\phase2_features.csv,23400,0375f24
miniboone,120,500,richardson_1,0.13441866647422854,0.1371171131773968,0.002698446703168267,0.002698446703168267,0.005078644994213954,0.021095703294292,0.021095703294292,last_value,0.1279145172608871,0.8720854827391129,0.002563434241871554,0.0,zero,rational_decay,-0.2664899548541023,0.0018820008708498384,0.0,5.6890002517518145e-09,0.9926183161876497,0.0012083877465530791,results\phase2\phase2_features.csv,23400,0375f24
miniboone,150,300,richardson_1,0.14121958554648437,0.1410897556232803,0.00012982992320406672,0.00012982992320406672,0.0006658532855656207,0.011437195653346194,0.011437195653346194,last_value,0.011351552175823995,0.988648447824176,0.00345979872438823,0.0,zero,rational_decay,-0.18909316155009176,0.003644429198465638,0.0,4.4704132322802245e-09,0.9936422260240165,0.0005753663001273945,results\phase2\phase2_features.csv,23400,0375f24
miniboone,150,400,richardson_1,0.13854686031277907,0.1384659255516576,8.093476112147613e-05,8.093476112147613e-05,0.0010468700987554536,0.014061025724968895,0.014061025724968895,last_value,0.005755964230813977,0.9942440357691861,0.005365159727577257,0.0,zero,rational_decay,-0.18909316155009176,0.003644429198465638,0.0,4.4704132322802245e-09,0.9936422260240165,0.0005753663001273945,results\phase2\phase2_features.csv,23400,0375f24
miniboone,150,500,richardson_1,0.136979361264365,0.1371171131773968,0.00013775191303180834,0.00013775191303180834,0.0015053301099984262,0.015409838099229689,0.015409838099229689,last_value,0.008939218708514161,0.9910607812914859,0.006918784884447637,0.0,zero,rational_decay,-0.18909316155009176,0.003644429198465638,0.0,4.4704132322802245e-09,0.9936422260240165,0.0005753663001273945,results\phase2\phase2_features.csv,23400,0375f24
bank_marketing,30,300,richardson_1,0.18745499656947998,0.1987385656075606,0.011283569038080615,0.011283569038080615,0.002688961807092688,0.041333241056925596,0.041333241056925596,last_value,0.27299018295082367,0.7270098170491763,0.00046756176727433263,0.0,zero,rational_decay,-0.12241915738077229,0.009945258848097225,0.0,1.9600648015639793e-06,0.9638727185240017,0.007962578915361167,results\phase2\phase2_features.csv,23400,0375f24
bank_marketing,30,400,richardson_1,0.1812248397380124,0.1995616584923184,0.01833681875430601,0.01833681875430601,0.005216457243856415,0.040510148172167776,0.040510148172167776,last_value,0.4526475360291128,0.5473524639708872,0.0004998226066069145,0.0,zero,rational_decay,-0.12241915738077229,0.009945258848097225,0.0,1.9600648015639793e-06,0.9638727185240017,0.007962578915361167,results\phase2\phase2_features.csv,23400,0375f24
bank_marketing,30,500,richardson_1,0.1765353070853919,0.201157308677899,0.024622001592507103,0.024622001592507103,0.007852059092947422,0.03891449798658719,0.03891449798658719,last_value,0.6327205249054906,0.3672794750945095,0.0005229907259476363,0.0,zero,rational_decay,-0.12241915738077229,0.009945258848097225,0.0,1.9600648015639793e-06,0.9638727185240017,0.007962578915361167,results\phase2\phase2_features.csv,23400,0375f24
bank_marketing,60,300,richardson_1,0.17786137500162477,0.1987385656075606,0.02087719060593582,0.02087719060593582,0.007180376814769657,0.018544516284486307,0.018544516284486307,last_value,1.1257878224303401,-0.12578782243034003,0.000844687187948695,0.0,zero,rational_decay,-0.13595988346742036,0.004515610880163956,0.0,9.985516854663308e-07,0.9739597453567423,0.007344746929062776,results\phase2\phase2_features.csv,23400,0375f24
bank_marketing,60,400,richardson_1,0.17130369736406392,0.1995616584923184,0.02825796112825449,0.02825796112825449,0.009886323706506772,0.017721423399728486,0.017721423399728486,last_value,1.5945649788316347,-0.5945649788316346,0.0008926815400669419,0.0,zero,rational_decay,-0.13595988346742036,0.004515610880163956,0.0,9.985516854663308e-07,0.9739597453567423,0.007344746929062776,results\phase2\phase2_features.csv,23400,0375f24
bank_marketing,60,500,richardson_1,0.16638413392174478,0.201157308677899,0.03477317475615421,0.03477317475615421,0.012632433346918326,0.016125773214147904,0.016125773214147904,last_value,2.156372553078327,-1.1563725530783269,0.0009266654698809329,0.0,zero,rational_decay,-0.13595988346742036,0.004515610880163956,0.0,9.985516854663308e-07,0.9739597453567423,0.007344746929062776,results\phase2\phase2_features.csv,23400,0375f24
bank_marketing,90,300,richardson_1,0.1967424063327433,0.1987385656075606,0.0019961592748172774,0.0019961592748172774,0.0013518508756773795,0.010072533673649298,0.010072533673649298,last_value,0.1981784662621103,0.8018215337378897,0.003944414360638415,0.0,zero,rational_decay,-0.1196248725511322,0.005034268631849076,0.0,4.1550708182154414e-08,0.987495721425921,0.0014370982781900395,results\phase2\phase2_features.csv,23400,0375f24
bank_marketing,90,400,richardson_1,0.19531400946030258,0.1995616584923184,0.004247649032015827,0.004247649032015827,0.003442189443287308,0.009249440788891478,0.009249440788891478,last_value,0.45923306381043355,0.5407669361895665,0.004830091727737351,0.0,zero,rational_decay,-0.1196248725511322,0.005034268631849076,0.0,4.1550708182154414e-08,0.987495721425921,0.0014370982781900395,results\phase2\phase2_features.csv,23400,0375f24
bank_marketing,90,500,richardson_1,0.19443340167581152,0.201157308677899,0.00672390700208747,0.00672390700208747,0.005800626035548095,0.007653790603310895,0.007653790603310895,last_value,0.87850678841133,0.12149321158866998,0.005479777883099529,0.0,zero,rational_decay,-0.1196248725511322,0.005034268631849076,0.0,4.1550708182154414e-08,0.987495721425921,0.0014370982781900395,results\phase2\phase2_features.csv,23400,0375f24
bank_marketing,120,300,rational_fit,0.19059232722081723,0.1987385656075606,0.00814623838674336,0.009933856435942384,0.00814623838674336,0.004706822263304905,0.004706822263304905,last_value,1.7307299768365294,-0.7307299768365295,0.0011531653090523786,0.0,zero,multiphase,-0.09412235905522139,0.011276367355067266,0.034482758620689655,4.043986551601828e-08,0.9981810070305325,0.0006805819079974402,results\phase2\phase2_features.csv,23400,0375f24
bank_marketing,120,400,rational_fit,0.18794886097796823,0.1995616584923184,0.011612797514350182,0.014577694937809554,0.011612797514350182,0.003883729378547085,0.003883729378547085,last_value,2.9901150112304076,-1.9901150112304078,0.0012437979319537273,0.0,zero,multiphase,-0.09412235905522139,0.011276367355067266,0.034482758620689655,4.043986551601828e-08,0.9981810070305325,0.0006805819079974402,results\phase2\phase2_features.csv,23400,0375f24
bank_marketing,120,500,rational_fit,0.18627125662320612,0.201157308677899,0.014886052054692872,0.01892849149065326,0.014886052054692872,0.0022880791929665023,0.0022880791929665023,last_value,6.505916447495445,-5.505916447495445,0.0012894605003408999,0.0,zero,multiphase,-0.09412235905522139,0.011276367355067266,0.034482758620689655,4.043986551601828e-08,0.9981810070305325,0.0006805819079974402,results\phase2\phase2_features.csv,23400,0375f24
bank_marketing,150,300,rational_fit,0.19472614754402576,0.1987385656075606,0.004012418063534834,0.0030706968825234826,0.004012418063534834,0.002248074008316614,0.0022099884352483057,window_min,1.81558328520575,-0.7848247204901332,0.005909727308448992,0.0,zero,multiphase,-0.07388265520081541,0.015561107581990589,0.1896551724137931,2.259083958498094e-08,0.977523563123139,0.0005542850498137145,results\phase2\phase2_features.csv,23400,0375f24
bank_marketing,150,400,rational_fit,0.19323237848877992,0.1995616584923184,0.0063292800035384955,0.0049975627537710565,0.0063292800035384955,0.001424981123558794,0.0013868955504904856,window_min,4.563631342893919,-3.44165883947399,0.007833692418271171,0.0,zero,multiphase,-0.07388265520081541,0.015561107581990589,0.1896551724137931,2.259083958498094e-08,0.977523563123139,0.0005542850498137145,results\phase2\phase2_features.csv,23400,0375f24
bank_marketing,150,500,rational_fit,0.1923350423098542,0.201157308677899,0.008822266368044784,0.007211122571592343,0.008822266368044784,0.00017066906202178878,0.00017066906202178878,last_value,51.692241484976776,-50.692241484976776,0.009166045859544142,0.0,zero,multiphase,-0.07388265520081541,0.015561107581990589,0.1896551724137931,2.259083958498094e-08,0.977523563123139,0.0005542850498137145,results\phase2\phase2_features.csv,23400,0375f24
