dataset,obs_depth,target_round,argmin_round,post_min_target,method,selected_method,is_cascade,is_trivial,prediction,true_val,error,current_err,ref_error,skill,skill_vs_assumed,win_vs_assumed,skill_vs_last,win_vs_last,skill_vs_wmean,win_vs_wmean,skill_vs_wmin,win_vs_wmin,perturb_iqr,L_hat,assumed_mode,nearest_regime
higgs,150,300,500,0,window_min,rational_fit,0,1,0.5395161028203403,0.5329168250571038,0.006599277763236544,0.006599277763236544,0.006599277763236544,1.0,0.01238331659453501,1,1.0,0,0.6357030532878118,1,1.0,0,0.0015853376751839843,0.0,zero,multiphase
higgs,150,300,500,0,cascade,rational_fit,1,0,0.5321591195951102,0.5329168250571038,0.0007577054619936074,0.006599277763236544,0.006599277763236544,0.1148164222173911,0.0014218081065697575,1,0.1148164222173911,1,0.07298915017117807,1,0.1148164222173911,1,0.0015853376751839843,0.0,zero,multiphase
higgs,150,400,500,0,richardson_1,rational_fit,0,0,0.53171431616001,0.530932187092263,0.000782129067746995,0.008583915728077374,0.008583915728077374,0.09111565077330697,0.0014731242270890617,1,0.09111565077330697,1,0.06324984247727515,1,0.09111565077330697,1,0.001743873713571653,0.0,zero,multiphase
higgs,150,400,500,0,rational_fit,rational_fit,0,0,0.5303420521211729,0.530932187092263,0.0005901349710900616,0.008583915728077374,0.008583915728077374,0.06874892412559136,0.0011115072422375302,1,0.06874892412559136,1,0.047723509457715245,1,0.06874892412559136,1,0.001743873713571653,0.0,zero,multiphase
higgs,150,400,500,0,constant_assumed,rational_fit,0,1,0.0,0.530932187092263,0.530932187092263,0.008583915728077374,0.008583915728077374,61.85198036784329,1.0,0,61.85198036784329,0,42.93585110758701,0,61.85198036784329,0,0.001743873713571653,0.0,zero,multiphase
higgs,150,400,500,0,last_value,rational_fit,0,1,0.5395161028203403,0.530932187092263,0.008583915728077374,0.008583915728077374,0.008583915728077374,1.0,0.01616763107749898,1,1.0,0,0.6941710007058928,1,1.0,0,0.001743873713571653,0.0,zero,multiphase
higgs,150,400,500,0,window_mean,rational_fit,0,1,0.5432978948492112,0.530932187092263,0.01236570775694823,0.008583915728077374,0.008583915728077374,1.4405672362906459,0.023290559618679464,1,1.4405672362906459,0,1.0,0,1.4405672362906459,0,0.001743873713571653,0.0,zero,multiphase
higgs,150,400,500,0,window_min,rational_fit,0,1,0.5395161028203403,0.530932187092263,0.008583915728077374,0.008583915728077374,0.008583915728077374,1.0,0.01616763107749898,1,1.0,0,0.6941710007058928,1,1.0,0,0.001743873713571653,0.0,zero,multiphase
higgs,150,400,500,0,cascade,rational_fit,1,0,0.5303420521211729,0.530932187092263,0.0005901349710900616,0.008583915728077374,0.008583915728077374,0.06874892412559136,0.0011115072422375302,1,0.06874892412559136,1,0.047723509457715245,1,0.06874892412559136,1,0.001743873713571653,0.0,zero,multiphase
higgs,150,500,500,0,richardson_1,rational_fit,0,0,0.5309131242398523,0.5300865883045046,0.0008265359353476498,0.009429514515835735,0.009429514515835735,0.08765413468101482,0.0015592470241349548,1,0.08765413468101482,1,0.06256277019617111,1,0.08765413468101482,1,0.0018393340631582822,0.0,zero,multiphase
higgs,150,500,500,0,rational_fit,rational_fit,0,0,0.5292502201372397,0.5300865883045046,0.0008363681672649559,0.009429514515835735,0.009429514515835735,0.08869684286082556,0.0015777953747898067,1,0.08869684286082556,1,0.06330699877674595,1,0.08869684286082556,1,0.0018393340631582822,0.0,zero,multiphase
higgs,150,500,500,0,constant_assumed,rational_fit,0,1,0.0,0.5300865883045046,0.5300865883045046,0.009429514515835735,0.009429514515835735,56.21568187994069,1.0,0,56.21568187994069,0,40.123706653139145,0,56.21568187994069,0,0.0018393340631582822,0.0,zero,multiphase
higgs,150,500,500,0,last_value,rational_fit,0,1,0.5395161028203403,0.5300865883045046,0.009429514515835735,0.009429514515835735,0.009429514515835735,1.0,0.017788630619756437,1,1.0,0,0.7137457967481561,1,1.0,0,0.0018393340631582822,0.0,zero,multiphase
higgs,150,500,500,0,window_mean,rational_fit,0,1,0.5432978948492112,0.5300865883045046,0.013211306544706591,0.009429514515835735,0.009429514515835735,1.4010590388847477,0.024922921719191745,1,1.4010590388847477,0,1.0,0,1.4010590388847477,0,0.0018393340631582822,0.0,zero,multiphase
higgs,150,500,500,0,window_min,rational_fit,0,1,0.5395161028203403,0.5300865883045046,0.009429514515835735,0.009429514515835735,0.009429514515835735,1.0,0.017788630619756437,1,1.0,0,0.7137457967481561,1,1.0,0,0.0018393340631582822,0.0,zero,multiphase
higgs,150,500,500,0,cascade,rational_fit,1,0,0.5292502201372397,0.5300865883045046,0.0008363681672649559,0.009429514515835735,0.009429514515835735,0.08869684286082556,0.0015777953747898067,1,0.08869684286082556,1,0.06330699877674595,1,0.08869684286082556,1,0.0018393340631582822,0.0,zero,multiphase
adult,30,300,337,0,richardson_1,richardson_1,0,0,0.24933851416399955,0.2718139946260366,0.022475480462037067,0.062277916326603566,0.062277916326603566,0.36089005200766655,0.08268698781664635,1,0.36089005200766655,1,0.17334926179440718,1,0.36089005200766655,1,0.0014781141225838068,0.0,zero,rational_decay
adult,30,300,337,0,rational_fit,richardson_1,0,0,0.23458781231996031,0.2718139946260366,0.0372261823060763,0.062277916326603566,0.062277916326603566,0.5977428999205968,0.13695461985793747,1,0.5977428999205968,1,0.2871187218036214,1,0.5977428999205968,1,0.0014781141225838068,0.0,zero,rational_decay
adult,30,300,337,0,constant_assumed,richardson_1,0,1,0.0,0.2718139946260366,0.2718139946260366,0.062277916326603566,0.062277916326603566,4.3645325768538035,1.0,0,4.3645325768538035,0,2.0964515260708154,0,4.3645325768538035,0,0.0014781141225838068,0.0,zero,rational_decay
adult,30,300,337,0,last_value,richardson_1,0,1,0.3340919109526402,0.2718139946260366,0.062277916326603566,0.062277916326603566,0.062277916326603566,1.0,0.22911960957818198,1,1.0,0,0.48033815515292905,1,1.0,0,0.0014781141225838068,0.0,zero,rational_decay
adult,30,300,337,0,window_mean,richardson_1,0,1,0.4014683134814181,0.2718139946260366,0.12965431885538148,0.062277916326603566,0.062277916326603566,2.081866679280604,0.4769964807505982,1,2.081866679280604,0,1.0,0,2.081866679280604,0,0.0014781141225838068,0.0,zero,rational_decay
adult,30,300,337,0,window_min,richardson_1,0,1,0.3340919109526402,0.2718139946260366,0.062277916326603566,0.062277916326603566,0.062277916326603566,1.0,0.22911960957818198,1,1.0,0,0.48033815515292905,1,1.0,0,0.0014781141225838068,0.0,zero,rational_decay
adult,30,300,337,0,cascade,richardson_1,1,0,0.24933851416399955,0.2718139946260366,0.022475480462037067,0.062277916326603566,0.062277916326603566,0.36089005200766655,0.08268698781664635,1,0.36089005200766655,1,0.17334926179440718,1,0.36089005200766655,1,0.0014781141225838068,0.0,zero,rational_decay
adult,30,400,337,1,richardson_1,richardson_1,0,0,0.239095713463631,0.272113009811212,0.03301729634758099,0.06197890114142818,0.06197890114142818,0.5327183241316203,0.12133670628423061,1,0.5327183241316203,1,0.2552450143966207,1,0.5327183241316203,1,0.0015347028673343421,0.0,zero,rational_decay
adult,30,400,337,1,rational_fit,richardson_1,0,0,0.23051260875238952,0.272113009811212,0.041600401058822484,0.06197890114142818,0.06197890114142818,0.6712026236782662,0.15287913315017254,1,0.6712026236782662,1,0.3215979544594749,1,0.6712026236782662,1,0.0015347028673343421,0.0,zero,rational_decay
adult,30,400,337,1,constant_assumed,richardson_1,0,1,0.0,0.272113009811212,0.272113009811212,0.06197890114142818,0.06197890114142818,4.390413589138727,1.0,0,4.390413589138727,0,2.103609222741802,0,4.390413589138727,0,0.0015347028673343421,0.0,zero,rational_decay
adult,30,400,337,1,last_value,richardson_1,0,1,0.3340919109526402,0.272113009811212,0.06197890114142818,0.06197890114142818,0.06197890114142818,1.0,0.22776897431118132,1,1.0,0,0.4791369150154416,1,1.0,0,0.0015347028673343421,0.0,zero,rational_decay
adult,30,400,337,1,window_mean,richardson_1,0,1,0.4014683134814181,0.272113009811212,0.1293553036702061,0.06197890114142818,0.06197890114142818,2.0870861097558557,0.47537346251820484,1,2.0870861097558557,0,1.0,0,2.0870861097558557,0,0.0015347028673343421,0.0,zero,rational_decay
adult,30,400,337,1,window_min,richardson_1,0,1,0.3340919109526402,0.272113009811212,0.06197890114142818,0.06197890114142818,0.06197890114142818,1.0,0.22776897431118132,1,1.0,0,0.4791369150154416,1,1.0,0,0.0015347028673343421,0.0,zero,rational_decay
adult,30,400,337,1,cascade,richardson_1,1,0,0.239095713463631,0.272113009811212,0.03301729634758099,0.06197890114142818,0.06197890114142818,0.5327183241316203,0.12133670628423061,1,0.5327183241316203,1,0.2552450143966207,1,0.5327183241316203,1,0.0015347028673343421,0.0,zero,rational_decay
adult,30,500,337,1,richardson_1,richardson_1,0,0,0.23144144893885832,0.2729784847967337,0.04153703585787538,0.06111342615590648,0.06111342615590648,0.679671202722463,0.15216230644991985,1,0.679671202722463,1,0.3232710034955979,1,0.679671202722463,1,0.0016225639200703745,0.0,zero,rational_decay
adult,30,500,337,1,rational_fit,richardson_1,0,0,0.228016345228157,0.2729784847967337,0.0449621395685767,0.06111342615590648,0.06111342615590648,0.7357162312234593,0.16470946273314024,1,0.7357162312234593,1,0.34992761706387154,1,0.7357162312234593,1,0.0016225639200703745,0.0,zero,rational_decay
adult,30,500,337,1,constant_assumed,richardson_1,0,1,0.0,0.2729784847967337,0.2729784847967337,0.06111342615590648,0.06111342615590648,4.466751448369761,1.0,0,4.466751448369761,0,2.1245143494324847,0,4.466751448369761,0,0.0016225639200703745,0.0,zero,rational_decay
adult,30,500,337,1,last_value,richardson_1,0,1,0.3340919109526402,0.2729784847967337,0.06111342615590648,0.06111342615590648,0.06111342615590648,1.0,0.2238763476228282,1,1.0,0,0.4756285130232337,1,1.0,0,0.0016225639200703745,0.0,zero,rational_decay
adult,30,500,337,1,window_mean,richardson_1,0,1,0.4014683134814181,0.2729784847967337,0.1284898286846844,0.06111342615590648,0.06111342615590648,2.1024811856709515,0.47069580879372597,1,2.1024811856709515,0,1.0,0,2.1024811856709515,0,0.0016225639200703745,0.0,zero,rational_decay
adult,30,500,337,1,window_min,richardson_1,0,1,0.3340919109526402,0.2729784847967337,0.06111342615590648,0.06111342615590648,0.06111342615590648,1.0,0.2238763476228282,1,1.0,0,0.4756285130232337,1,1.0,0,0.0016225639200703745,0.0,zero,rational_decay
adult,30,500,337,1,cascade,richardson_1,1,0,0.23144144893885832,0.2729784847967337,0.04153703585787538,0.06111342615590648,0.06111342615590648,0.679671202722463,0.15216230644991985,1,0.679671202722463,1,0.3232710034955979,1,0.679671202722463,1,0.0016225639200703745,0.0,zero,rational_decay
adult,60,300,337,0,richardson_1,richardson_1,0,0,0.23201430631787,0.2718139946260366,0.0397996883081666,0.026008669717169197,0.026008669717169197,1.5302469807555552,0.14642251353880165,1,1.5302469807555552,0,0.47074150633472367,1,1.5302469807555552,0,0.0004557514084869707,0.0,zero,rational_decay
adult,60,300,337,0,rational_fit,richardson_1,0,0,0.24889592187894535,0.2718139946260366,0.02291807274709126,0.026008669717169197,0.026008669717169197,0.8811705095382972,0.08431527883110687,1,0.8811705095382972,1,0.27106966275011757,1,0.8811705095382972,1,0.0004557514084869707,0.0,zero,rational_decay
adult,60,300,337,0,constant_assumed,richardson_1,0,1,0.0,0.2718139946260366,0.2718139946260366,0.026008669717169197,0.026008669717169197,10.450899549337699,1.0,0,10.450899549337699,0,3.2149530489379163,0,10.450899549337699,0,0.0004557514084869707,0.0,zero,rational_decay
adult,60,300,337,0,last_value,richardson_1,0,1,0.2978226643432058,0.2718139946260366,0.026008669717169197,0.026008669717169197,0.026008669717169197,1.0,0.0956855431706233,1,1.0,0,0.307624528755676,1,1.0,0,0.0004557514084869707,0.0,zero,rational_decay
adult,60,300,337,0,window_mean,richardson_1,0,1,0.35636079530663517,0.2718139946260366,0.08454680068059856,0.026008669717169197,0.026008669717169197,3.2507160727557847,0.31104653311511266,1,3.2507160727557847,0,1.0,0,3.2507160727557847,0,0.0004557514084869707,0.0,zero,rational_decay
adult,60,300,337,0,window_min,richardson_1,0,1,0.2978226643432058,0.2718139946260366,0.026008669717169197,0.026008669717169197,0.026008669717169197,1.0,0.0956855431706233,1,1.0,0,0.307624528755676,1,1.0,0,0.0004557514084869707,0.0,zero,rational_decay
adult,60,300,337,0,cascade,richardson_1,1,0,0.23201430631787,0.2718139946260366,0.0397996883081666,0.026008669717169197,0.026008669717169197,1.5302469807555552,0.14642251353880165,1,1.5302469807555552,0,0.47074150633472367,1,1.5302469807555552,0,0.0004557514084869707,0.0,zero,rational_decay
adult,60,400,337,1,richardson_1,richardson_1,0,0,0.22136329172556013,0.272113009811212,0.050749718085651874,0.02570965453199381,0.02570965453199381,1.973955660216963,0.18650235841667873,1,1.973955660216963,0,0.602386374754134,1,1.973955660216963,0,0.00041948406567282603,0.0,zero,rational_decay
adult,60,400,337,1,rational_fit,richardson_1,0,0,0.2454694412620743,0.272113009811212,0.026643568549137714,0.02570965453199381,0.02570965453199381,1.0363254207084625,0.09791361525721475,1,1.0363254207084625,0,0.3162524497523457,1,1.0363254207084625,0,0.00041948406567282603,0.0,zero,rational_decay
adult,60,400,337,1,constant_assumed,richardson_1,0,1,0.0,0.272113009811212,0.272113009811212,0.02570965453199381,0.02570965453199381,10.584078812594973,1.0,0,10.584078812594973,0,3.2299129076335755,0,10.584078812594973,0,0.00041948406567282603,0.0,zero,rational_decay
adult,60,400,337,1,last_value,richardson_1,0,1,0.2978226643432058,0.272113009811212,0.02570965453199381,0.02570965453199381,0.02570965453199381,1.0,0.09448153379300309,1,1.0,0,0.30516712553103853,1,1.0,0,0.00041948406567282603,0.0,zero,rational_decay
adult,60,400,337,1,window_mean,richardson_1,0,1,0.35636079530663517,0.272113009811212,0.08424778549542317,0.02570965453199381,0.02570965453199381,3.2768929427107967,0.3096058713027835,1,3.2768929427107967,0,1.0,0,3.2768929427107967,0,0.00041948406567282603,0.0,zero,rational_decay
adult,60,400,337,1,window_min,richardson_1,0,1,0.2978226643432058,0.272113009811212,0.02570965453199381,0.02570965453199381,0.02570965453199381,1.0,0.09448153379300309,1,1.0,0,0.30516712553103853,1,1.0,0,0.00041948406567282603,0.0,zero,rational_decay
adult,60,400,337,1,cascade,richardson_1,1,0,0.22136329172556013,0.272113009811212,0.050749718085651874,0.02570965453199381,0.02570965453199381,1.973955660216963,0.18650235841667873,1,1.973955660216963,0,0.602386374754134,1,1.973955660216963,0,0.00041948406567282603,0.0,zero,rational_decay
adult,60,500,337,1,richardson_1,richardson_1,0,0,0.21343961524793226,0.2729784847967337,0.05953886954880144,0.02484417954647211,0.02484417954647211,2.396491678762481,0.2181082864209445,1,2.396491678762481,0,0.7140467706484498,1,2.396491678762481,0,0.0003929994856791963,0.0,zero,rational_decay
adult,60,500,337,1,rational_fit,richardson_1,0,0,0.24337634284916898,0.2729784847967337,0.02960214194756472,0.02484417954647211,0.02484417954647211,1.1915121564869,0.10844130067469303,1,1.1915121564869,0,0.35501705057752664,1,1.1915121564869,0,0.0003929994856791963,0.0,zero,rational_decay
adult,60,500,337,1,constant_assumed,richardson_1,0,1,0.0,0.2729784847967337,0.2729784847967337,0.02484417954647211,0.02484417954647211,10.987623249385862,1.0,0,10.987623249385862,0,3.273817709384751,0,10.987623249385862,0,0.0003929994856791963,0.0,zero,rational_decay
adult,60,500,337,1,last_value,richardson_1,0,1,0.2978226643432058,0.2729784847967337,0.02484417954647211,0.02484417954647211,0.02484417954647211,1.0,0.09101149332326201,1,1.0,0,0.29795503859924727,1,1.0,0,0.0003929994856791963,0.0,zero,rational_decay
adult,60,500,337,1,window_mean,richardson_1,0,1,0.35636079530663517,0.2729784847967337,0.08338231050990147,0.02484417954647211,0.02484417954647211,3.356211073661388,0.3054537817219915,1,3.356211073661388,0,1.0,0,3.356211073661388,0,0.0003929994856791963,0.0,zero,rational_decay
adult,60,500,337,1,window_min,richardson_1,0,1,0.2978226643432058,0.2729784847967337,0.02484417954647211,0.02484417954647211,0.02484417954647211,1.0,0.09101149332326201,1,1.0,0,0.29795503859924727,1,1.0,0,0.0003929994856791963,0.0,zero,rational_decay
adult,60,500,337,1,cascade,richardson_1,1,0,0.21343961524793226,0.2729784847967337,0.05953886954880144,0.02484417954647211,0.02484417954647211,2.396491678762481,0.2181082864209445,1,2.396491678762481,0,0.7140467706484498,1,2.396491678762481,0,0.0003929994856791963,0.0,zero,rational_decay
adult,90,300,337,0,richardson_1,richardson_1,0,0,0.2699419313118539,0.2718139946260366,0.0018720633141827148,0.014197687259839775,0.014197687259839775,0.1318569200688142,0.00688729554472834,1,0.1318569200688142,1,0.06384602951038183,1,0.1318569200688142,1,0.006073345594081847,0.0,zero,rational_decay
adult,90,300,337,0,rational_fit,richardson_1,0,0,0.26866629357793775,0.2718139946260366,0.003147701048098861,0.014197687259839775,0.014197687259839775,0.2217051968036084,0.011580349468133485,1,0.2217051968036084,1,0.10735118437728493,1,0.2217051968036084,1,0.006073345594081847,0.0,zero,rational_decay
adult,90,300,337,0,constant_assumed,richardson_1,0,1,0.0,0.2718139946260366,0.2718139946260366,0.014197687259839775,0.014197687259839775,19.14494872660719,1.0,0,19.14494872660719,0,9.270116128420064,0,19.14494872660719,0,0.006073345594081847,0.0,zero,rational_decay
adult,90,300,337,0,last_value,richardson_1,0,1,0.2860116818858764,0.2718139946260366,0.014197687259839775,0.014197687259839775,0.014197687259839775,1.0,0.052233098885776805,1,1.0,0,0.48420689241839965,1,1.0,0,0.006073345594081847,0.0,zero,rational_decay
adult,90,300,337,0,window_mean,richardson_1,0,1,0.3011355253232322,0.2718139946260366,0.029321530697195564,0.014197687259839775,0.014197687259839775,2.065232890439542,0.10787351378848727,1,2.065232890439542,0,1.0,0,2.065232890439542,0,0.006073345594081847,0.0,zero,rational_decay
adult,90,300,337,0,window_min,richardson_1,0,1,0.2860116818858764,0.2718139946260366,0.014197687259839775,0.014197687259839775,0.014197687259839775,1.0,0.052233098885776805,1,1.0,0,0.48420689241839965,1,1.0,0,0.006073345594081847,0.0,zero,rational_decay
adult,90,300,337,0,cascade,richardson_1,1,0,0.2699419313118539,0.2718139946260366,0.0018720633141827148,0.014197687259839775,0.014197687259839775,0.1318569200688142,0.00688729554472834,1,0.1318569200688142,1,0.06384602951038183,1,0.1318569200688142,1,0.006073345594081847,0.0,zero,rational_decay
adult,90,400,337,1,richardson_1,richardson_1,0,0,0.2682575504044312,0.272113009811212,0.0038554594067807813,0.013898672074664387,0.013898672074664387,0.27739768130862097,0.014168596383743806,1,0.27739768130862097,1,0.13284373662179547,1,0.27739768130862097,1,0.007604764301470501,0.0,zero,rational_decay
adult,90,400,337,1,rational_fit,richardson_1,0,0,0.26680050535034694,0.272113009811212,0.005312504460865064,0.013898672074664387,0.013898672074664387,0.3822310816692426,0.01952315497355603,1,0.3822310816692426,1,0.18304769132313148,1,0.3822310816692426,1,0.007604764301470501,0.0,zero,rational_decay
adult,90,400,337,1,constant_assumed,richardson_1,0,1,0.0,0.272113009811212,0.272113009811212,0.013898672074664387,0.013898672074664387,19.578345927539466,1.0,0,19.578345927539466,0,9.375927792975482,0,19.578345927539466,0,0.007604764301470501,0.0,zero,rational_decay
adult,90,400,337,1,last_value,richardson_1,0,1,0.2860116818858764,0.272113009811212,0.013898672074664387,0.013898672074664387,0.013898672074664387,1.0,0.05107683783405682,1,1.0,0,0.4788927434256349,1,1.0,0,0.007604764301470501,0.0,zero,rational_decay
adult,90,400,337,1,window_mean,richardson_1,0,1,0.3011355253232322,0.272113009811212,0.029022515512020175,0.013898672074664387,0.013898672074664387,2.088150246017009,0.10665611148895662,1,2.088150246017009,0,1.0,0,2.088150246017009,0,0.007604764301470501,0.0,zero,rational_decay
adult,90,400,337,1,window_min,richardson_1,0,1,0.2860116818858764,0.272113009811212,0.013898672074664387,0.013898672074664387,0.013898672074664387,1.0,0.05107683783405682,1,1.0,0,0.4788927434256349,1,1.0,0,0.007604764301470501,0.0,zero,rational_decay
adult,90,400,337,1,cascade,richardson_1,1,0,0.2682575504044312,0.272113009811212,0.0038554594067807813,0.013898672074664387,0.013898672074664387,0.27739768130862097,0.014168596383743806,1,0.27739768130862097,1,0.13284373662179547,1,0.27739768130862097,1,0.007604764301470501,0.0,zero,rational_decay
adult,90,500,337,1,richardson_1,richardson_1,0,0,0.2672555406218107,0.2729784847967337,0.005722944174922973,0.01303319708914269,0.01303319708914269,0.4391051662750097,0.02096481771881917,1,0.4391051662750097,1,0.20325091230866868,1,0.4391051662750097,1,0.008713129636152894,0.0,zero,rational_decay
adult,90,500,337,1,rational_fit,richardson_1,0,0,0.26567935423482036,0.2729784847967337,0.007299130561913336,0.01303319708914269,0.01303319708914269,0.5600414473892887,0.026738849280918395,1,0.5600414473892887,1,0.2592293233034968,1,0.5600414473892887,1,0.008713129636152894,0.0,zero,rational_decay
adult,90,500,337,1,constant_assumed,richardson_1,0,1,0.0,0.2729784847967337,0.2729784847967337,0.01303319708914269,0.01303319708914269,20.944859724720846,1.0,0,20.944859724720846,0,9.69485711894454,0,20.944859724720846,0,0.008713129636152894,0.0,zero,rational_decay
adult,90,500,337,1,last_value,richardson_1,0,1,0.2860116818858764,0.2729784847967337,0.01303319708914269,0.01303319708914269,0.01303319708914269,1.0,0.04774441142805639,1,1.0,0,0.46287524702310956,1,1.0,0,0.008713129636152894,0.0,zero,rational_decay
adult,90,500,337,1,window_mean,richardson_1,0,1,0.3011355253232322,0.2729784847967337,0.028157040526498478,0.01303319708914269,0.01303319708914269,2.1604093250423344,0.10314747166783082,1,2.1604093250423344,0,1.0,0,2.1604093250423344,0,0.008713129636152894,0.0,zero,rational_decay
adult,90,500,337,1,window_min,richardson_1,0,1,0.2860116818858764,0.2729784847967337,0.01303319708914269,0.01303319708914269,0.01303319708914269,1.0,0.04774441142805639,1,1.0,0,0.46287524702310956,1,1.0,0,0.008713129636152894,0.0,zero,rational_decay
adult,90,500,337,1,cascade,richardson_1,1,0,0.2672555406218107,0.2729784847967337,0.005722944174922973,0.01303319708914269,0.01303319708914269,0.4391051662750097,0.02096481771881917,1,0.4391051662750097,1,0.20325091230866868,1,0.4391051662750097,1,0.008713129636152894,0.0,zero,rational_decay
adult,120,300,337,0,richardson_1,rational_fit,0,0,0.26538555442466455,0.2718139946260366,0.006428440201372065,0.0076436473457781595,0.0076436473457781595,0.8410173717554756,0.023650144320995516,1,0.8410173717554756,1,0.4320830979590503,1,0.8410173717554756,1,0.001964183294060118,0.0,zero,rational_decay
adult,120,300,337,0,rational_fit,rational_fit,0,0,0.26630002109724754,0.2718139946260366,0.005513973528789073,0.0076436473457781595,0.0076436473457781595,0.7213798961872075,0.020285833834182206,1,0.7213798961872075,1,0.3706178621487165,1,0.7213798961872075,1,0.001964183294060118,0.0,zero,rational_decay
adult,120,300,337,0,constant_assumed,rational_fit,0,1,0.0,0.2718139946260366,0.2718139946260366,0.0076436473457781595,0.0076436473457781595,35.56077123000298,1.0,0,35.56077123000298,0,18.2697869448292,0,35.56077123000298,0,0.001964183294060118,0.0,zero,rational_decay
adult,120,300,337,0,last_value,rational_fit,0,1,0.2794576419718148,0.2718139946260366,0.0076436473457781595,0.0076436473457781595,0.0076436473457781595,1.0,0.028120874925127888,1,1.0,0,0.5137623935842762,1,1.0,0,0.001964183294060118,0.0,zero,rational_decay
adult,120,300,337,0,window_mean,rational_fit,0,1,0.28669178140301743,0.2718139946260366,0.014877786776980817,0.0076436473457781595,0.0076436473457781595,1.946425064363849,0.05473517578610979,1,1.946425064363849,0,1.0,0,1.946425064363849,0,0.001964183294060118,0.0,zero,rational_decay
adult,120,300,337,0,window_min,rational_fit,0,1,0.2794576419718148,0.2718139946260366,0.0076436473457781595,0.0076436473457781595,0.0076436473457781595,1.0,0.028120874925127888,1,1.0,0,0.5137623935842762,1,1.0,0,0.001964183294060118,0.0,zero,rational_decay
adult,120,300,337,0,cascade,rational_fit,1,0,0.26630002109724754,0.2718139946260366,0.005513973528789073,0.0076436473457781595,0.0076436473457781595,0.7213798961872075,0.020285833834182206,1,0.7213798961872075,1,0.3706178621487165,1,0.7213798961872075,1,0.001964183294060118,0.0,zero,rational_decay
adult,120,400,337,1,richardson_1,rational_fit,0,0,0.26247868901369764,0.272113009811212,0.009634320797514362,0.007344632160602771,0.007344632160602771,1.3117499402071726,0.035405586833935326,1,1.3117499402071726,0,0.6608458563772074,1,1.3117499402071726,0,0.00228118560129692,0.0,zero,rational_decay
adult,120,400,337,1,rational_fit,rational_fit,0,0,0.2638971946171631,0.272113009811212,0.008215815194048903,0.007344632160602771,0.007344632160602771,1.118614930522897,0.030192658556637608,1,1.118614930522897,0,0.5635464649618988,1,1.118614930522897,0,0.00228118560129692,0.0,zero,rational_decay
adult,120,400,337,1,constant_assumed,rational_fit,0,1,0.0,0.272113009811212,0.272113009811212,0.007344632160602771,0.007344632160602771,37.04923594007189,1.0,0,37.04923594007189,0,18.66501632854745,0,37.04923594007189,0,0.00228118560129692,0.0,zero,rational_decay
adult,120,400,337,1,last_value,rational_fit,0,1,0.2794576419718148,0.272113009811212,0.007344632160602771,0.007344632160602771,0.007344632160602771,1.0,0.026991109927814068,1,1.0,0,0.5037895075282687,1,1.0,0,0.00228118560129692,0.0,zero,rational_decay
adult,120,400,337,1,window_mean,rational_fit,0,1,0.28669178140301743,0.272113009811212,0.014578771591805428,0.007344632160602771,0.007344632160602771,1.9849559886752661,0.05357616529220696,1,1.9849559886752661,0,1.0,0,1.9849559886752661,0,0.00228118560129692,0.0,zero,rational_decay
adult,120,400,337,1,window_min,rational_fit,0,1,0.2794576419718148,0.272113009811212,0.007344632160602771,0.007344632160602771,0.007344632160602771,1.0,0.026991109927814068,1,1.0,0,0.5037895075282687,1,1.0,0,0.00228118560129692,0.0,zero,rational_decay
adult,120,400,337,1,cascade,rational_fit,1,0,0.2638971946171631,0.272113009811212,0.008215815194048903,0.007344632160602771,0.007344632160602771,1.118614930522897,0.030192658556637608,1,1.118614930522897,0,0.5635464649618988,1,1.118614930522897,0,0.00228118560129692,0.0,zero,rational_decay
adult,120,500,337,1,richardson_1,rational_fit,0,0,0.2605817282495052,0.2729784847967337,0.012396756547228494,0.006479157175081074,0.006479157175081074,1.913328572257297,0.045412943648139206,1,1.913328572257297,0,0.9039953632701293,1,1.913328572257297,0,0.0024819505477423065,0.0,zero,rational_decay
adult,120,500,337,1,rational_fit,rational_fit,0,0,0.2624245959958203,0.2729784847967337,0.010553888800913402,0.006479157175081074,0.006479157175081074,1.628898406956973,0.03866198029772229,1,1.628898406956973,0,0.7696098978911737,1,1.628898406956973,0,0.0024819505477423065,0.0,zero,rational_decay
adult,120,500,337,1,constant_assumed,rational_fit,0,1,0.0,0.2729784847967337,0.2729784847967337,0.006479157175081074,0.006479157175081074,42.13178927756416,1.0,0,42.13178927756416,0,19.906116861181943,0,42.13178927756416,0,0.0024819505477423065,0.0,zero,rational_decay
adult,120,500,337,1,last_value,rational_fit,0,1,0.2794576419718148,0.2729784847967337,0.006479157175081074,0.006479157175081074,0.006479157175081074,1.0,0.023735047030924834,1,1.0,0,0.47247261990323924,1,1.0,0,0.0024819505477423065,0.0,zero,rational_decay
adult,120,500,337,1,window_mean,rational_fit,0,1,0.28669178140301743,0.2729784847967337,0.013713296606283731,0.006479157175081074,0.006479157175081074,2.1165247632863817,0.05023581479871932,1,2.1165247632863817,0,1.0,0,2.1165247632863817,0,0.0024819505477423065,0.0,zero,rational_decay
adult,120,500,337,1,window_min,rational_fit,0,1,0.2794576419718148,0.2729784847967337,0.006479157175081074,0.006479157175081074,0.006479157175081074,1.0,0.023735047030924834,1,1.0,0,0.47247261990323924,1,1.0,0,0.0024819505477423065,0.0,zero,rational_decay
