regime,is_holdout,target_g,n_capped_excluded,selector,is_trivial,is_oracle,mean_error,median_error,med_skill,n,med_skill_vs_assumed,win_rate_vs_assumed,med_skill_vs_last,win_rate_vs_last,med_skill_vs_wmean,win_rate_vs_wmean,med_skill_vs_wmin,win_rate_vs_wmin
inv_sqrt_log,1,0.02,60,constant_assumed,1,0,0.100526,0.070774,3.1431,180,1.0,0.0,2.4514,0.3833,0.9564,0.5167,2.7384,0.3389
inv_sqrt_log,1,0.02,60,constant_oracle,1,1,0.000633,0.000557,0.0345,180,0.0079,1.0,0.0204,1.0,0.0082,1.0,0.0239,1.0
inv_sqrt_log,1,0.02,60,window_mean,1,0,0.072103,0.073975,3.6364,180,1.0461,0.4833,2.4931,0.0333,1.0,0.0,2.7111,0.0111
inv_sqrt_log,1,0.02,60,window_min,1,0,0.024076,0.020412,1.0,180,0.3656,0.6611,1.0,0.4944,0.3689,0.9889,1.0,0.0
inv_sqrt_log,1,0.02,60,last_value,1,0,0.031117,0.027286,1.4859,180,0.408,0.6167,1.0,0.0,0.4011,0.9667,1.0,0.0722
inv_sqrt_log,1,0.1,0,oracle_49,0,0,0.001599,0.000623,0.0656,240,0.0124,1.0,0.0352,0.9875,0.015,1.0,0.041,0.975
inv_sqrt_log,1,0.1,0,oracle_9,0,0,0.004219,0.002602,0.2332,240,0.0498,1.0,0.1453,0.9667,0.0607,1.0,0.1637,0.9417
inv_sqrt_log,1,0.1,0,threshold_ens_010,0,0,0.017141,0.013272,1.0995,240,0.2182,0.8125,0.6835,0.7625,0.3254,0.9833,0.9757,0.5083
inv_sqrt_log,1,0.1,0,threshold_ens_050,0,0,0.017154,0.01325,1.0973,240,0.2182,0.8125,0.6889,0.7625,0.3247,0.9833,0.9757,0.5042
inv_sqrt_log,1,0.1,0,threshold_ens_safe,0,0,0.017146,0.01325,1.0973,240,0.2153,0.8125,0.6889,0.7625,0.3247,0.9833,0.9757,0.5042
inv_sqrt_log,1,0.1,0,capped_diag_49,0,0,0.01493,0.00988,0.6666,240,0.1618,0.7833,0.3637,0.7917,0.1848,0.925,0.5019,0.6583
inv_sqrt_log,1,0.1,0,capped_diag_safe,0,0,0.011815,0.008316,0.6109,240,0.1469,0.8542,0.334,0.8667,0.1757,0.9708,0.3886,0.7583
inv_sqrt_log,1,0.1,0,diag_ensemble_49,0,0,0.01493,0.00988,0.6666,240,0.1618,0.7833,0.3637,0.7917,0.1848,0.925,0.5019,0.6583
inv_sqrt_log,1,0.1,0,diag_ensemble_safe,0,0,0.011815,0.008316,0.6109,240,0.1469,0.8542,0.334,0.8667,0.1757,0.9708,0.3886,0.7583
inv_sqrt_log,1,0.1,0,equal_ensemble_49,0,0,0.017119,0.013097,1.118,240,0.2111,0.8083,0.6979,0.7458,0.3336,0.9833,1.0089,0.4958
inv_sqrt_log,1,0.1,0,equal_ensemble_safe,0,0,0.017146,0.01325,1.0973,240,0.2153,0.8125,0.6889,0.7625,0.3247,0.9833,0.9757,0.5042
inv_sqrt_log,1,0.1,0,diag_ensemble_9,0,0,0.011365,0.009843,0.6127,240,0.141,0.8542,0.3976,0.8917,0.188,0.95,0.4715,0.8042
inv_sqrt_log,1,0.1,0,equal_ensemble_9,0,0,0.015563,0.011837,0.9899,240,0.214,0.8333,0.5112,0.8042,0.2479,0.9792,0.5583,0.6
inv_sqrt_log,1,0.1,0,phase2_cascade,0,0,0.019129,0.012747,0.7208,240,0.2128,0.9833,0.4606,0.8167,0.2101,0.9042,0.6685,0.7333
inv_sqrt_log,1,0.1,0,fixed_rational,0,0,0.015457,0.009936,0.5088,240,0.1436,0.9417,0.2882,0.85,0.1429,0.9167,0.3965,0.8083
inv_sqrt_log,1,0.1,0,fixed_richardson,0,0,0.015324,0.012646,0.7346,240,0.2245,0.9833,0.4911,0.8042,0.2319,0.9083,0.6685,0.7208
inv_sqrt_log,1,0.1,0,current_value,0,0,0.025479,0.022789,1.3288,240,0.3422,0.6833,1.0,0.0,0.4387,0.9125,1.0,0.1083
inv_sqrt_log,1,0.1,0,constant_assumed,1,0,0.102693,0.073269,3.9426,240,1.0,0.0,2.9229,0.3167,1.1466,0.4458,3.4693,0.25
inv_sqrt_log,1,0.1,0,constant_oracle,1,1,0.0028,0.002433,0.1777,240,0.0374,1.0,0.1111,0.9833,0.0548,1.0,0.1191,0.9792
inv_sqrt_log,1,0.1,0,window_mean,1,0,0.057068,0.050242,3.0248,240,0.8721,0.5542,2.2797,0.0875,1.0,0.0,2.7352,0.075
inv_sqrt_log,1,0.1,0,window_min,1,0,0.020697,0.018746,1.0,240,0.2882,0.75,1.0,0.475,0.3656,0.925,1.0,0.0
inv_sqrt_log,1,0.1,0,last_value,1,0,0.025479,0.022789,1.3288,240,0.3422,0.6833,1.0,0.0,0.4387,0.9125,1.0,0.1083
inv_sqrt_log,1,0.5,0,oracle_49,0,0,0.000668,0.000307,0.0253,240,0.0033,1.0,0.018,0.9875,0.0075,1.0,0.0171,0.9542
inv_sqrt_log,1,0.5,0,oracle_9,0,0,0.001593,0.000652,0.0835,240,0.009,1.0,0.0495,0.9542,0.0171,0.9958,0.0565,0.9333
inv_sqrt_log,1,0.5,0,threshold_ens_010,0,0,0.009119,0.006976,0.8986,240,0.0562,0.9875,0.5616,0.7667,0.1945,0.9583,0.3848,0.6083
inv_sqrt_log,1,0.5,0,threshold_ens_050,0,0,0.009131,0.00692,0.9001,240,0.0562,0.9875,0.5616,0.7625,0.1945,0.9583,0.3848,0.6083
inv_sqrt_log,1,0.5,0,threshold_ens_safe,0,0,0.009151,0.00692,0.9001,240,0.0564,0.9875,0.5753,0.7625,0.1945,0.9583,0.3848,0.6083
inv_sqrt_log,1,0.5,0,capped_diag_49,0,0,0.008791,0.005712,0.5192,240,0.0577,0.9625,0.3832,0.8,0.1155,0.9417,0.4305,0.7167
inv_sqrt_log,1,0.5,0,capped_diag_safe,0,0,0.007381,0.004779,0.5946,240,0.0585,0.9875,0.3893,0.8292,0.1315,0.9583,0.3807,0.7083
inv_sqrt_log,1,0.5,0,diag_ensemble_49,0,0,0.008791,0.005712,0.5192,240,0.0577,0.9625,0.3832,0.8,0.1155,0.9417,0.4305,0.7167
inv_sqrt_log,1,0.5,0,diag_ensemble_safe,0,0,0.007381,0.004779,0.5946,240,0.0585,0.9875,0.3893,0.8292,0.1315,0.9583,0.3807,0.7083
inv_sqrt_log,1,0.5,0,equal_ensemble_49,0,0,0.009061,0.006899,0.9127,240,0.0552,0.9875,0.5878,0.7542,0.201,0.9667,0.3838,0.6
inv_sqrt_log,1,0.5,0,equal_ensemble_safe,0,0,0.009151,0.00692,0.9001,240,0.0564,0.9875,0.5753,0.7625,0.1945,0.9583,0.3848,0.6083
inv_sqrt_log,1,0.5,0,diag_ensemble_9,0,0,0.007215,0.005944,0.5286,240,0.0726,0.9917,0.3718,0.875,0.1422,0.975,0.4142,0.7292
inv_sqrt_log,1,0.5,0,equal_ensemble_9,0,0,0.007816,0.004764,0.7491,240,0.0588,0.9958,0.4082,0.7958,0.1135,0.975,0.3409,0.6708
inv_sqrt_log,1,0.5,0,phase2_cascade,0,0,0.007538,0.005767,0.6047,240,0.0649,1.0,0.3564,0.8125,0.1276,0.925,0.4918,0.7667
inv_sqrt_log,1,0.5,0,fixed_rational,0,0,0.00601,0.004427,0.3409,240,0.0452,1.0,0.2393,0.8583,0.074,0.925,0.3213,0.8042
inv_sqrt_log,1,0.5,0,fixed_richardson,0,0,0.006607,0.005383,0.6047,240,0.0611,0.9958,0.3376,0.8208,0.1276,0.9667,0.4513,0.7875
inv_sqrt_log,1,0.5,0,current_value,0,0,0.015632,0.013973,1.0,240,0.1697,0.9583,1.0,0.0,0.3454,0.9042,1.0,0.2125
inv_sqrt_log,1,0.5,0,constant_assumed,1,0,0.113853,0.082243,9.0812,240,1.0,0.0,5.8933,0.0417,1.8751,0.25,7.3379,0.0625
inv_sqrt_log,1,0.5,0,constant_oracle,1,1,0.01396,0.01214,0.9991,240,0.1621,1.0,0.9926,0.7167,0.3553,1.0,0.999,0.5875
inv_sqrt_log,1,0.5,0,window_mean,1,0,0.045908,0.040535,4.3337,240,0.5333,0.75,2.8951,0.0958,1.0,0.0,3.9125,0.1375
inv_sqrt_log,1,0.5,0,window_min,1,0,0.014938,0.011707,1.0,240,0.1363,0.9375,1.0,0.3708,0.2556,0.8625,1.0,0.0
inv_sqrt_log,1,0.5,0,last_value,1,0,0.015632,0.013973,1.0,240,0.1697,0.9583,1.0,0.0,0.3454,0.9042,1.0,0.2125
log_oscillatory,0,0.5,0,oracle_49,0,0,0.00873,0.008075,0.1104,240,0.0412,1.0,0.0798,1.0,0.05,1.0,0.1104,0.975
log_oscillatory,0,0.5,0,oracle_9,0,0,0.015176,0.015488,0.2274,240,0.0829,1.0,0.161,0.9958,0.0885,1.0,0.2274,0.9625
log_oscillatory,0,0.5,0,threshold_ens_010,0,0,0.088401,0.089692,1.5829,240,0.604,0.9667,0.9458,0.7083,0.6558,0.8583,1.5829,0.2292
log_oscillatory,0,0.5,0,threshold_ens_050,0,0,0.088629,0.089928,1.5875,240,0.604,0.9667,0.9486,0.7042,0.6571,0.8583,1.5875,0.225
log_oscillatory,0,0.5,0,threshold_ens_safe,0,0,0.088705,0.089928,1.5875,240,0.604,0.9667,0.9529,0.6917,0.6571,0.8583,1.5875,0.225
log_oscillatory,0,0.5,0,capped_diag_49,0,0,0.051017,0.048161,0.8707,240,0.3276,0.9958,0.5172,0.9625,0.3766,0.9917,0.8707,0.5417
log_oscillatory,0,0.5,0,capped_diag_safe,0,0,0.045515,0.04277,0.776,240,0.2938,0.9958,0.466,0.9792,0.3431,0.9917,0.776,0.6083
log_oscillatory,0,0.5,0,diag_ensemble_49,0,0,0.051017,0.048161,0.8707,240,0.3276,0.9958,0.5172,0.9625,0.3766,0.9917,0.8707,0.5417
log_oscillatory,0,0.5,0,diag_ensemble_safe,0,0,0.045515,0.04277,0.776,240,0.2938,0.9958,0.466,0.9792,0.3431,0.9917,0.776,0.6083
log_oscillatory,0,0.5,0,equal_ensemble_49,0,0,0.089943,0.092893,1.605,240,0.6156,0.9667,0.9636,0.65,0.6586,0.8125,1.605,0.2167
log_oscillatory,0,0.5,0,equal_ensemble_safe,0,0,0.088705,0.089928,1.5875,240,0.604,0.9667,0.9529,0.6917,0.6571,0.8583,1.5875,0.225
log_oscillatory,0,0.5,0,diag_ensemble_9,0,0,0.035737,0.032656,0.769,240,0.1938,1.0,0.3616,0.9792,0.3121,0.9917,0.769,0.775
log_oscillatory,0,0.5,0,equal_ensemble_9,0,0,0.060154,0.063628,1.3489,240,0.3828,1.0,0.6592,0.9167,0.6042,1.0,1.3489,0.3625
log_oscillatory,0,0.5,0,phase2_cascade,0,0,0.069255,0.043406,0.9346,240,0.2999,1.0,0.4675,0.7167,0.4125,0.8292,0.9346,0.5208
log_oscillatory,0,0.5,0,fixed_rational,0,0,0.096025,0.080067,1.3624,240,0.4258,1.0,0.9437,0.5333,0.5561,0.8292,1.3624,0.2792
log_oscillatory,0,0.5,0,fixed_richardson,0,0,0.025958,0.021426,0.3659,240,0.125,1.0,0.215,0.9458,0.1502,1.0,0.3659,0.8875
log_oscillatory,0,0.5,0,current_value,0,0,0.092596,0.095957,1.3832,240,0.6342,0.9625,1.0,0.0,0.6545,0.7667,1.3832,0.0
log_oscillatory,0,0.5,0,constant_assumed,1,0,0.193259,0.145788,2.8467,240,1.0,0.0,1.5768,0.0375,1.168,0.4292,2.8467,0.0
log_oscillatory,0,0.5,0,constant_oracle,1,1,0.092398,0.097165,1.4059,240,0.6322,1.0,0.9997,0.6417,0.6641,0.75,1.4059,0.1125
log_oscillatory,0,0.5,0,window_mean,1,0,0.1487,0.132398,2.4175,240,0.8562,0.5708,1.528,0.2333,1.0,0.0,2.4175,0.0
log_oscillatory,0,0.5,0,window_min,1,0,0.059589,0.060904,1.0,240,0.3513,1.0,0.723,0.8167,0.4137,1.0,1.0,0.0
log_oscillatory,0,0.5,0,last_value,1,0,0.092596,0.095957,1.3832,240,0.6342,0.9625,1.0,0.0,0.6545,0.7667,1.3832,0.0
log_slow,0,0.5,0,oracle_49,0,0,0.002694,0.0014,0.0178,240,0.0056,1.0,0.013,1.0,0.0098,1.0,0.0178,1.0
log_slow,0,0.5,0,oracle_9,0,0,0.024689,0.02493,0.2701,240,0.1252,1.0,0.27,1.0,0.1594,1.0,0.2701,0.975
log_slow,0,0.5,0,threshold_ens_010,0,0,0.075921,0.082755,1.0385,240,0.4069,0.9917,0.9202,0.775,0.5935,0.9958,1.0385,0.3792
log_slow,0,0.5,0,threshold_ens_050,0,0,0.075675,0.082975,1.037,240,0.41,0.9917,0.9146,0.7875,0.5913,0.9958,1.037,0.3875
log_slow,0,0.5,0,threshold_ens_safe,0,0,0.075674,0.082975,1.0358,240,0.4136,0.9917,0.9137,0.7875,0.5913,0.9958,1.0358,0.3875
log_slow,0,0.5,0,capped_diag_49,0,0,0.04725,0.043884,0.6155,240,0.2914,0.9958,0.4803,0.9792,0.3382,0.9958,0.6155,0.8708
log_slow,0,0.5,0,capped_diag_safe,0,0,0.045623,0.042885,0.5843,240,0.2825,0.9958,0.4735,0.9875,0.3327,0.9958,0.5843,0.8958
log_slow,0,0.5,0,diag_ensemble_49,0,0,0.04725,0.043884,0.6155,240,0.2914,0.9958,0.4803,0.9792,0.3382,0.9958,0.6155,0.8708
log_slow,0,0.5,0,diag_ensemble_safe,0,0,0.045623,0.042885,0.5843,240,0.2825,0.9958,0.4735,0.9875,0.3327,0.9958,0.5843,0.8958
log_slow,0,0.5,0,equal_ensemble_49,0,0,0.075464,0.083043,1.0379,240,0.4061,0.9917,0.9185,0.7875,0.5937,0.9917,1.0379,0.3833
log_slow,0,0.5,0,equal_ensemble_safe,0,0,0.075674,0.082975,1.0358,240,0.4136,0.9917,0.9137,0.7875,0.5913,0.9958,1.0358,0.3875
log_slow,0,0.5,0,diag_ensemble_9,0,0,0.062731,0.060141,0.6593,240,0.4219,0.9958,0.5982,0.9792,0.4149,0.9875,0.6593,0.85
log_slow,0,0.5,0,equal_ensemble_9,0,0,0.074923,0.071286,0.9384,240,0.4843,1.0,0.7503,0.85,0.5509,1.0,0.9384,0.5667
log_slow,0,0.5,0,phase2_cascade,0,0,0.044308,0.037082,0.3619,240,0.2172,1.0,0.3335,0.9333,0.2098,0.9667,0.3619,0.8792
log_slow,0,0.5,0,fixed_rational,0,0,0.065782,0.066895,0.6964,240,0.4171,1.0,0.5992,0.9333,0.4285,0.9667,0.6964,0.8333
log_slow,0,0.5,0,fixed_richardson,0,0,0.034954,0.030396,0.3436,240,0.212,1.0,0.3172,0.9958,0.1991,1.0,0.3436,0.9292
log_slow,0,0.5,0,current_value,0,0,0.095991,0.096036,1.0252,240,0.7197,0.975,1.0,0.0,0.6685,0.95,1.0252,0.0
log_slow,0,0.5,0,constant_assumed,1,0,0.190467,0.135804,1.7818,240,1.0,0.0,1.3896,0.025,1.0677,0.425,1.7818,0.0
log_slow,0,0.5,0,constant_oracle,1,1,0.095699,0.092479,1.0549,240,0.7591,1.0,1.0,0.675,0.7103,1.0,1.0549,0.3583
log_slow,0,0.5,0,window_mean,1,0,0.139331,0.132216,1.6949,240,0.9366,0.575,1.4959,0.05,1.0,0.0,1.6949,0.0
log_slow,0,0.5,0,window_min,1,0,0.08387,0.08468,1.0,240,0.5612,1.0,0.9755,0.5542,0.59,1.0,1.0,0.0
log_slow,0,0.5,0,last_value,1,0,0.095991,0.096036,1.0252,240,0.7197,0.975,1.0,0.0,0.6685,0.95,1.0252,0.0
logistic_tail,1,0.02,0,oracle_49,0,0,0.032744,0.015171,0.3877,240,0.235,0.6958,0.0994,0.9875,0.053,1.0,0.1076,0.9792
logistic_tail,1,0.02,0,oracle_9,0,0,0.115929,0.048721,1.1269,240,0.6528,0.5375,0.4335,0.95,0.1767,1.0,0.4819,0.9208
logistic_tail,1,0.02,0,threshold_ens_010,0,0,0.239475,0.198703,3.6034,240,3.1774,0.3208,1.0028,0.4583,0.4948,0.9167,1.0594,0.25
logistic_tail,1,0.02,0,threshold_ens_050,0,0,0.239641,0.198703,3.6038,240,3.1801,0.3208,1.0028,0.4542,0.4948,0.9167,1.0615,0.2542
logistic_tail,1,0.02,0,threshold_ens_safe,0,0,0.237885,0.198703,3.6038,240,3.1801,0.3208,1.0028,0.4542,0.4948,0.9167,1.0609,0.2542
logistic_tail,1,0.02,0,capped_diag_49,0,0,0.30388,0.173965,3.4175,240,2.5305,0.375,0.9554,0.6167,0.5166,0.8292,0.9875,0.5333
logistic_tail,1,0.02,0,capped_diag_safe,0,0,0.312062,0.184342,3.3908,240,2.9786,0.3375,0.9805,0.5875,0.4604,0.8208,0.9994,0.5
logistic_tail,1,0.02,0,diag_ensemble_49,0,0,0.30388,0.173965,3.4175,240,2.5305,0.375,0.9554,0.6167,0.5166,0.8292,0.9875,0.5333
logistic_tail,1,0.02,0,diag_ensemble_safe,0,0,0.312062,0.184342,3.3908,240,2.9786,0.3375,0.9805,0.5875,0.4604,0.8208,0.9994,0.5
logistic_tail,1,0.02,0,equal_ensemble_49,0,0,0.232691,0.198522,3.5667,240,3.1596,0.325,1.0013,0.4708,0.4944,0.9167,1.0586,0.2542
logistic_tail,1,0.02,0,equal_ensemble_safe,0,0,0.237885,0.198703,3.6038,240,3.1801,0.3208,1.0028,0.4542,0.4948,0.9167,1.0609,0.2542
logistic_tail,1,0.02,0,diag_ensemble_9,0,0,0.21943,0.236692,3.4403,240,2.7397,0.3292,0.9684,0.6292,0.5997,1.0,0.9903,0.5542
logistic_tail,1,0.02,0,equal_ensemble_9,0,0,0.221864,0.194228,3.4889,240,3.0645,0.2792,0.9988,0.525,0.5159,1.0,1.0,0.3833
logistic_tail,1,0.02,0,phase2_cascade,0,0,0.214778,0.145183,5.5271,240,4.5627,0.1625,1.2504,0.3667,0.4752,1.0,1.2611,0.3417
logistic_tail,1,0.02,0,fixed_rational,0,0,0.173348,0.137075,4.8122,240,3.5638,0.1875,0.7706,0.6542,0.4538,0.9875,0.7886,0.6125
logistic_tail,1,0.02,0,fixed_richardson,0,0,0.255675,0.249274,6.3372,240,5.4175,0.15,1.2538,0.2958,0.6431,1.0,1.2622,0.2167
logistic_tail,1,0.02,0,current_value,0,0,0.226779,0.193204,3.5565,240,3.3912,0.25,1.0,0.0,0.5284,1.0,1.0,0.0167
logistic_tail,1,0.02,0,constant_assumed,1,0,0.076055,0.036139,1.0,240,1.0,0.0,0.2949,0.75,0.1172,0.9375,0.3073,0.7375
logistic_tail,1,0.02,0,constant_oracle,1,1,0.004456,0.003879,0.0831,240,0.0648,1.0,0.0197,1.0,0.0093,1.0,0.02,1.0
logistic_tail,1,0.02,0,window_mean,1,0,0.355705,0.383855,10.829,240,8.5371,0.0625,1.8932,0.0,1.0,0.0,2.3382,0.0
logistic_tail,1,0.02,0,window_min,1,0,0.221194,0.176665,3.4393,240,3.2538,0.2625,1.0,0.3333,0.4412,1.0,1.0,0.0
logistic_tail,1,0.02,0,last_value,1,0,0.226779,0.193204,3.5565,240,3.3912,0.25,1.0,0.0,0.5284,1.0,1.0,0.0167
logistic_tail,1,0.1,0,oracle_49,0,0,0.038626,0.01437,0.3114,240,0.2128,0.7917,0.1083,0.9792,0.0378,1.0,0.1184,0.9875
logistic_tail,1,0.1,0,oracle_9,0,0,0.118375,0.041211,1.0,240,0.8358,0.5333,0.4955,0.95,0.1773,1.0,0.5168,0.9583
logistic_tail,1,0.1,0,threshold_ens_010,0,0,0.222433,0.183001,2.6908,240,2.428,0.3375,1.0029,0.4417,0.4762,0.9167,1.0666,0.2375
logistic_tail,1,0.1,0,threshold_ens_050,0,0,0.223326,0.183313,2.7145,240,2.4289,0.3417,1.003,0.4417,0.4769,0.9167,1.0666,0.2458
logistic_tail,1,0.1,0,threshold_ens_safe,0,0,0.221122,0.183313,2.6988,240,2.4019,0.3417,1.003,0.4417,0.4769,0.9167,1.0666,0.2458
logistic_tail,1,0.1,0,capped_diag_49,0,0,0.288957,0.165141,2.6134,240,2.0755,0.3833,0.9707,0.5917,0.4845,0.825,0.9927,0.5167
logistic_tail,1,0.1,0,capped_diag_safe,0,0,0.289192,0.186948,2.7928,240,2.3564,0.3417,0.9979,0.5042,0.4982,0.8375,1.0341,0.4083
logistic_tail,1,0.1,0,diag_ensemble_49,0,0,0.288957,0.165141,2.6134,240,2.0755,0.3833,0.9707,0.5917,0.4845,0.825,0.9927,0.5167
logistic_tail,1,0.1,0,diag_ensemble_safe,0,0,0.289192,0.186948,2.7928,240,2.3564,0.3417,0.9979,0.5042,0.4982,0.8375,1.0341,0.4083
logistic_tail,1,0.1,0,equal_ensemble_49,0,0,0.214627,0.183002,2.6605,240,2.3935,0.35,1.001,0.4667,0.4762,0.9167,1.0611,0.2583
logistic_tail,1,0.1,0,equal_ensemble_safe,0,0,0.221122,0.183313,2.6988,240,2.4019,0.3417,1.003,0.4417,0.4769,0.9167,1.0666,0.2458
logistic_tail,1,0.1,0,diag_ensemble_9,0,0,0.209323,0.211925,2.8009,240,2.2903,0.3292,0.9875,0.5458,0.5659,1.0,1.0116,0.4542
logistic_tail,1,0.1,0,equal_ensemble_9,0,0,0.205675,0.182872,2.5378,240,2.3496,0.3083,1.0,0.4125,0.4765,1.0,1.0,0.2917
logistic_tail,1,0.1,0,phase2_cascade,0,0,0.217986,0.169912,4.0679,240,3.758,0.1542,1.3252,0.3167,0.5614,1.0,1.3364,0.3
logistic_tail,1,0.1,0,fixed_rational,0,0,0.181262,0.156258,3.8524,240,3.1076,0.175,0.8928,0.5917,0.5177,1.0,0.8986,0.5667
logistic_tail,1,0.1,0,fixed_richardson,0,0,0.249939,0.251151,5.0389,240,3.9343,0.1417,1.326,0.1417,0.6915,1.0,1.3407,0.0625
logistic_tail,1,0.1,0,current_value,0,0,0.208395,0.177502,2.6635,240,2.4422,0.2792,1.0,0.0,0.5038,1.0,1.0,0.0333
logistic_tail,1,0.1,0,constant_assumed,1,0,0.094482,0.060507,1.0,240,1.0,0.0,0.4095,0.7208,0.1651,0.9375,0.4177,0.7042
logistic_tail,1,0.1,0,constant_oracle,1,1,0.022883,0.01958,0.3153,240,0.2604,1.0,0.1103,0.9875,0.0491,1.0,0.1111,0.9917
logistic_tail,1,0.1,0,window_mean,1,0,0.337278,0.368153,7.0005,240,6.0589,0.0625,1.9856,0.0,1.0,0.0,2.3381,0.0
logistic_tail,1,0.1,0,window_min,1,0,0.202976,0.160964,2.463,240,2.3941,0.2958,1.0,0.3167,0.4352,1.0,1.0,0.0
logistic_tail,1,0.1,0,last_value,1,0,0.208395,0.177502,2.6635,240,2.4422,0.2792,1.0,0.0,0.5038,1.0,1.0,0.0333
logistic_tail,1,0.5,0,oracle_49,0,0,0.018724,0.00586,0.0932,240,0.0293,1.0,0.0747,0.9958,0.0201,1.0,0.0776,0.9958
logistic_tail,1,0.5,0,oracle_9,0,0,0.065301,0.037793,0.7078,240,0.148,1.0,0.5191,0.925,0.134,1.0,0.6253,0.875
logistic_tail,1,0.5,0,threshold_ens_010,0,0,0.138515,0.107698,1.1357,240,0.7518,0.7542,1.0126,0.4083,0.3747,0.9167,1.1124,0.2583
logistic_tail,1,0.5,0,threshold_ens_050,0,0,0.137606,0.107641,1.1316,240,0.7516,0.75,1.0135,0.4083,0.3751,0.9167,1.118,0.2667
logistic_tail,1,0.5,0,threshold_ens_safe,0,0,0.137343,0.110459,1.1357,240,0.7514,0.7542,1.0147,0.4083,0.3836,0.9167,1.118,0.2667
logistic_tail,1,0.5,0,capped_diag_49,0,0,0.195081,0.13701,1.1444,240,0.7568,0.7042,1.0453,0.3958,0.4979,0.8708,1.1254,0.2833
logistic_tail,1,0.5,0,capped_diag_safe,0,0,0.204799,0.147843,1.2273,240,0.8446,0.6667,1.1348,0.3458,0.4855,0.825,1.209,0.2458
logistic_tail,1,0.5,0,diag_ensemble_49,0,0,0.195081,0.13701,1.1444,240,0.7568,0.7042,1.0453,0.3958,0.4979,0.8708,1.1254,0.2833
logistic_tail,1,0.5,0,diag_ensemble_safe,0,0,0.204799,0.147843,1.2273,240,0.8446,0.6667,1.1348,0.3458,0.4855,0.825,1.209,0.2458
logistic_tail,1,0.5,0,equal_ensemble_49,0,0,0.127629,0.1123,1.1238,240,0.7048,0.7792,1.008,0.4375,0.3904,1.0,1.1118,0.2708
logistic_tail,1,0.5,0,equal_ensemble_safe,0,0,0.137343,0.110459,1.1357,240,0.7514,0.7542,1.0147,0.4083,0.3836,0.9167,1.118,0.2667
logistic_tail,1,0.5,0,diag_ensemble_9,0,0,0.139874,0.165399,1.2458,240,0.8808,0.7042,1.1566,0.25,0.5039,0.9792,1.2197,0.1708
logistic_tail,1,0.5,0,equal_ensemble_9,0,0,0.123517,0.113562,1.0681,240,0.7706,0.825,1.0146,0.2458,0.3917,1.0,1.0599,0.1667
logistic_tail,1,0.5,0,phase2_cascade,0,0,0.160086,0.149907,1.9119,240,1.2694,0.4375,1.7087,0.275,0.6429,1.0,1.8916,0.2625
logistic_tail,1,0.5,0,fixed_rational,0,0,0.133202,0.138512,1.2738,240,0.9473,0.5542,1.1904,0.325,0.539,1.0,1.2738,0.2917
logistic_tail,1,0.5,0,fixed_richardson,0,0,0.179266,0.200109,1.979,240,1.3258,0.3792,1.7219,0.0458,0.7338,1.0,1.9369,0.0083
logistic_tail,1,0.5,0,current_value,0,0,0.118086,0.100026,1.0,240,0.6866,0.9458,1.0,0.0,0.3819,1.0,1.0,0.0458
logistic_tail,1,0.5,0,constant_assumed,1,0,0.185296,0.172472,1.5113,240,1.0,0.0,1.4565,0.0542,0.5537,0.8125,1.4842,0.025
logistic_tail,1,0.5,0,constant_oracle,1,1,0.113697,0.097057,0.9852,240,0.6361,1.0,0.978,0.8042,0.3127,1.0,0.9815,0.6875
logistic_tail,1,0.5,0,window_mean,1,0,0.246464,0.272685,3.0823,240,1.806,0.1875,2.6185,0.0,1.0,0.0,2.8708,0.0
logistic_tail,1,0.5,0,window_min,1,0,0.11346,0.083487,1.0,240,0.6738,0.975,1.0,0.3042,0.3486,1.0,1.0,0.0
logistic_tail,1,0.5,0,last_value,1,0,0.118086,0.100026,1.0,240,0.6866,0.9458,1.0,0.0,0.3819,1.0,1.0,0.0458
mixed_pow_rat,0,0.02,0,oracle_49,0,0,0.008124,0.003882,0.109,240,0.1031,1.0,0.0211,1.0,0.015,1.0,0.0213,1.0
mixed_pow_rat,0,0.02,0,oracle_9,0,0,0.021705,0.015811,0.3377,240,0.2773,0.8125,0.0866,0.9958,0.0568,1.0,0.0866,0.9958
mixed_pow_rat,0,0.02,0,threshold_ens_010,0,0,0.133883,0.126302,2.1949,240,2.1949,0.3125,0.9428,0.7542,0.666,1.0,1.0099,0.45
mixed_pow_rat,0,0.02,0,threshold_ens_050,0,0,0.13326,0.126784,2.0879,240,2.0863,0.3125,0.9451,0.7542,0.666,1.0,1.0071,0.45
mixed_pow_rat,0,0.02,0,threshold_ens_safe,0,0,0.133072,0.126784,2.0879,240,2.0863,0.3125,0.9451,0.7542,0.6651,1.0,1.0073,0.45
mixed_pow_rat,0,0.02,0,capped_diag_49,0,0,0.122256,0.095134,2.1811,240,2.1811,0.375,0.6359,0.9083,0.48,0.925,0.6953,0.8917
mixed_pow_rat,0,0.02,0,capped_diag_safe,0,0,0.121754,0.09297,2.1798,240,2.1798,0.375,0.6337,0.9083,0.4729,0.925,0.6923,0.8917
mixed_pow_rat,0,0.02,0,diag_ensemble_49,0,0,0.122256,0.095134,2.1811,240,2.1811,0.375,0.6359,0.9083,0.48,0.925,0.6953,0.8917
